Iteration	CPUTime	PhysTime	Travels
1	0	0	0.00192307692
5	1	0	0.00961538462
10	1	0	0.0192307692
15	1	0	0.0288461538
20	2	0	0.0384615385
25	2	0	0.0480769231
30	2	0	0.0576923077
35	2	0	0.0673076923
40	3	0	0.0769230769
45	3	0	0.0865384615
50	3	0	0.0961538462
55	4	0	0.105769231
60	4	0	0.115384615
65	4	0	0.125
70	5	0	0.134615385
75	5	0	0.144230769
80	5	0	0.153846154
85	5	0	0.163461538
90	6	0	0.173076923
95	6	0	0.182692308
100	6	0	0.192307692
105	7	0	0.201923077
110	7	0	0.211538462
115	8	0	0.221153846
120	8	0	0.230769231
125	8	0	0.240384615
130	9	0	0.25
135	9	0	0.259615385
140	10	0	0.269230769
145	10	0	0.278846154
150	10	0	0.288461538
155	11	0	0.298076923
160	11	0	0.307692308
165	12	0	0.317307692
170	12	0	0.326923077
175	12	0	0.336538462
180	13	0	0.346153846
185	13	0	0.355769231
190	14	0	0.365384615
195	14	0	0.375
200	14	0	0.384615385
205	15	0	0.394230769
210	15	0	0.403846154
215	16	0	0.413461538
220	16	0	0.423076923
225	16	0	0.432692308
230	17	0	0.442307692
235	17	0	0.451923077
240	18	0	0.461538462
245	18	0	0.471153846
250	18	0	0.480769231
255	19	0	0.490384615
260	19	0	0.5
265	20	0	0.509615385
270	20	0	0.519230769
275	20	0	0.528846154
280	21	0	0.538461538
285	21	0	0.548076923
290	22	0	0.557692308
295	22	0	0.567307692
300	22	0	0.576923077
305	23	0	0.586538462
310	23	0	0.596153846
315	24	0	0.605769231
320	24	0	0.615384615
325	24	0	0.625
330	25	0	0.634615385
335	25	0	0.644230769
340	26	0	0.653846154
345	26	0	0.663461538
350	27	0	0.673076923
355	27	0	0.682692308
360	28	0	0.692307692
365	28	0	0.701923077
370	28	0	0.711538462
375	29	0	0.721153846
380	29	0	0.730769231
385	30	0	0.740384615
390	30	0	0.75
395	31	0	0.759615385
400	31	0	0.769230769
405	32	0	0.778846154
410	32	0	0.788461538
415	32	0	0.798076923
420	33	0	0.807692308
425	33	0	0.817307692
430	34	0	0.826923077
435	34	0	0.836538462
440	34	0	0.846153846
445	35	0	0.855769231
450	35	0	0.865384615
455	35	0	0.875
460	36	0	0.884615385
465	36	0	0.894230769
470	37	0	0.903846154
475	37	0	0.913461538
480	37	0	0.923076923
485	38	0	0.932692308
490	38	0	0.942307692
495	39	0	0.951923077
500	39	0	0.961538462
505	40	0	0.971153846
510	40	0	0.980769231
515	40	0	0.990384615
520	41	0	1
525	41	0	1.00961538
530	41	0	1.01923077
535	42	0	1.02884615
540	42	0	1.03846154
545	43	0	1.04807692
550	43	0	1.05769231
555	44	0	1.06730769
560	44	0	1.07692308
565	44	0	1.08653846
570	45	0	1.09615385
575	45	0	1.10576923
580	46	0	1.11538462
585	46	0	1.125
590	47	0	1.13461538
595	47	0	1.14423077
600	48	0	1.15384615
605	48	0	1.16346154
610	48	0	1.17307692
615	49	0	1.18269231
620	49	0	1.19230769
625	50	0	1.20192308
630	50	0	1.21153846
635	51	0	1.22115385
640	51	0	1.23076923
645	51	0	1.24038462
650	52	0	1.25
655	52	0	1.25961538
660	53	0	1.26923077
665	53	0	1.27884615
670	54	0	1.28846154
675	54	0	1.29807692
680	54	0	1.30769231
685	55	0	1.31730769
690	55	0	1.32692308
695	55	0	1.33653846
700	55	0	1.34615385
705	56	0	1.35576923
710	56	0	1.36538462
715	56	0	1.375
720	56	0	1.38461538
725	57	0	1.39423077
730	57	0	1.40384615
735	57	0	1.41346154
740	58	0	1.42307692
745	58	0	1.43269231
750	58	0	1.44230769
755	58	0	1.45192308
760	59	0	1.46153846
765	59	0	1.47115385
770	59	0	1.48076923
775	59	0	1.49038462
780	60	0	1.5
785	60	0	1.50961538
