Iteration	CPUTime	PhysTime	Travels
1	5	0	0.00897155323
2	6	0	0.0179431065
3	7	0	0.0269146597
4	8	0	0.0358862129
5	9	0	0.0448577662
6	9	0	0.0538293194
7	10	0	0.0628008726
8	11	0	0.0717724258
9	12	0	0.0807439791
10	12	0	0.0897155323
11	13	0	0.0986870855
12	14	0	0.107658639
13	15	0	0.116630192
14	16	0	0.125601745
15	16	0	0.134573298
16	17	0	0.143544852
17	18	0	0.152516405
18	18	0	0.161487958
19	19	0	0.170459511
20	20	0	0.179431065
21	21	0	0.188402618
22	21	0	0.197374171
23	22	0	0.206345724
24	23	0	0.215317278
25	24	0	0.224288831
26	25	0	0.233260384
27	25	0	0.242231937
28	26	0	0.25120349
29	27	0	0.260175044
30	28	0	0.269146597
31	28	0	0.27811815
32	29	0	0.287089703
33	30	0	0.296061257
34	31	0	0.30503281
35	31	0	0.314004363
36	32	0	0.322975916
37	33	0	0.33194747
38	34	0	0.340919023
39	35	0	0.349890576
40	35	0	0.358862129
41	36	0	0.367833682
42	37	0	0.376805236
43	38	0	0.385776789
44	38	0	0.394748342
45	39	0	0.403719895
46	40	0	0.412691449
47	41	0	0.421663002
48	42	0	0.430634555
49	42	0	0.439606108
50	43	0	0.448577662
51	44	0	0.457549215
52	45	0	0.466520768
53	46	0	0.475492321
54	46	0	0.484463874
55	47	0	0.493435428
56	48	0	0.502406981
57	49	0	0.511378534
58	50	0	0.520350087
59	50	0	0.529321641
60	51	0	0.538293194
61	52	0	0.547264747
62	53	0	0.5562363
63	54	0	0.565207854
64	54	0	0.574179407
65	55	0	0.58315096
66	56	0	0.592122513
67	57	0	0.601094066
68	58	0	0.61006562
69	58	0	0.619037173
70	59	0	0.628008726
71	60	0	0.636980279
72	61	0	0.645951833
73	62	0	0.654923386
74	62	0	0.663894939
75	63	0	0.672866492
76	64	0	0.681838046
77	65	0	0.690809599
78	65	0	0.699781152
79	66	0	0.708752705
80	67	0	0.717724258
81	68	0	0.726695812
82	69	0	0.735667365
83	69	0	0.744638918
84	70	0	0.753610471
85	71	0	0.762582025
86	72	0	0.771553578
87	72	0	0.780525131
88	73	0	0.789496684
89	74	0	0.798468238
90	75	0	0.807439791
91	76	0	0.816411344
92	76	0	0.825382897
93	77	0	0.83435445
94	78	0	0.843326004
95	79	0	0.852297557
96	80	0	0.86126911
97	81	0	0.870240663
98	81	0	0.879212217
99	82	0	0.88818377
100	83	0	0.897155323
101	88	0	0.906126876
102	88	0	0.91509843
103	89	0	0.924069983
104	90	0	0.933041536
105	91	0	0.942013089
106	91	0	0.950984642
107	92	0	0.959956196
108	93	0	0.968927749
109	94	0	0.977899302
110	95	0	0.986870855
111	95	0	0.995842409
112	96	0	1.00481396
113	97	0	1.01378552
114	98	0	1.02275707
115	99	0	1.03172862
116	99	0	1.04070017
117	100	0	1.04967173
118	101	0	1.05864328
119	102	0	1.06761483
120	103	0	1.07658639
121	103	0	1.08555794
122	104	0	1.09452949
123	105	0	1.10350105
124	106	0	1.1124726
125	107	0	1.12144415
126	107	0	1.13041571
127	108	0	1.13938726
128	109	0	1.14835881
129	110	0	1.15733037
130	111	0	1.16630192
131	111	0	1.17527347
132	112	0	1.18424503
133	113	0	1.19321658
134	114	0	1.20218813
135	115	0	1.21115969
136	115	0	1.22013124
137	116	0	1.22910279
138	117	0	1.23807435
139	118	0	1.2470459
140	119	0	1.25601745
141	119	0	1.26498901
142	120	0	1.27396056
143	121	0	1.28293211
144	122	0	1.29190367
145	123	0	1.30087522
146	123	0	1.30984677
147	124	0	1.31881832
148	125	0	1.32778988
149	126	0	1.33676143
150	127	0	1.34573298
151	127	0	1.35470454
152	128	0	1.36367609
153	129	0	1.37264764
154	130	0	1.3816192
155	131	0	1.39059075
156	132	0	1.3995623
157	132	0	1.40853386
158	133	0	1.41750541
159	137	0	1.42647696
160	141	0	1.43544852
161	143	0	1.44442007
162	144	0	1.45339162
163	144	0	1.46236318
164	145	0	1.47133473
165	147	0	1.48030628
166	151	0	1.48927784
167	155	0	1.49824939
168	155	0	1.50722094
169	159	0	1.5161925
170	162	0	1.52516405
171	163	0	1.5341356
172	164	0	1.54310716
173	165	0	1.55207871
174	166	0	1.56105026
175	166	0	1.57002182
176	167	0	1.57899337
177	168	0	1.58796492
178	169	0	1.59693648
179	170	0	1.60590803
180	171	0	1.61487958
181	171	0	1.62385113
182	172	0	1.63282269
183	173	0	1.64179424
184	174	0	1.65076579
185	175	0	1.65973735
186	175	0	1.6687089
187	176	0	1.67768045
188	177	0	1.68665201
189	178	0	1.69562356
190	179	0	1.70459511
191	179	0	1.71356667
192	180	0	1.72253822
193	181	0	1.73150977
194	182	0	1.74048133
195	183	0	1.74945288
196	183	0	1.75842443
197	184	0	1.76739599
198	185	0	1.77636754
199	186	0	1.78533909
200	187	0	1.79431065
201	191	0	1.8032822
202	192	0	1.81225375
203	193	0	1.82122531
204	194	0	1.83019686
205	195	0	1.83916841
206	195	0	1.84813997
207	196	0	1.85711152
208	197	0	1.86608307
209	198	0	1.87505463
210	198	0	1.88402618
211	199	0	1.89299773
212	200	0	1.90196928
213	201	0	1.91094084
214	202	0	1.91991239
215	203	0	1.92888394
216	203	0	1.9378555
217	204	0	1.94682705
218	205	0	1.9557986
219	206	0	1.96477016
220	207	0	1.97374171
221	207	0	1.98271326
222	208	0	1.99168482
223	209	0	2.00065637
224	210	0	2.00962792
225	211	0	2.01859948
226	212	0	2.02757103
227	212	0	2.03654258
228	213	0	2.04551414
229	214	0	2.05448569
230	215	0	2.06345724
231	216	0	2.0724288
232	216	0	2.08140035
233	217	0	2.0903719
234	218	0	2.09934346
235	219	0	2.10831501
236	220	0	2.11728656
237	220	0	2.12625812
238	221	0	2.13522967
239	222	0	2.14420122
240	223	0	2.15317278
241	224	0	2.16214433
242	225	0	2.17111588
243	225	0	2.18008744
244	226	0	2.18905899
245	227	0	2.19803054
246	228	0	2.20700209
247	229	0	2.21597365
248	230	0	2.2249452
249	230	0	2.23391675
