Iteration	CPUTime	PhysTime	Travels
1	7	0	0.00897215797
2	9	0	0.0179443159
3	11	0	0.0269164739
4	12	0	0.0358886319
5	15	0	0.0448607898
6	16	0	0.0538329478
7	17	0	0.0628051058
8	18	0	0.0717772637
9	19	0	0.0807494217
10	20	0	0.0897215797
11	22	0	0.0986937376
12	23	0	0.107665896
13	24	0	0.116638054
14	26	0	0.125610212
15	27	0	0.13458237
16	28	0	0.143554527
17	29	0	0.152526685
18	31	0	0.161498843
19	32	0	0.170471001
20	33	0	0.179443159
21	34	0	0.188415317
22	36	0	0.197387475
23	37	0	0.206359633
24	38	0	0.215331791
25	39	0	0.224303949
26	41	0	0.233276107
27	43	0	0.242248265
28	44	0	0.251220423
29	45	0	0.260192581
30	46	0	0.269164739
31	48	0	0.278136897
32	49	0	0.287109055
33	51	0	0.296081213
34	52	0	0.305053371
35	54	0	0.314025529
36	55	0	0.322997687
37	57	0	0.331969845
38	58	0	0.340942003
39	60	0	0.349914161
40	61	0	0.358886319
41	63	0	0.367858477
42	64	0	0.376830635
43	66	0	0.385802793
44	67	0	0.394774951
45	69	0	0.403747109
46	71	0	0.412719266
47	72	0	0.421691424
48	74	0	0.430663582
49	75	0	0.43963574
50	77	0	0.448607898
51	78	0	0.457580056
52	80	0	0.466552214
53	81	0	0.475524372
54	83	0	0.48449653
55	84	0	0.493468688
56	86	0	0.502440846
57	88	0	0.511413004
58	89	0	0.520385162
59	91	0	0.52935732
60	92	0	0.538329478
61	94	0	0.547301636
62	95	0	0.556273794
63	97	0	0.565245952
64	99	0	0.57421811
65	100	0	0.583190268
66	102	0	0.592162426
67	103	0	0.601134584
68	105	0	0.610106742
69	107	0	0.6190789
70	108	0	0.628051058
71	110	0	0.637023216
72	111	0	0.645995374
73	113	0	0.654967532
74	114	0	0.66393969
75	116	0	0.672911848
76	117	0	0.681884005
77	119	0	0.690856163
78	121	0	0.699828321
79	122	0	0.708800479
80	124	0	0.717772637
81	126	0	0.726744795
82	127	0	0.735716953
83	129	0	0.744689111
84	130	0	0.753661269
85	132	0	0.762633427
86	133	0	0.771605585
87	135	0	0.780577743
88	137	0	0.789549901
89	138	0	0.798522059
90	140	0	0.807494217
91	142	0	0.816466375
92	143	0	0.825438533
93	145	0	0.834410691
94	146	0	0.843382849
95	148	0	0.852355007
96	149	0	0.861327165
97	151	0	0.870299323
98	152	0	0.879271481
99	154	0	0.888243639
100	155	0	0.897215797
101	161	0	0.906187955
102	162	0	0.915160113
103	164	0	0.924132271
104	165	0	0.933104429
105	167	0	0.942076587
106	168	0	0.951048744
107	169	0	0.960020902
108	171	0	0.96899306
109	172	0	0.977965218
110	174	0	0.986937376
111	175	0	0.995909534
112	177	0	1.00488169
113	178	0	1.01385385
114	180	0	1.02282601
115	181	0	1.03179817
116	183	0	1.04077032
117	184	0	1.04974248
118	185	0	1.05871464
119	187	0	1.0676868
120	188	0	1.07665896
121	190	0	1.08563111
122	191	0	1.09460327
123	193	0	1.10357543
124	194	0	1.11254759
125	196	0	1.12151975
126	197	0	1.1304919
127	199	0	1.13946406
128	200	0	1.14843622
129	202	0	1.15740838
130	203	0	1.16638054
131	204	0	1.17535269
132	206	0	1.18432485
133	207	0	1.19329701
134	209	0	1.20226917
135	210	0	1.21124133
136	211	0	1.22021348
137	213	0	1.22918564
138	214	0	1.2381578
139	216	0	1.24712996
140	217	0	1.25610212
141	218	0	1.26507427
142	220	0	1.27404643
143	221	0	1.28301859
144	223	0	1.29199075
145	224	0	1.30096291
146	225	0	1.30993506
147	227	0	1.31890722
148	228	0	1.32787938
149	230	0	1.33685154
150	231	0	1.3458237
151	232	0	1.35479585
152	234	0	1.36376801
153	235	0	1.37274017
154	236	0	1.38171233
155	238	0	1.39068448
156	239	0	1.39965664
157	241	0	1.4086288
158	242	0	1.41760096
159	243	0	1.42657312
160	245	0	1.43554527
161	246	0	1.44451743
162	248	0	1.45348959
163	249	0	1.46246175
164	250	0	1.47143391
165	252	0	1.48040606
166	253	0	1.48937822
167	255	0	1.49835038
168	256	0	1.50732254
169	257	0	1.5162947
170	259	0	1.52526685
171	260	0	1.53423901
172	261	0	1.54321117
173	263	0	1.55218333
174	264	0	1.56115549
175	265	0	1.57012764
176	267	0	1.5790998
177	268	0	1.58807196
178	270	0	1.59704412
179	271	0	1.60601628
180	272	0	1.61498843
181	274	0	1.62396059
182	275	0	1.63293275
183	276	0	1.64190491
184	278	0	1.65087707
185	279	0	1.65984922
186	280	0	1.66882138
187	282	0	1.67779354
188	283	0	1.6867657
189	284	0	1.69573786
190	285	0	1.70471001
191	287	0	1.71368217
192	288	0	1.72265433
193	289	0	1.73162649
194	291	0	1.74059865
195	292	0	1.7495708
196	293	0	1.75854296
197	295	0	1.76751512
198	296	0	1.77648728
199	297	0	1.78545944
200	299	0	1.79443159
201	303	0	1.80340375
202	305	0	1.81237591
203	306	0	1.82134807
204	307	0	1.83032023
205	309	0	1.83929238
206	310	0	1.84826454
207	311	0	1.8572367
208	312	0	1.86620886
209	314	0	1.87518102
210	315	0	1.88415317
211	316	0	1.89312533
212	318	0	1.90209749
213	319	0	1.91106965
214	320	0	1.9200418
215	321	0	1.92901396
216	323	0	1.93798612
217	324	0	1.94695828
218	325	0	1.95593044
219	326	0	1.96490259
220	328	0	1.97387475
221	329	0	1.98284691
222	330	0	1.99181907
223	332	0	2.00079123
224	333	0	2.00976338
225	334	0	2.01873554
226	335	0	2.0277077
227	337	0	2.03667986
228	338	0	2.04565202
229	339	0	2.05462417
230	341	0	2.06359633
231	342	0	2.07256849
232	343	0	2.08154065
233	344	0	2.09051281
234	346	0	2.09948496
235	347	0	2.10845712
236	348	0	2.11742928
237	350	0	2.12640144
238	351	0	2.1353736
239	352	0	2.14434575
240	353	0	2.15331791
241	355	0	2.16229007
242	356	0	2.17126223
243	357	0	2.18023439
244	358	0	2.18920654
245	360	0	2.1981787
246	361	0	2.20715086
247	362	0	2.21612302
248	363	0	2.22509518
249	365	0	2.23406733
250	366	0	2.24303949
251	367	0	2.25201165
252	368	0	2.26098381
253	370	0	2.26995597
254	371	0	2.27892812
255	372	0	2.28790028
256	374	0	2.29687244
257	375	0	2.3058446
258	376	0	2.31481676
259	377	0	2.32378891
260	379	0	2.33276107
261	380	0	2.34173323
262	381	0	2.35070539
263	382	0	2.35967755
264	384	0	2.3686497
265	385	0	2.37762186
266	386	0	2.38659402
267	388	0	2.39556618
268	389	0	2.40453834
269	391	0	2.41351049
270	392	0	2.42248265
271	393	0	2.43145481
272	394	0	2.44042697
273	396	0	2.44939912
274	397	0	2.45837128
275	398	0	2.46734344
276	399	0	2.4763156
277	401	0	2.48528776
278	402	0	2.49425991
279	403	0	2.50323207
280	405	0	2.51220423
281	406	0	2.52117639
282	407	0	2.53014855
283	409	0	2.5391207
284	410	0	2.54809286
285	411	0	2.55706502
286	412	0	2.56603718
287	414	0	2.57500934
288	415	0	2.58398149
289	416	0	2.59295365
290	418	0	2.60192581
291	419	0	2.61089797
292	420	0	2.61987013
293	421	0	2.62884228
294	423	0	2.63781444
295	424	0	2.6467866
296	425	0	2.65575876
297	427	0	2.66473092
298	428	0	2.67370307
299	429	0	2.68267523
300	431	0	2.69164739
301	435	0	2.70061955
302	436	0	2.70959171
303	437	0	2.71856386
304	439	0	2.72753602
305	440	0	2.73650818
306	441	0	2.74548034
307	443	0	2.7544525
308	444	0	2.76342465
309	445	0	2.77239681
310	446	0	2.78136897
311	448	0	2.79034113
312	449	0	2.79931329
313	450	0	2.80828544
314	452	0	2.8172576
315	453	0	2.82622976
316	454	0	2.83520192
317	455	0	2.84417408
318	457	0	2.85314623
319	458	0	2.86211839
320	459	0	2.87109055
321	461	0	2.88006271
322	462	0	2.88903487
323	463	0	2.89800702
324	465	0	2.90697918
325	466	0	2.91595134
326	467	0	2.9249235
327	468	0	2.93389566
328	470	0	2.94286781
329	471	0	2.95183997
330	472	0	2.96081213
331	474	0	2.96978429
332	475	0	2.97875644
333	476	0	2.9877286
334	477	0	2.99670076
335	479	0	3.00567292
336	480	0	3.01464508
337	481	0	3.02361723
338	483	0	3.03258939
339	484	0	3.04156155
340	485	0	3.05053371
341	486	0	3.05950587
342	488	0	3.06847802
343	489	0	3.07745018
344	490	0	3.08642234
345	492	0	3.0953945
346	493	0	3.10436666
347	494	0	3.11333881
348	496	0	3.12231097
349	497	0	3.13128313
350	498	0	3.14025529
351	499	0	3.14922745
352	501	0	3.1581996
353	502	0	3.16717176
354	503	0	3.17614392
355	505	0	3.18511608
356	506	0	3.19408824
357	507	0	3.20306039
358	509	0	3.21203255
359	510	0	3.22100471
360	511	0	3.22997687
361	513	0	3.23894903
362	514	0	3.24792118
363	515	0	3.25689334
364	517	0	3.2658655
365	518	0	3.27483766
366	519	0	3.28380982
367	521	0	3.29278197
