Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0129073345
2	3	0	0.025814669
3	3	0	0.0387220035
4	3	0	0.051629338
5	4	0	0.0645366725
6	4	0	0.077444007
7	4	0	0.0903513415
8	5	0	0.103258676
9	5	0	0.11616601
10	5	0	0.129073345
11	6	0	0.141980679
12	6	0	0.154888014
13	6	0	0.167795348
14	7	0	0.180702683
15	7	0	0.193610017
16	7	0	0.206517352
17	8	0	0.219424686
18	8	0	0.232332021
19	8	0	0.245239355
20	9	0	0.25814669
21	9	0	0.271054024
22	9	0	0.283961359
23	10	0	0.296868693
24	10	0	0.309776028
25	10	0	0.322683362
26	11	0	0.335590697
27	11	0	0.348498031
28	11	0	0.361405366
29	12	0	0.3743127
30	12	0	0.387220035
31	12	0	0.400127369
32	13	0	0.413034704
33	13	0	0.425942038
34	13	0	0.438849373
35	14	0	0.451756707
36	14	0	0.464664042
37	14	0	0.477571376
38	15	0	0.490478711
39	15	0	0.503386045
40	15	0	0.51629338
41	15	0	0.529200714
42	16	0	0.542108049
43	16	0	0.555015383
44	16	0	0.567922718
45	17	0	0.580830052
46	17	0	0.593737387
47	17	0	0.606644721
48	18	0	0.619552056
49	18	0	0.63245939
50	18	0	0.645366725
51	19	0	0.658274059
52	19	0	0.671181394
53	19	0	0.684088728
54	20	0	0.696996063
55	20	0	0.709903397
56	20	0	0.722810732
57	21	0	0.735718066
58	21	0	0.748625401
59	21	0	0.761532735
60	21	0	0.77444007
61	22	0	0.787347404
62	22	0	0.800254739
63	22	0	0.813162073
64	23	0	0.826069408
65	23	0	0.838976742
66	23	0	0.851884077
67	24	0	0.864791411
68	24	0	0.877698746
69	24	0	0.89060608
70	25	0	0.903513415
71	25	0	0.916420749
72	25	0	0.929328084
73	26	0	0.942235418
74	26	0	0.955142753
75	26	0	0.968050087
76	27	0	0.980957422
77	27	0	0.993864756
78	27	0	1.00677209
