Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	5	0	0.00897264187	1.568399	1.568399	1.568399	1.568399	0	0	0	0	0	0	3
2	6	0	0.0179452837	2.05158507	1.80999204	1.568399	2.05158507	0.241593038	0	0	0	0	0	3
3	7	0	0.0269179256	0.758811349	1.45959847	0.758811349	2.05158507	0.350393562	0	0	0	0	0	3
4	8	0	0.0358905675	0.765556969	1.2860881	0.758811349	2.05158507	0.523903939	0	0	0	0	0	3
5	9	0	0.0448632094	0.395727676	1.10801601	0.395727676	2.05158507	0.701976023	0	0	0	0	0	3
6	9	0	0.0538358512	0.311499906	0.975263329	0.311499906	2.05158507	0.834728707	0	0	0	0	0	3
7	10	0	0.0628084931	0.234846369	0.869489477	0.234846369	2.05158507	0.940502559	0	0	0	0	0	3
8	11	0	0.071781135	0.348402477	0.804353602	0.234846369	2.05158507	1.00563843	0	0	0	0	0	3
9	12	0	0.0807537769	0.22075526	0.739509342	0.22075526	2.05158507	1.07048269	0	0	0	0	0	3
10	12	0	0.0897264187	0.199220378	0.685480446	0.199220378	2.05158507	1.12451159	0	0	0	0	0	3
11	13	0	0.0986990606	0.151357574	0.636923821	0.151357574	2.05158507	1.17306822	0	0	0	0	0	3
12	14	0	0.107671702	0.348343094	0.612875427	0.151357574	2.05158507	1.19711661	0	0	0	0	0	3
13	15	0	0.116644344	0.248253684	0.584827601	0.151357574	2.05158507	1.22516444	0	0	0	0	0	3
14	15	0	0.125616986	0.268083778	0.562203042	0.151357574	2.05158507	1.24778899	0	0	0	0	0	3
15	16	0	0.134589628	0.179825301	0.536711193	0.151357574	2.05158507	1.27328084	0	0	0	0	0	3
16	17	0	0.14356227	0.351978741	0.525165414	0.151357574	2.05158507	1.28482662	0	0	0	0	0	3
17	18	0	0.152534912	0.246698182	0.508784989	0.151357574	2.05158507	1.30120705	0	0	0	0	0	3
18	18	0	0.161507554	0.233643209	0.493499334	0.151357574	2.05158507	1.3164927	0	0	0	0	0	3
19	19	0	0.170480196	0.3050602	0.483581485	0.151357574	2.05158507	1.32641055	0	0	0	0	0	3
20	20	0	0.179452837	0.278043952	0.473304609	0.151357574	2.05158507	1.33668743	0	0	0	0	0	3
21	21	0	0.188425479	0.277582379	0.463984502	0.151357574	2.05158507	1.34600753	0	0	0	0	0	3
22	21	0	0.197398121	0.26668259	0.455016234	0.151357574	2.05158507	1.3549758	0	0	0	0	0	3
23	22	0	0.206370763	0.252126707	0.44619495	0.151357574	2.05158507	1.36379709	0	0	0	0	0	3
24	23	0	0.215343405	0.283268903	0.439406365	0.151357574	2.05158507	1.37058567	0	0	0	0	0	3
25	24	0	0.224316047	0.288669242	0.43337688	0.151357574	2.05158507	1.37661516	0	0	0	0	0	3
26	25	0	0.233288689	0.271857791	0.427164607	0.151357574	2.05158507	1.38282743	0	0	0	0	0	3
27	25	0	0.242261331	0.25285029	0.420708521	0.151357574	2.05158507	1.38928352	0	0	0	0	0	3
28	26	0	0.251233972	0.237536694	0.41416667	0.151357574	2.05158507	1.39582537	0	0	0	0	0	3
29	27	0	0.260206614	0.217921897	0.407399609	0.151357574	2.05158507	1.40259243	0	0	0	0	0	3
30	28	0	0.269179256	0.181814052	0.399880091	0.151357574	2.05158507	1.41011195	0	0	0	0	0	3
31	29	0	0.278151898	0.18565637	0.392969648	0.151357574	2.05158507	1.41702239	0	0	0	0	0	3
32	29	0	0.28712454	0.170503924	0.386017594	0.151357574	2.05158507	1.42397444	0	0	0	0	0	3
33	30	0	0.296097182	0.156788182	0.379071248	0.151357574	2.05158507	1.43092079	0	0	0	0	0	3
34	31	0	0.305069824	0.151551142	0.37237948	0.151357574	2.05158507	1.43761256	0	0	0	0	0	3
35	32	0	0.314042466	0.133701078	0.365560097	0.133701078	2.05158507	1.44443194	0	0	0	0	0	3
36	33	0	0.323015107	0.135202628	0.359161279	0.133701078	2.05158507	1.45083076	0	0	0	0	0	3
37	33	0	0.331987749	0.140234668	0.353244343	0.133701078	2.05158507	1.45674769	0	0	0	0	0	3
38	34	0	0.340960391	0.159043519	0.348133795	0.133701078	2.05158507	1.46185824	0	0	0	0	0	3
39	35	0	0.349933033	0.16541033	0.343448578	0.133701078	2.05158507	1.46654346	0	0	0	0	0	3
40	36	0	0.358905675	0.182370655	0.33942163	0.133701078	2.05158507	1.47057041	0	0	0	0	0	3
41	37	0	0.367878317	0.184104843	0.335633416	0.133701078	2.05158507	1.47435862	0	0	0	0	0	3
42	37	0	0.376850959	0.182996144	0.331999195	0.133701078	2.05158507	1.47799284	0	0	0	0	0	3
43	38	0	0.385823601	0.162561311	0.328058779	0.133701078	2.05158507	1.48193326	0	0	0	0	0	3
44	39	0	0.394796242	0.1527566	0.324074639	0.133701078	2.05158507	1.4859174	0	0	0	0	0	3
45	40	0	0.403768884	0.143620682	0.320064551	0.133701078	2.05158507	1.48992749	0	0	0	0	0	3
46	41	0	0.412741526	0.146452939	0.316290385	0.133701078	2.05158507	1.49370165	0	0	0	0	0	3
47	41	0	0.421714168	0.156058499	0.312881196	0.133701078	2.05158507	1.49711084	0	0	0	0	0	3
48	42	0	0.43068681	0.167453241	0.309851447	0.133701078	2.05158507	1.50014059	0	0	0	0	0	3
49	43	0	0.439659452	0.166912745	0.306934331	0.133701078	2.05158507	1.50305771	0	0	0	0	0	3
50	44	0	0.448632094	0.167639411	0.304148433	0.133701078	2.05158507	1.5058436	0	0	0	0	0	3
51	45	0	0.457604736	0.163179043	0.301384327	0.133701078	2.05158507	1.50860771	0	0	0	0	0	3
52	45	0	0.466577377	0.152252216	0.298516402	0.133701078	2.05158507	1.51147563	0	0	0	0	0	3
53	46	0	0.475550019	0.140072398	0.295526892	0.133701078	2.05158507	1.51446514	0	0	0	0	0	3
54	47	0	0.484522661	0.130336923	0.292467819	0.130336923	2.05158507	1.51752422	0	0	0	0	0	3
55	48	0	0.493495303	0.123270951	0.289391512	0.123270951	2.05158507	1.52060052	0	0	0	0	0	3
56	49	0	0.502467945	0.118717127	0.286343755	0.118717127	2.05158507	1.52364828	0	0	0	0	0	3
57	49	0	0.511440587	0.107579665	0.260257696	0.107579665	2.05158507	1.54973434	0	0	0	0	0	3
58	50	0	0.520413229	0.0978225382	0.225369079	0.0978225382	0.765556969	0.667734431	0	0	0	0	0	3
59	51	0	0.529385871	0.0893520195	0.213414448	0.0893520195	0.765556969	0.67620495	0	0	0	0	0	3
60	52	0	0.538358512	0.0874230362	0.201304913	0.0874230362	0.395727676	0.30830464	0	0	0	0	0	3
61	53	0	0.547331154	0.0758741173	0.195593243	0.0758741173	0.351978741	0.276104623	0	0	0	0	0	3
62	53	0	0.556303796	0.0716396785	0.191310024	0.0716396785	0.351978741	0.280339062	0	0	0	0	0	3
63	54	0	0.565276438	0.0551912538	0.188101897	0.0551912538	0.351978741	0.296787487	0	0	0	0	0	3
64	55	0	0.57424908	0.0539898019	0.182844528	0.0539898019	0.351978741	0.297988939	0	0	0	0	0	3
65	56	0	0.583221722	0.0449913561	0.179705887	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
66	57	0	0.592194364	0.0522168748	0.177080824	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
67	57	0	0.601167005	0.0627372114	0.175498318	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
68	58	0	0.610139647	0.0783814329	0.170677574	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
69	59	0	0.619112289	0.087419589	0.167805537	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
70	60	0	0.628084931	0.0941424875	0.164699442	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
71	60	0	0.637057573	0.0751897032	0.162830949	0.0449913561	0.351978741	0.306987385	0	0	0	0	0	3
72	61	0	0.646030215	0.0724487762	0.157839343	0.0449913561	0.3050602	0.260068844	0	0	0	0	0	3
73	62	0	0.655002857	0.052811849	0.154377087	0.0449913561	0.3050602	0.260068844	0	0	0	0	0	3
74	63	0	0.663975499	0.0571145736	0.15122479	0.0449913561	0.3050602	0.260068844	0	0	0	0	0	3
75	64	0	0.67294814	0.0563023608	0.146782685	0.0449913561	0.288669242	0.243677886	0	0	0	0	0	3
76	64	0	0.681920782	0.0867055852	0.143365929	0.0449913561	0.288669242	0.243677886	0	0	0	0	0	3
77	65	0	0.690893424	0.0924963446	0.140060821	0.0449913561	0.288669242	0.243677886	0	0	0	0	0	3
78	66	0	0.699866066	0.10818822	0.137230565	0.0449913561	0.288669242	0.243677886	0	0	0	0	0	3
79	67	0	0.708838708	0.110107061	0.134694499	0.0449913561	0.288669242	0.243677886	0	0	0	0	0	3
80	68	0	0.71781135	0.117818276	0.131740024	0.0449913561	0.288669242	0.243677886	0	0	0	0	0	3
81	68	0	0.726783992	0.124941705	0.128816318	0.0449913561	0.271857791	0.226866435	0	0	0	0	0	3
82	69	0	0.735756634	0.13724232	0.12641247	0.0449913561	0.25285029	0.207858933	0	0	0	0	0	3
83	70	0	0.744729275	0.161847507	0.124787421	0.0449913561	0.237536694	0.192545337	0	0	0	0	0	3
84	71	0	0.753701917	0.187503904	0.123893978	0.0449913561	0.217921897	0.172930541	0	0	0	0	0	3
85	72	0	0.762674559	0.209263355	0.123739361	0.0449913561	0.209263355	0.164271999	0	0	0	0	0	3
86	72	0	0.771647201	0.225573352	0.124520777	0.0449913561	0.225573352	0.180581996	0	0	0	0	0	3
87	73	0	0.780619843	0.220102652	0.125135889	0.0449913561	0.225573352	0.180581996	0	0	0	0	0	3
88	74	0	0.789592485	0.230422759	0.126205869	0.0449913561	0.230422759	0.185431403	0	0	0	0	0	3
89	75	0	0.798565127	0.233413467	0.127574177	0.0449913561	0.233413467	0.18842211	0	0	0	0	0	3
90	76	0	0.807537769	0.247813518	0.129293148	0.0449913561	0.247813518	0.202822161	0	0	0	0	0	3
91	76	0	0.81651041	0.263032351	0.131602635	0.0449913561	0.263032351	0.218040995	0	0	0	0	0	3
92	77	0	0.825483052	0.288067698	0.134332369	0.0449913561	0.288067698	0.229504982	0	0	0	0	0	3
93	78	0	0.834455694	0.293689891	0.13707264	0.0449913561	0.293689891	0.224394434	0	0	0	0	0	3
94	79	0	0.843428336	0.31072838	0.139781299	0.0449913561	0.31072838	0.219709217	0	0	0	0	0	3
95	80	0	0.852400978	0.310656037	0.142374972	0.0449913561	0.31072838	0.215682269	0	0	0	0	0	3
96	80	0	0.86137362	0.325904846	0.144938083	0.0449913561	0.325904846	0.211894055	0	0	0	0	0	3
97	81	0	0.870346262	0.337248935	0.147672799	0.0449913561	0.337248935	0.208259834	0	0	0	0	0	3
98	82	0	0.879318904	0.359429858	0.150823401	0.0449913561	0.359429858	0.204319418	0	0	0	0	0	3
99	83	0	0.888291545	0.371906916	0.154561715	0.0449913561	0.371906916	0.200335278	0	0	0	0	0	3
100	84	0	0.897264187	0.390587212	0.15880869	0.0449913561	0.390587212	0.19632519	0	0	0	0	0	3
101	89	0	0.906236829	0.386334172	0.16314286	0.0449913561	0.390587212	0.192551024	0	0	0	0	0	3
102	90	0	0.915209471	0.382041729	0.167349802	0.0449913561	0.390587212	0.189141835	0	0	0	0	0	3
103	90	0	0.924182113	0.360157059	0.170994419	0.0449913561	0.390587212	0.186112086	0	0	0	0	0	3
104	91	0	0.933154755	0.351105604	0.174273926	0.0449913561	0.390587212	0.18319497	0	0	0	0	0	3
105	92	0	0.942127397	0.33647694	0.177301858	0.0449913561	0.390587212	0.180409071	0	0	0	0	0	3
106	93	0	0.951100039	0.330715661	0.180213934	0.0449913561	0.390587212	0.177644966	0	0	0	0	0	3
107	94	0	0.96007268	0.318728269	0.182991599	0.0449913561	0.390587212	0.174777041	0	0	0	0	0	3
108	94	0	0.969045322	0.322725384	0.186035762	0.0449913561	0.390587212	0.171787531	0	0	0	0	0	3
109	95	0	0.978017964	0.313744534	0.18913705	0.0449913561	0.390587212	0.168728458	0	0	0	0	0	3
110	96	0	0.986990606	0.322789069	0.192573696	0.0449913561	0.390587212	0.165652151	0	0	0	0	0	3
111	97	0	0.995963248	0.318003876	0.19605107	0.0449913561	0.390587212	0.162604394	0	0	0	0	0	3
112	98	0	1.00493589	0.327153122	0.199773141	0.0449913561	0.390587212	0.136518334	0.0216169684	0	15.8	0	0	3
113	98	0	1.01390853	0.327588827	0.203701876	0.0449913561	0.390587212	0.101629718	0.0216169684	0	21.2	0	0	3
114	99	0	1.02288117	0.337335935	0.207978901	0.0449913561	0.390587212	0.0896750868	0.0216169684	0	24.1	0	0	3
115	100	0	1.03185382	0.333239054	0.212334027	0.0449913561	0.390587212	0.0885946654	0.0216169684	0	24.3	0	0	3
116	101	0	1.04082646	0.340344477	0.216850481	0.0449913561	0.390587212	0.0931111197	0.0216169684	0	23.2	0	0	3
117	102	0	1.0497991	0.334750196	0.221473268	0.0449913561	0.390587212	0.0977339069	0.0216169684	0	22.1	0	0	3
118	103	0	1.05877174	0.339544504	0.226257283	0.0449913561	0.390587212	0.102517922	0.0216169684	0	21	0	0	3
119	103	0	1.06774438	0.332351076	0.231206565	0.0449913561	0.390587212	0.107467204	0.0216169684	0	20.1	0	0	3
120	104	0	1.07671702	0.330518897	0.236144585	0.0449913561	0.390587212	0.112405224	0.0216169684	0	19.2	0	0	3
121	105	0	1.08568967	0.325403841	0.241151951	0.0522168748	0.390587212	0.11741259	0.0216169684	0	18.4	0	0	3
122	106	0	1.09466231	0.321445537	0.245959605	0.052811849	0.390587212	0.122220244	0.0216169684	0	17.6	0	0	3
123	107	0	1.10363495	0.322924025	0.250605798	0.052811849	0.390587212	0.126866437	0.0216169684	0	17	0	0	3
124	107	0	1.11260759	0.323618281	0.254985028	0.052811849	0.390587212	0.131245667	0.0216169684	0	16.4	0	0	3
125	108	0	1.12158023	0.319769122	0.259134127	0.052811849	0.390587212	0.135394766	0.0216169684	0	15.9	0	0	3
126	109	0	1.13055288	0.313446767	0.263050274	0.052811849	0.390587212	0.139310913	0.0216169684	0	15.5	0	0	3
127	110	0	1.13952552	0.293800102	0.266954032	0.052811849	0.390587212	0.14321467	0.0216169684	0	15	0	0	3
128	111	0	1.14849816	0.290512674	0.27084803	0.052811849	0.390587212	0.147108669	0.0216169684	0	14.6	0	0	3
129	111	0	1.1574708	0.280831658	0.274919812	0.0563023608	0.390587212	0.151180451	0.0216169684	0	14.2	0	0	3
130	112	0	1.16644344	0.282703648	0.278948188	0.0563023608	0.390587212	0.155208827	0.0216169684	0	13.9	0	0	3
131	113	0	1.17541609	0.277712983	0.28290195	0.0867055852	0.390587212	0.159162588	0.0216169684	0	13.5	0	0	3
132	114	0	1.18438873	0.281627602	0.2863827	0.0924963446	0.390587212	0.162643339	0.0216169684	0	13.2	0	0	3
133	115	0	1.19336137	0.285589132	0.289830785	0.10818822	0.390587212	0.166091424	0.0216169684	0	13	0	0	3
134	115	0	1.20233401	0.292025351	0.293113591	0.110107061	0.390587212	0.16937423	0.0216169684	0	12.7	0	0	3
