Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637773079014e-03,-1.993609492579490397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091511289706753e-03,-3.078551216804375351e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831997829114073e-03,-3.254704851623036604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768328045893271555e-03,-2.522027013642634541e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712300688597770917e-03,-8.804743159700659239e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702472043801670804e-03,1.669996636267948031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761565314242437452e-03,5.129429234039164370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.912304787177268067e-03,9.497866821066008880e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017741583267826530e-02,1.477535260694457508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,1.058034298088628838e-02,2.068415183348714104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,1.113119738476198509e-02,2.664546117762536248e-01,6.664445062890448829e-17,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999542e-02,1.183129181459806160e-02,3.264328631216457111e-01,2.351380883071879782e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999999417e-02,1.268153918109707345e-02,3.867763008581832640e-01,4.376019106558495912e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999639e-02,1.368285246494978583e-02,4.474849512824197739e-01,2.254206859075420678e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,1.483614471143777057e-02,5.085588386429774621e-01,3.511525880265023580e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.614232902539445777e-02,5.699979852820897808e-01,9.083924276153834423e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,1.760231856655761901e-02,6.318024118083340745e-01,3.411034592834132778e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000527e-02,1.921702654520889009e-02,6.939721371537928007e-01,4.557990940556707783e-16,0.000000000000000000e+00,5.094387674854161076e-16
4.750000000000000749e-02,2.098736621816936834e-02,7.565071788011887843e-01,3.009288406669123107e-15,0.000000000000000000e+00,1.998059257237969304e-15
5.000000000000000971e-02,2.291425088519010583e-02,8.194075528417430476e-01,5.550252697529188365e-15,0.000000000000000000e+00,4.299765236114589583e-15
5.250000000000001193e-02,2.499859388561021661e-02,8.826732742167482382e-01,3.458601588120926563e-16,0.000000000000000000e+00,7.747069241804199851e-15
5.500000000000001416e-02,2.724130859552718539e-02,9.463043567975897297e-01,1.384049911704250617e-14,0.000000000000000000e+00,1.240853922119828959e-14
5.750000000000001638e-02,2.964330842519308576e-02,1.010300813511523010e+00,-8.517932381394902815e-16,0.000000000000000000e+00,1.756415522346087429e-14
6.000000000000001860e-02,3.220550681672162269e-02,1.074662656461220500e+00,1.429208854758388249e-14,0.000000000000000000e+00,2.397892461562975507e-14
6.250000000000001388e-02,3.492881724209014049e-02,1.139389897042819122e+00,1.496397093138023511e-14,0.000000000000000000e+00,3.121823937869580144e-14
6.500000000000001610e-02,3.781415320143266534e-02,1.204482546036027779e+00,3.497104098856012552e-14,0.000000000000000000e+00,3.968173484060352072e-14
6.750000000000001832e-02,4.086242822155401744e-02,1.269940613717847055e+00,1.446922775307297516e-14,0.000000000000000000e+00,4.842190640016670941e-14
7.000000000000002054e-02,4.407455585470438503e-02,1.335764109932745969e+00,5.463086415762097740e-14,0.000000000000000000e+00,5.831763787691532699e-14
7.250000000000002276e-02,4.745144967760270976e-02,1.401953044222509659e+00,1.172826496082585368e-13,0.000000000000000000e+00,6.826813905677960432e-14
7.500000000000002498e-02,5.099402329066514417e-02,1.468507425856473203e+00,1.673305492886501634e-13,0.000000000000000000e+00,7.688092407996090461e-14
7.750000000000002720e-02,5.470319031738126586e-02,1.535427263915546181e+00,3.214449836330019674e-13,0.000000000000000000e+00,8.423086226730252068e-14
8.000000000000002942e-02,5.857986440387753790e-02,1.602712567354208861e+00,3.587910520546177164e-13,0.000000000000000000e+00,8.748696782979405026e-14
8.250000000000003164e-02,6.262495921863202308e-02,1.670363345055870585e+00,3.284367792610235900e-13,0.000000000000000000e+00,8.730245323920777961e-14
8.500000000000003386e-02,6.683938845232395565e-02,1.738379605881932299e+00,3.369634789646461279e-13,0.000000000000000000e+00,8.345728448205786824e-14
8.750000000000003608e-02,7.122406581780260648e-02,1.806761358714914945e+00,3.663854118929938681e-13,0.000000000000000000e+00,7.616303549962754405e-14
9.000000000000003830e-02,7.577990505016088396e-02,1.875508612496035843e+00,3.985716635615423649e-13,0.000000000000000000e+00,6.525858680372431314e-14
9.250000000000004052e-02,8.050781990689992451e-02,1.944621376257624323e+00,3.434030691201258478e-13,0.000000000000000000e+00,5.101560994214523929e-14
9.500000000000004274e-02,8.540872416817213431e-02,2.014099659150772936e+00,2.580320925983324569e-13,0.000000000000000000e+00,3.256913981733774647e-14
9.750000000000004496e-02,9.048353163222346007e-02,2.083943464093362063e+00,1.552438590463844367e-13,0.000000000000000000e+00,7.683870963048935352e-15
1.000000000000000472e-01,9.573315611598334773e-02,2.154152807510464562e+00,1.484793558354118883e-13,0.000000000000000000e+00,-2.482315780187751542e-14
1.025000000000000494e-01,1.011585114691680720e-01,2.224727697109506241e+00,-1.228947988436211316e-14,0.000000000000000000e+00,-6.631685538241296441e-14
1.050000000000000516e-01,1.067605115628565554e-01,2.295668143210331191e+00,-1.455371690308157114e-13,0.000000000000000000e+00,-1.158446514923554965e-13
1.075000000000000538e-01,1.125400702937566083e-01,2.366974155576064831e+00,2.127730662527575741e-13,0.000000000000000000e+00,-1.729322932704933980e-13
1.100000000000000561e-01,1.184981015832811402e-01,2.438645744321802589e+00,6.196058884956615324e-14,0.000000000000000000e+00,-2.427550971599661085e-13
1.125000000000000583e-01,1.246355193779328796e-01,2.510682919648804745e+00,2.764230029735814833e-13,0.000000000000000000e+00,-3.253869814307740161e-13
1.150000000000000605e-01,1.309532376505639917e-01,2.583085692310532533e+00,-2.028361457565900855e-13,0.000000000000000000e+00,-4.250293718907428852e-13
1.175000000000000627e-01,1.374521704006468614e-01,2.655854073083687705e+00,-4.003376039696521457e-13,0.000000000000000000e+00,-5.376148998822363900e-13
1.200000000000000649e-01,1.441332316547187520e-01,2.728988072961848310e+00,3.514419434047476928e-14,0.000000000000000000e+00,-6.621540363607270999e-13
1.225000000000000672e-01,1.509973354669225665e-01,2.802487703153074605e+00,-4.091736984423767777e-13,0.000000000000000000e+00,-8.035407306783595763e-13
1.250000000000000555e-01,1.580453959195407820e-01,2.876352975076334584e+00,-6.547147614619717025e-13,0.000000000000000000e+00,-9.580734989685744153e-13
1.275000000000000577e-01,1.652783271235200857e-01,2.950583900356904987e+00,-4.153507801911761901e-13,0.000000000000000000e+00,-1.122488133058522294e-12
1.300000000000000600e-01,1.726970432189838811e-01,3.025180490820944534e+00,-5.337150504207993003e-13,0.000000000000000000e+00,-1.300945211759872764e-12
1.325000000000000622e-01,1.803024583757309729e-01,3.100142758460306958e+00,3.586194508742862121e-13,0.000000000000000000e+00,-1.491757352991582274e-12
1.350000000000000644e-01,1.880954867936458774e-01,3.175470715511646169e+00,1.218414477849249887e-12,0.000000000000000000e+00,-1.703868847740439866e-12
1.375000000000000666e-01,1.960770427033067531e-01,3.251164374364796661e+00,2.944407995202992248e-13,0.000000000000000000e+00,-1.946765633008565683e-12
1.400000000000000688e-01,2.042480403662517985e-01,3.327223747493221584e+00,1.142236598213811554e-12,0.000000000000000000e+00,-2.211323454036657025e-12
1.425000000000000711e-01,2.126093940755167389e-01,3.403648847712409165e+00,1.081966844260430698e-12,0.000000000000000000e+00,-2.504964826617456186e-12
1.450000000000000733e-01,2.211620181561563259e-01,3.480439687908851720e+00,8.915613567966285198e-13,0.000000000000000000e+00,-2.826134804001951643e-12
1.475000000000000755e-01,2.299068269655256125e-01,3.557596281118545534e+00,-5.343123121139177852e-13,0.000000000000000000e+00,-3.173825758124092982e-12
1.500000000000000777e-01,2.388447348936489634e-01,3.635118640518852917e+00,5.318892769831209425e-13,0.000000000000000000e+00,-3.539224940108320556e-12
1.525000000000000799e-01,2.479766563635689147e-01,3.713006779420365611e+00,4.657822022485757059e-13,0.000000000000000000e+00,-3.928761339553504828e-12
1.550000000000000822e-01,2.573035058316745505e-01,3.791260711258812144e+00,-2.201301637007069075e-12,0.000000000000000000e+00,-4.339927572635188251e-12
1.575000000000000844e-01,2.668261977880099778e-01,3.869880449587080218e+00,-2.273977256063606281e-12,0.000000000000000000e+00,-4.754509533712035274e-12
1.600000000000000866e-01,2.765456467565625132e-01,3.948866008067336786e+00,-2.209267680697817370e-12,0.000000000000000000e+00,-5.170606604526066925e-12
1.625000000000000888e-01,2.864627672955316617e-01,4.028217400463317333e+00,-1.288236988589547974e-13,0.000000000000000000e+00,-5.590431656963636731e-12
