Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637772383390e-03,-1.993609492693467627e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091511313026640e-03,-3.078551214863330457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831997912708663e-03,-3.254704849925970506e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768328046001506157e-03,-2.522027015819362783e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712300688630394127e-03,-8.804743227343272971e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702472043655509942e-03,1.669996626694932734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761565313864132426e-03,5.129429228670837754e-02,-3.848568687706130614e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.912304786834915185e-03,9.497866861196639643e-02,2.711292573020726152e-15,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017741583459490576e-02,1.477535287591587032e-01,9.444550527693580460e-15,0.000000000000000000e+00,1.225146426694469331e-15
2.499999999999999792e-02,1.058034299372764830e-02,2.068415284249063846e-01,1.583450120911269183e-14,0.000000000000000000e+00,9.792745210143554243e-16
2.749999999999999667e-02,1.113119743297728316e-02,2.664546383251786832e-01,8.480057674129948357e-14,0.000000000000000000e+00,-7.650913854594558240e-15
2.999999999999999542e-02,1.183129194948749109e-02,3.264329222578776224e-01,2.956938459867455232e-13,0.000000000000000000e+00,-2.622392400566419920e-14
3.249999999999999417e-02,1.268153949764929019e-02,3.867764157347098330e-01,3.798723522874908594e-14,0.000000000000000000e+00,-8.706375487782203971e-14
3.499999999999999639e-02,1.368285312233130310e-02,4.474851542817042671e-01,-1.643412089359665954e-13,0.000000000000000000e+00,-2.112120312448503432e-13
3.749999999999999861e-02,1.483614595590639941e-02,5.085591713248880374e-01,-1.160182356139935660e-12,0.000000000000000000e+00,-4.455846275301908516e-13
4.000000000000000083e-02,1.614233121289149198e-02,5.699984978426002602e-01,-2.463085421061878269e-12,0.000000000000000000e+00,-7.728799380784649100e-13
4.250000000000000305e-02,1.760232218406438190e-02,6.318031624696093251e-01,-1.639394885763529728e-12,0.000000000000000000e+00,-1.229070306256336643e-12
4.500000000000000527e-02,1.921703222799566596e-02,6.939731850181448669e-01,-6.713438852301156546e-12,0.000000000000000000e+00,-1.942518705465333913e-12
4.750000000000000749e-02,2.098737474975776243e-02,7.565085810637468544e-01,-1.151346477275496560e-11,0.000000000000000000e+00,-2.806184303044030028e-12
5.000000000000000971e-02,2.291426318978535479e-02,8.194093565602749152e-01,-1.064283616881842408e-11,0.000000000000000000e+00,-3.777635322108049527e-12
5.250000000000001193e-02,2.499861099751223004e-02,8.826755768959290149e-01,-6.995027478280283764e-12,0.000000000000000000e+00,-4.780606034014600069e-12
