Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-5.773519539672093849e-13,0.000000000000000000e+00,-6.534935268986074424e-15
2.500000000000000052e-03,9.986386680296416296e-03,-1.993613567155665817e-02,-2.082637153652353462e-12,0.000000000000000000e+00,3.707207946452089613e-13
5.000000000000000104e-03,9.928091434781636040e-03,-3.078586873102126184e-02,2.089120236315229394e-12,0.000000000000000000e+00,3.093130827935643637e-12
7.499999999999999722e-03,9.847830734414222270e-03,-3.254836127978671251e-02,3.559770688901453378e-11,0.000000000000000000e+00,1.107753563155692538e-11
1.000000000000000021e-02,9.768322733526842855e-03,-2.522350505912154470e-02,8.025204236675666816e-11,0.000000000000000000e+00,2.500738573988869051e-11
1.250000000000000069e-02,9.712285876890124070e-03,-8.811157932397315623e-03,2.792953787285747271e-11,0.000000000000000000e+00,4.523484048353267035e-11
1.500000000000000118e-02,9.702438983016870022e-03,1.668885366961750036e-02,6.839914313408625580e-11,0.000000000000000000e+00,7.699680180309365657e-11
1.750000000000000167e-02,9.761501321371202772e-03,5.127673232853378893e-02,1.537741659399440672e-10,0.000000000000000000e+00,1.221900990713685802e-10
2.000000000000000042e-02,9.912192683502582882e-03,9.495270722845336464e-02,2.038291918989754311e-10,0.000000000000000000e+00,1.819524967627926109e-10
2.249999999999999917e-02,1.017723344817756878e-02,1.477170317246230824e-01,1.824414206069618540e-10,0.000000000000000000e+00,2.585324649257523773e-10
2.499999999999999792e-02,1.058006272150755454e-02,2.067922053056245879e-01,3.004997684729087379e-10,0.000000000000000000e+00,3.542207513593194190e-10
2.749999999999999667e-02,1.113078586693460291e-02,2.663900678800101840e-01,6.294754147110395782e-10,0.000000000000000000e+00,4.705104575780140740e-10
2.999999999999999542e-02,1.183070955912742320e-02,3.263505695593345024e-01,7.449945263694015614e-10,0.000000000000000000e+00,6.009420614957610990e-10
3.249999999999999417e-02,1.268074035844744644e-02,3.866736521754712830e-01,6.641927937221088347e-10,0.000000000000000000e+00,7.462758590087602056e-10
3.499999999999999639e-02,1.368178468937395094e-02,4.473592737754600313e-01,5.060023213824171256e-10,0.000000000000000000e+00,9.097533569370151900e-10
3.749999999999999861e-02,1.483474888022394585e-02,5.084074071926767413e-01,6.322669034191755400e-10,0.000000000000000000e+00,1.095473213332256537e-09
4.000000000000000083e-02,1.614053919932381675e-02,5.698180386892892635e-01,7.387046061846671690e-10,0.000000000000000000e+00,1.304099125622388689e-09
4.250000000000000305e-02,1.760006188785109144e-02,6.315911666874570729e-01,3.671091967392223756e-10,0.000000000000000000e+00,1.536684657454713545e-09
4.500000000000000527e-02,1.921422318952740668e-02,6.937268005674165350e-01,1.707106218226989876e-11,0.000000000000000000e+00,1.799821511185231532e-09
4.750000000000000749e-02,2.098392937736433261e-02,7.562249595427424920e-01,-3.766416231817399728e-10,0.000000000000000000e+00,2.102396985345415123e-09
5.000000000000000971e-02,2.291008677762894352e-02,8.190856715952646860e-01,-2.827692093510443871e-10,0.000000000000000000e+00,2.453975376182958451e-09
5.250000000000001193e-02,2.499360181071907591e-02,8.823093618718806930e-01,3.346962376882928105e-10,0.000000000000000000e+00,2.855485257667650121e-09
5.500000000000001416e-02,2.723538237731502887e-02,9.458965262558374221e-01,2.141827869930853811e-10,0.000000000000000000e+00,3.302863671802835098e-09
5.750000000000001638e-02,2.963633724304183190e-02,1.009847308880135852e+00,8.331543667150489522e-10,0.000000000000000000e+00,3.800221195704447258e-09
6.000000000000001860e-02,3.219737553637187777e-02,1.074161857520114172e+00,8.040747037926748534e-10,0.000000000000000000e+00,4.344337944292719382e-09
6.250000000000001388e-02,3.491940675671642569e-02,1.138840321890727481e+00,1.696006822997728512e-09,0.000000000000000000e+00,4.936751112122844601e-09
6.500000000000001610e-02,3.780334077836710466e-02,1.203882852119136482e+00,1.410110137789411932e-09,0.000000000000000000e+00,5.570835201272225585e-09
6.750000000000001832e-02,4.085008785071479048e-02,1.269289597386789481e+00,2.610542113903440137e-09,0.000000000000000000e+00,6.247106735612970594e-09
7.000000000000002054e-02,4.406055859516464640e-02,1.335060704719207569e+00,2.786794568985230478e-09,0.000000000000000000e+00,6.958069504717513592e-09
7.250000000000002276e-02,4.743566399910620346e-02,1.401196317916488576e+00,2.772491703466514112e-09,0.000000000000000000e+00,7.701255716982521948e-09
7.500000000000002498e-02,5.097631540728159161e-02,1.467696576614330617e+00,2.436702394799172221e-09,0.000000000000000000e+00,8.480645042480791070e-09
7.750000000000002720e-02,5.468342451088328143e-02,1.534561615463655215e+00,1.838361933585648419e-09,0.000000000000000000e+00,9.299325608270896873e-09
8.000000000000002942e-02,5.855790333465847597e-02,1.601791563406833374e+00,1.186625784853791904e-09,0.000000000000000000e+00,1.016342218812364054e-08
8.250000000000003164e-02,6.260066422225789295e-02,1.669386543057327588e+00,1.320169526634362744e-09,0.000000000000000000e+00,1.107869980512153317e-08
8.500000000000003386e-02,6.681261982010430756e-02,1.737346670042677621e+00,1.336789224328657995e-09,0.000000000000000000e+00,1.204351161162964822e-08
8.750000000000003608e-02,7.119468305911770545e-02,1.805672051356764118e+00,1.604182365891774346e-09,0.000000000000000000e+00,1.306145070221913040e-08
