Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-4.790087599991179770e-12,0.000000000000000000e+00,-7.754622373348191037e-14
2.500000000000000052e-03,9.986386936852643947e-03,-1.993633685006599571e-02,2.152925237859499271e-11,0.000000000000000000e+00,6.933626766454196727e-13
5.000000000000000104e-03,9.928091059889995740e-03,-3.078763611757179969e-02,5.582861973787111118e-12,0.000000000000000000e+00,-3.215255721024451362e-12
7.499999999999999722e-03,9.847824487087165554e-03,-3.255444492682441071e-02,-1.208468513285751575e-11,0.000000000000000000e+00,-9.491273674873561230e-12
1.000000000000000021e-02,9.768297914623859726e-03,-2.523745112121423412e-02,-6.492882982917323082e-11,0.000000000000000000e+00,-1.709917274625852649e-11
1.250000000000000069e-02,9.712220641218433093e-03,-8.836816760449089925e-03,-4.635360377638409659e-11,0.000000000000000000e+00,-2.875594322228275308e-11
1.500000000000000118e-02,9.702301827418375116e-03,1.664772827202815400e-02,-3.540512635580980809e-10,0.000000000000000000e+00,-4.790840035241407644e-11
1.750000000000000167e-02,9.761251525838897034e-03,5.121680135528761113e-02,-4.615803895864106788e-10,0.000000000000000000e+00,-6.199349306235959940e-11
2.000000000000000042e-02,9.911781503981557592e-03,9.487129056380189107e-02,-9.304548213248722261e-10,0.000000000000000000e+00,-6.706792610013009589e-11
2.249999999999999917e-02,1.017660544021912854e-02,1.476128886164974896e-01,-1.020639976441982908e-09,0.000000000000000000e+00,-4.729041025685031722e-11
2.499999999999999792e-02,1.057916199338878975e-02,2.066675414277248102e-01,-6.707341603650258516e-10,0.000000000000000000e+00,4.790909185215266327e-12
2.749999999999999667e-02,1.112956282969193925e-02,2.662484324815674319e-01,-4.325614045489172739e-11,0.000000000000000000e+00,8.184973673648994855e-11
2.999999999999999542e-02,1.182912412154581497e-02,3.261964893565607038e-01,3.287044522102454504e-10,0.000000000000000000e+00,1.729578604038349730e-10
3.249999999999999417e-02,1.267876422387165421e-02,3.865123704898051349e-01,5.995425526117437531e-10,0.000000000000000000e+00,2.711696338238546167e-10
3.499999999999999639e-02,1.367940299639695996e-02,4.471964930410653460e-01,6.702746428115260970e-10,0.000000000000000000e+00,3.734198443589306010e-10
3.749999999999999861e-02,1.483196120871784797e-02,5.082490536595198893e-01,4.748376079674254214e-10,0.000000000000000000e+00,4.759787618246049235e-10
4.000000000000000083e-02,1.613736000524673350e-02,5.696700606133536793e-01,6.524027281111001937e-10,0.000000000000000000e+00,5.822446788495070669e-10
4.250000000000000305e-02,1.759652045508430795e-02,6.314593714594876062e-01,1.137272303776164750e-09,0.000000000000000000e+00,6.910407398657032077e-10
4.500000000000000527e-02,1.921036319734635220e-02,6.936167315445589399e-01,1.428707412973913614e-09,0.000000000000000000e+00,7.956572433477454502e-10
4.750000000000000749e-02,2.097980818215763529e-02,7.561418101914914036e-01,1.516748299301019804e-09,0.000000000000000000e+00,8.928089883914880416e-10
5.000000000000000971e-02,2.290577449981808303e-02,8.190342318407364264e-01,1.689871518087344211e-09,0.000000000000000000e+00,9.811398938061676858e-10
5.250000000000001193e-02,2.498918020617460489e-02,8.822926641696773320e-01,1.660309453160672897e-09,0.000000000000000000e+00,1.059062214759348659e-09
5.500000000000001416e-02,2.723093917223245661e-02,9.459160519728819772e-01,1.808966501256178327e-09,0.000000000000000000e+00,1.126719839048272585e-09
5.750000000000001638e-02,2.963196379702941544e-02,1.009904413088224429e+00,1.875291679046147515e-09,0.000000000000000000e+00,1.182951085820534949e-09
6.000000000000001860e-02,3.219316652270522855e-02,1.074257762730584487e+00,1.914437999125990254e-09,0.000000000000000000e+00,1.227013514981573031e-09
6.250000000000001388e-02,3.491545982792516184e-02,1.138976113458066486e+00,1.798759143310470278e-09,0.000000000000000000e+00,1.259035592802855005e-09
6.500000000000001610e-02,3.779975622121981016e-02,1.204059475139143798e+00,1.706632306713210535e-09,0.000000000000000000e+00,1.279480261452372127e-09
6.750000000000001832e-02,4.084696823424339984e-02,1.269507854921181567e+00,1.640159243261778064e-09,0.000000000000000000e+00,1.288801366329662556e-09
7.000000000000002054e-02,4.405800841495437215e-02,1.335321257200498657e+00,1.839093354560356668e-09,0.000000000000000000e+00,1.287398067014910109e-09
7.250000000000002276e-02,4.743378932072236237e-02,1.401499683594594092e+00,1.619081143567949964e-09,0.000000000000000000e+00,1.274310189226063696e-09
7.500000000000002498e-02,5.097522351136725416e-02,1.468043132917224769e+00,1.293965304588864251e-09,0.000000000000000000e+00,1.250490889697658998e-09
7.750000000000002720e-02,5.468322354213806663e-02,1.534951601156983036e+00,8.199274060545678073e-10,0.000000000000000000e+00,1.218060275922415483e-09
8.000000000000002942e-02,5.855870195664002881e-02,1.602225081459851541e+00,1.270459700171034359e-09,0.000000000000000000e+00,1.179594984915977097e-09
8.250000000000003164e-02,6.260257127972168600e-02,1.669863564116905064e+00,8.633671626659936554e-10,0.000000000000000000e+00,1.132750063745824849e-09
8.500000000000003386e-02,6.681574401033363308e-02,1.737867036557441569e+00,9.964142363137648732e-10,0.000000000000000000e+00,1.079660213802013549e-09
8.750000000000003608e-02,7.119913261437400831e-02,1.806235483348464399e+00,1.392413905003933530e-09,0.000000000000000000e+00,1.019552165170607332e-09
9.000000000000003830e-02,7.575364951753676968e-02,1.874968886201912266e+00,1.520838334369291760e-09,0.000000000000000000e+00,9.506178004966900006e-10
9.250000000000004052e-02,8.048020709818276552e-02,1.944067223989936144e+00,1.159331939286655286e-09,0.000000000000000000e+00,8.721288918179835309e-10
9.500000000000004274e-02,8.537971768025413855e-02,2.013530472769502477e+00,1.101104811818277585e-09,0.000000000000000000e+00,7.856122049656553979e-10
9.750000000000004496e-02,9.045309352625587052e-02,2.083358605817529963e+00,9.116514777517916752e-10,0.000000000000000000e+00,6.916956566206424279e-10
1.000000000000000472e-01,9.570124683033194579e-02,2.153551593677533127e+00,8.447791750803207867e-10,0.000000000000000000e+00,5.911348040566919212e-10
1.025000000000000494e-01,1.011250897296941259e-01,2.224109637022326780e+00,5.450755838710281476e-10,0.000000000000000000e+00,4.840128010619052396e-10
1.050000000000000516e-01,1.067255350672653841e-01,2.295032850384755019e+00,5.035814441722045417e-10,0.000000000000000000e+00,3.714868264257972606e-10
