Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,9.426361262734194431e-15,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637885976553e-03,-1.993609488862950474e-02,5.301483941823672148e-14,0.000000000000000000e+00,9.784757495138818735e-16
5.000000000000000104e-03,9.928091514309816956e-03,-3.078551361918088064e-02,3.046443212356302540e-13,0.000000000000000000e+00,-1.853808872718117682e-14
7.499999999999999722e-03,9.847831995331570235e-03,-3.254705880825371073e-02,-1.245144483168518249e-13,0.000000000000000000e+00,-1.342771194035709693e-13
1.000000000000000021e-02,9.768328010342981413e-03,-2.522030169227156698e-02,6.248567541977781993e-13,0.000000000000000000e+00,-3.730404208130181172e-13
1.250000000000000069e-02,9.712300558251492008e-03,-8.804814135368613237e-03,-3.808533230858166580e-13,0.000000000000000000e+00,-9.025472137095633620e-13
1.500000000000000118e-02,9.702471708000981465e-03,1.669983133308765993e-02,-3.942338840516380017e-12,0.000000000000000000e+00,-1.829418247890334305e-12
1.750000000000000167e-02,9.761564596631217006e-03,5.129406097890860938e-02,-8.715380592634362875e-12,0.000000000000000000e+00,-3.099821074460278613e-12
2.000000000000000042e-02,9.912303425572312546e-03,9.497829965266212093e-02,-1.413369209676944544e-11,0.000000000000000000e+00,-4.642532266230534180e-12
2.249999999999999917e-02,1.017741345921596534e-02,1.477529722107881471e-01,-2.028164582213786070e-11,0.000000000000000000e+00,-6.357339115537943123e-12
2.499999999999999792e-02,1.058033910408152922e-02,2.068407244824886082e-01,-1.809866613768337263e-11,0.000000000000000000e+00,-8.046262942505194526e-12
2.749999999999999667e-02,1.113119137398552345e-02,2.664535177687469281e-01,-1.643876992717457725e-11,0.000000000000000000e+00,-9.695398896235505311e-12
2.999999999999999542e-02,1.183128288649952335e-02,3.264314040049518528e-01,-3.149535269264639367e-11,0.000000000000000000e+00,-1.139911479354882186e-11
3.249999999999999417e-02,1.268152638804100237e-02,3.867744074180042291e-01,-4.121179394589476956e-11,0.000000000000000000e+00,-1.275934546658864185e-11
