Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637773079014e-03,-1.993609492579490397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091511289706753e-03,-3.078551216804375351e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831997829114073e-03,-3.254704851623036604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768328045893271555e-03,-2.522027013642634541e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712300688597770917e-03,-8.804743159700659239e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702472043801670804e-03,1.669996636267948031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761565314242437452e-03,5.129429234039164370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.912304787177268067e-03,9.497866821066008880e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017741583267826530e-02,1.477535260694457508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,1.058034298088628838e-02,2.068415183348714104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,1.113119738476198509e-02,2.664546117762536248e-01,-1.892068221312800548e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999542e-02,1.183129181459806160e-02,3.264328631216457666e-01,3.985456164516149383e-17,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999999417e-02,1.268153918109707519e-02,3.867763008581833195e-01,1.125931947506068515e-17,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999639e-02,1.368285246494978756e-02,4.474849512824198849e-01,8.886345224047915686e-17,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,1.483614471143777230e-02,5.085588386429775731e-01,3.729202951762442460e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.614232902539446124e-02,5.699979852820901138e-01,-7.845424973570275085e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,1.760231856655762595e-02,6.318024118083339635e-01,-2.034928861384287913e-15,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000527e-02,1.921702654520889703e-02,6.939721371537920236e-01,-2.293550730880791039e-15,0.000000000000000000e+00,8.690728977404431376e-16
4.750000000000000749e-02,2.098736621816937181e-02,7.565071788011870080e-01,2.938527487187774478e-15,0.000000000000000000e+00,3.977404541021376349e-15
5.000000000000000971e-02,2.291425088519010583e-02,8.194075528417426035e-01,2.270778570331465599e-15,0.000000000000000000e+00,9.185044228903307310e-15
5.250000000000001193e-02,2.499859388561021661e-02,8.826732742167503476e-01,-1.764559906212631106e-14,0.000000000000000000e+00,1.690056887399476266e-14
5.500000000000001416e-02,2.724130859552719233e-02,9.463043567975953918e-01,-2.455490238951272009e-14,0.000000000000000000e+00,2.852369599624450297e-14
5.750000000000001638e-02,2.964330842519311005e-02,1.010300813511534113e+00,3.167660777778961077e-16,0.000000000000000000e+00,4.435891280773372716e-14
6.000000000000001860e-02,3.220550681672167820e-02,1.074662656461237598e+00,3.453043177783582023e-14,0.000000000000000000e+00,6.374551152723697844e-14
6.250000000000001388e-02,3.492881724209024458e-02,1.139389897042843103e+00,6.704056279173428741e-14,0.000000000000000000e+00,8.599740608213695436e-14
6.500000000000001610e-02,3.781415320143283187e-02,1.204482546036058865e+00,1.091332570647218579e-13,0.000000000000000000e+00,1.103248218256313151e-13
6.750000000000001832e-02,4.086242822155426030e-02,1.269940613717886801e+00,1.451342501106281502e-13,0.000000000000000000e+00,1.362576677419408613e-13
7.000000000000002054e-02,4.407455585470473197e-02,1.335764109932796151e+00,1.479959279477821806e-13,0.000000000000000000e+00,1.631299225425188387e-13
7.250000000000002276e-02,4.745144967760318855e-02,1.401953044222570943e+00,1.488177399688295121e-13,0.000000000000000000e+00,1.908661110571688616e-13
7.500000000000002498e-02,5.099402329066578254e-02,1.468507425856546922e+00,9.874228230939460132e-14,0.000000000000000000e+00,2.199473159775428495e-13
7.750000000000002720e-02,5.470319031738209159e-02,1.535427263915633889e+00,1.375429868975431104e-13,0.000000000000000000e+00,2.509745745897375563e-13
8.000000000000002942e-02,5.857986440387859262e-02,1.602712567354310558e+00,2.003186362920225917e-13,0.000000000000000000e+00,2.834589318066434534e-13
8.250000000000003164e-02,6.262495921863334147e-02,1.670363345055985604e+00,8.595487590480138464e-14,0.000000000000000000e+00,3.160142213837015652e-13
8.500000000000003386e-02,6.683938845232556547e-02,1.738379605882059975e+00,1.361527172707140807e-13,0.000000000000000000e+00,3.502597135745003451e-13
8.750000000000003608e-02,7.122406581780454937e-02,1.806761358715055277e+00,2.103417991951225875e-13,0.000000000000000000e+00,3.850482201663950770e-13
9.000000000000003830e-02,7.577990505016318767e-02,1.875508612496187943e+00,1.078241445860356284e-13,0.000000000000000000e+00,4.194989205264573664e-13
9.250000000000004052e-02,8.050781990690261680e-02,1.944621376257789080e+00,1.427177603642586774e-13,0.000000000000000000e+00,4.547527781360775198e-13
9.500000000000004274e-02,8.540872416817524293e-02,2.014099659150952348e+00,-4.790101314676399036e-14,0.000000000000000000e+00,4.930251953029166134e-13
9.750000000000004496e-02,9.048353163222706830e-02,2.083943464093612086e+00,-8.216261265577235564e-14,0.000000000000000000e+00,5.445445342487915573e-13
1.000000000000000472e-01,9.573315611598762209e-02,2.154152807510779866e+00,2.068427808114981178e-14,0.000000000000000000e+00,6.086862755897363324e-13
1.025000000000000494e-01,1.011585114691731790e-01,2.224727697109891267e+00,-2.036083111958126040e-13,0.000000000000000000e+00,6.873810786042931671e-13
1.050000000000000516e-01,1.067605115628626616e-01,2.295668143210783718e+00,-1.477594144835455174e-13,0.000000000000000000e+00,7.845166412263687395e-13
1.075000000000000538e-01,1.125400702937638803e-01,2.366974155576587968e+00,-2.453212882246585780e-13,0.000000000000000000e+00,9.033230548570221730e-13
1.100000000000000561e-01,1.184981015832897722e-01,2.438645744322402109e+00,-2.058031846156468907e-13,0.000000000000000000e+00,1.047028243956743685e-12
1.125000000000000583e-01,1.246355193779430520e-01,2.510682919649485978e+00,-9.805364697176486552e-14,0.000000000000000000e+00,1.217800350001591072e-12
1.150000000000000605e-01,1.309532376505758988e-01,2.583085692311299031e+00,-1.315322022939903505e-13,0.000000000000000000e+00,1.417535608197342019e-12
1.175000000000000627e-01,1.374521704006607115e-01,2.655854073084547018e+00,-3.049304905767689935e-13,0.000000000000000000e+00,1.648181863938803345e-12
1.200000000000000649e-01,1.441332316547348225e-01,2.728988072962816425e+00,-5.073468666353136363e-13,0.000000000000000000e+00,1.914473162383969166e-12
1.225000000000000672e-01,1.509973354669411350e-01,2.802487703154171506e+00,2.212663591101180714e-13,0.000000000000000000e+00,2.222851007251007226e-12
1.250000000000000555e-01,1.580453959195621816e-01,2.876352975077575369e+00,6.165209228680005474e-13,0.000000000000000000e+00,2.566489146123234505e-12
1.275000000000000577e-01,1.652783271235446771e-01,2.950583900358306533e+00,6.167957087208756329e-13,0.000000000000000000e+00,2.943208870731839818e-12
1.300000000000000600e-01,1.726970432190120808e-01,3.025180490822515722e+00,5.969094179994551628e-13,0.000000000000000000e+00,3.356976816412713616e-12
1.325000000000000622e-01,1.803024583757631971e-01,3.100142758462054893e+00,3.498191621402181753e-13,0.000000000000000000e+00,3.805803043660562045e-12
1.350000000000000644e-01,1.880954867936825703e-01,3.175470715513583286e+00,1.028748026222527007e-12,0.000000000000000000e+00,4.293658551193464179e-12
1.375000000000000666e-01,1.960770427033483865e-01,3.251164374366944720e+00,1.886055253321577503e-12,0.000000000000000000e+00,4.817205441280852365e-12
1.400000000000000688e-01,2.042480403662989552e-01,3.327223747495609008e+00,1.831548237989587523e-12,0.000000000000000000e+00,5.367368065514715956e-12
1.425000000000000711e-01,2.126093940755700018e-01,3.403648847715063930e+00,1.566837360445563368e-12,0.000000000000000000e+00,5.943706817235591743e-12
1.450000000000000733e-01,2.211620181562163889e-01,3.480439687911797364e+00,1.781797090117179340e-12,0.000000000000000000e+00,6.548903276876452319e-12
1.475000000000000755e-01,2.299068269655931973e-01,3.557596281121804704e+00,2.577113311932756862e-12,0.000000000000000000e+00,7.178814749428741818e-12
1.500000000000000777e-01,2.388447348937248749e-01,3.635118640522445155e+00,1.299309947365022233e-12,0.000000000000000000e+00,7.829441060757801338e-12
1.525000000000000799e-01,2.479766563636539856e-01,3.713006779424307346e+00,-3.883389124297121829e-13,0.000000000000000000e+00,8.504487135249686454e-12
1.550000000000000822e-01,2.573035058317696966e-01,3.791260711263124694e+00,1.372473912808293551e-12,0.000000000000000000e+00,9.211341457912286528e-12
1.575000000000000844e-01,2.668261977881161151e-01,3.869880449591789340e+00,2.368081913304784169e-12,0.000000000000000000e+00,9.938506018335893262e-12
1.600000000000000866e-01,2.765456467566806409e-01,3.948866008072473566e+00,1.550105709616856012e-12,0.000000000000000000e+00,1.067320237196185927e-11
1.625000000000000888e-01,2.864627672956628901e-01,4.028217400468917297e+00,1.845299563596452916e-12,0.000000000000000000e+00,1.142051949906367234e-11
