Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.193218592362137299e-10,0.000000000000000000e+00,9.766628610231390086e-12
2.500000000000000052e-03,9.986392489475770864e-03,-1.994104223774813625e-02,1.000505962628861424e-10,0.000000000000000000e+00,-7.184931369635431358e-12
5.000000000000000104e-03,9.928082256198565367e-03,-3.083184598444142777e-02,2.376602416125600336e-10,0.000000000000000000e+00,-1.171388102567235877e-10
7.499999999999999722e-03,9.847668169286409937e-03,-3.271738907978276323e-02,-1.332567332150463601e-09,0.000000000000000000e+00,-3.383924084289736439e-10
1.000000000000000021e-02,9.767639142157542517e-03,-2.563838273576568919e-02,-2.313941822218369585e-09,0.000000000000000000e+00,-7.073308731739933657e-10
1.250000000000000069e-02,9.710385050681374225e-03,-9.630826917508265861e-03,6.418977722839588075e-09,0.000000000000000000e+00,-1.102223703832515016e-09
1.500000000000000118e-02,9.698208331782370503e-03,1.527367338100904526e-02,-8.526702482239817140e-09,0.000000000000000000e+00,-2.121331735007340121e-09
1.750000000000000167e-02,9.753334793076155751e-03,4.904759585655332071e-02,-7.810475061828615109e-09,0.000000000000000000e+00,-3.264403032437106183e-09
2.000000000000000042e-02,9.897923646078185186e-03,9.166719526201251578e-02,5.304023275164646435e-09,0.000000000000000000e+00,-4.526326685825764934e-09
2.249999999999999917e-02,1.015407677828197332e-02,1.431122056521425268e-01,1.628967105160270295e-08,0.000000000000000000e+00,-6.512737397019975953e-09
2.499999999999999792e-02,1.054456531524862288e-02,2.005879506031308657e-01,1.114957932326406808e-08,0.000000000000000000e+00,-9.539978102446192467e-09
2.749999999999999667e-02,1.107878583350254374e-02,2.582924639020094393e-01,1.226528101564060520e-08,0.000000000000000000e+00,-1.387187509489633860e-08
2.999999999999999542e-02,1.175730319840581108e-02,3.160545509007570697e-01,-2.854109974223383463e-08,0.000000000000000000e+00,-1.960860771866797695e-08
3.249999999999999417e-02,1.258025584099315038e-02,3.738656377068531045e-01,-6.852791498014795577e-08,0.000000000000000000e+00,-2.598409001260990704e-08
3.499999999999999639e-02,1.354776219371694318e-02,4.317196019435156629e-01,-7.855802041068286651e-08,0.000000000000000000e+00,-3.237244249386695611e-08
3.749999999999999861e-02,1.465992670690625943e-02,4.896125801061967930e-01,-1.045826858939092590e-07,0.000000000000000000e+00,-3.842266221103577476e-08
4.000000000000000083e-02,1.591684539111900415e-02,5.475427839377617900e-01,-1.288087802703732823e-07,0.000000000000000000e+00,-4.382664266899085459e-08
4.250000000000000305e-02,1.731861090443953879e-02,6.055103261798588932e-01,-6.689216190827511289e-08,0.000000000000000000e+00,-4.798876057411014041e-08
4.500000000000000527e-02,1.886531720845355600e-02,6.635170542370949498e-01,-1.335677789066073526e-07,0.000000000000000000e+00,-5.173948923859151728e-08
4.750000000000000749e-02,2.055706381450342693e-02,7.215663924960724618e-01,-1.164426523633778498e-07,0.000000000000000000e+00,-5.417667491176911245e-08
5.000000000000000971e-02,2.239395963938037304e-02,7.796631926248837052e-01,-1.320367341638808585e-07,0.000000000000000000e+00,-5.513619345831863230e-08
5.250000000000001193e-02,2.437612075279381105e-02,8.376897847309716649e-01,-7.738314232682097684e-08,0.000000000000000000e+00,-5.450956193043781865e-08
5.500000000000001416e-02,2.650323651085915999e-02,8.955021289538599438e-01,-1.192999640041751491e-07,0.000000000000000000e+00,-5.268419281707321866e-08
5.750000000000001638e-02,2.877475194904225222e-02,9.530654962152194098e-01,-2.693486517558497611e-08,0.000000000000000000e+00,-4.908301156091154764e-08
6.000000000000001860e-02,3.119002462479737378e-02,1.010343998403342214e+00,1.892633799385669709e-08,0.000000000000000000e+00,-4.477811823992608279e-08
6.250000000000001388e-02,3.374832172080282494e-02,1.067300591928258546e+00,-4.249921832352587427e-08,0.000000000000000000e+00,-4.018518790388849419e-08
6.500000000000001610e-02,3.644881715992580318e-02,1.123897084747430108e+00,-1.090701355257408797e-07,0.000000000000000000e+00,-3.464165778342382351e-08
6.750000000000001832e-02,3.929058873877329383e-02,1.180094146677517664e+00,-2.128588176795858742e-07,0.000000000000000000e+00,-2.736320711050220907e-08
7.000000000000002054e-02,4.227261528940236268e-02,1.235851324361326942e+00,-9.816080188542017014e-08,0.000000000000000000e+00,-1.756622167377363265e-08
7.250000000000002276e-02,4.539377388138204211e-02,1.291127060435315332e+00,7.855635544033287959e-09,0.000000000000000000e+00,-5.838676704543994817e-09
7.500000000000002498e-02,4.865283707387588891e-02,1.345878717357985144e+00,2.769319862088046958e-08,0.000000000000000000e+00,6.816639628255491341e-09
7.750000000000002720e-02,5.204847023032913023e-02,1.400062605934745408e+00,2.262294183005131428e-08,0.000000000000000000e+00,2.043405299021409590e-08
8.000000000000002942e-02,5.557922890678325401e-02,1.453634019224459006e+00,-2.070198523730714556e-07,0.000000000000000000e+00,3.495312221520991714e-08
8.250000000000003164e-02,5.924355632841394464e-02,1.506547271936154786e+00,-3.408574633302520100e-08,0.000000000000000000e+00,5.254523162227277706e-08
8.500000000000003386e-02,6.303978096746917781e-02,1.558755744927631026e+00,-1.033029914649598526e-07,0.000000000000000000e+00,7.217961676303172223e-08
8.750000000000003608e-02,6.696611423570925092e-02,1.610211936873382044e+00,-2.177133493935168240e-07,0.000000000000000000e+00,9.419121813656330665e-08
9.000000000000003830e-02,7.102064831086807306e-02,1.660867522414195996e+00,-3.080586766412793090e-07,0.000000000000000000e+00,1.196500738115258451e-07
9.250000000000004052e-02,7.520135411028013028e-02,1.710673415948393172e+00,-1.008239323027875391e-07,0.000000000000000000e+00,1.493632897012344911e-07
9.500000000000004274e-02,7.950607942902181147e-02,1.759579842714456444e+00,-2.679399225635514387e-07,0.000000000000000000e+00,1.819392445701331756e-07
9.750000000000004496e-02,8.393254725908502745e-02,1.807536417290104502e+00,-3.961043982267630803e-07,0.000000000000000000e+00,2.190572397151415206e-07
1.000000000000000472e-01,8.847835430903409903e-02,1.854492229032373096e+00,-3.907598670725684695e-07,0.000000000000000000e+00,2.612308271985032295e-07
1.025000000000000494e-01,9.314097260190533356e-02,1.900449453335480321e+00,-5.674706522681974396e-07,0.000000000000000000e+00,3.090791200400203973e-07
1.050000000000000516e-01,9.791793523180120085e-02,1.945416434705076414e+00,-3.339716533913961170e-07,0.000000000000000000e+00,3.637782624101445109e-07
1.075000000000000538e-01,1.028067429095470692e-01,1.989351398287297457e+00,-3.204749482111312862e-07,0.000000000000000000e+00,4.246583407532605295e-07
1.100000000000000561e-01,1.078047920280890970e-01,2.032212825186936467e+00,-4.936243542981306767e-07,0.000000000000000000e+00,4.917587612490197551e-07
1.125000000000000583e-01,1.129093753576297793e-01,2.073959554376929582e+00,-2.984466623623487739e-07,0.000000000000000000e+00,5.663492311858186490e-07
1.150000000000000605e-01,1.181176830000450068e-01,2.114550890282635986e+00,-5.127047698201309889e-07,0.000000000000000000e+00,6.478021476198398875e-07
1.175000000000000627e-01,1.234268036142781716e-01,2.153946713365032295e+00,-4.011186255148228365e-07,0.000000000000000000e+00,7.376442643178419028e-07
1.200000000000000649e-01,1.288337259200484364e-01,2.192107595165766032e+00,-4.059996139237465325e-07,0.000000000000000000e+00,8.355664297348113258e-07
1.225000000000000672e-01,1.343353404919868099e-01,2.228994917510726648e+00,-4.209715174665002598e-07,0.000000000000000000e+00,9.416492967045922922e-07
1.250000000000000555e-01,1.399284418535156616e-01,2.264570994678571036e+00,-8.696310782847751025e-07,0.000000000000000000e+00,1.056939491800888280e-06
1.275000000000000577e-01,1.456097308782196287e-01,2.298799199546681216e+00,-5.336564560024672853e-07,0.000000000000000000e+00,1.184051919182555708e-06
1.300000000000000600e-01,1.513758175082099422e-01,2.331644091544303077e+00,-4.601174727393465864e-07,0.000000000000000000e+00,1.321974719775880582e-06
