Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637794407439e-03,-1.993609490422632372e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091511420570822e-03,-3.078551206042971083e-02,-1.247861138824122672e-15,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831998309353185e-03,-3.254704829764761692e-02,-1.470401571688684271e-15,0.000000000000000000e+00,1.088769069383639022e-15
1.000000000000000021e-02,9.768328047244234300e-03,-2.522026958551283615e-02,-1.896244193115238002e-15,0.000000000000000000e+00,4.951695923137947005e-15
1.250000000000000069e-02,9.712300691582353984e-03,-8.804742399800950109e-03,6.494731930890621768e-15,0.000000000000000000e+00,1.525909208469345618e-14
1.500000000000000118e-02,9.702472048801086615e-03,1.669996697568245508e-02,6.149165743293410647e-14,0.000000000000000000e+00,3.104322685753552510e-14
1.750000000000000167e-02,9.761565320782376182e-03,5.129429267216215060e-02,1.258278641270323904e-13,0.000000000000000000e+00,5.232746526630267829e-14
2.000000000000000042e-02,9.912304794565569843e-03,9.497866836813265157e-02,1.120660745544978489e-13,0.000000000000000000e+00,7.591739199668907746e-14
2.249999999999999917e-02,1.017741584092518581e-02,1.477535268512132904e-01,1.297415239504791633e-13,0.000000000000000000e+00,1.034710447579683435e-13
2.499999999999999792e-02,1.058034299275692480e-02,2.068415216844348148e-01,9.361187315942540809e-14,0.000000000000000000e+00,1.345280746487714912e-13
2.749999999999999667e-02,1.113119740871336590e-02,2.664546206329226341e-01,8.705158899467406866e-14,0.000000000000000000e+00,1.702998855190950180e-13
2.999999999999999542e-02,1.183129186651309464e-02,3.264328802126561513e-01,8.204495656122435052e-14,0.000000000000000000e+00,2.116804208087389003e-13
3.249999999999999417e-02,1.268153928253804540e-02,3.867763263389004114e-01,4.377400003403284010e-14,0.000000000000000000e+00,2.586564166999330516e-13
3.499999999999999639e-02,1.368285263469028526e-02,4.474849789207758777e-01,7.579512852134820997e-14,0.000000000000000000e+00,3.124785942734744585e-13
3.749999999999999861e-02,1.483614494646252197e-02,5.085588501459084032e-01,1.281697508326432966e-13,0.000000000000000000e+00,3.723905557411021794e-13
4.000000000000000083e-02,1.614232926657788517e-02,5.699979424356966806e-01,1.050284128680190616e-13,0.000000000000000000e+00,4.375072029443360315e-13
4.250000000000000305e-02,1.760231864331788729e-02,6.318022461143946167e-01,1.125358640677761830e-13,0.000000000000000000e+00,5.080170511513643306e-13
4.500000000000000527e-02,1.921702609307127801e-02,6.939717373469762585e-01,1.073995774087220712e-13,0.000000000000000000e+00,5.836915443676107818e-13
4.750000000000000749e-02,2.098736456444598789e-02,7.565063779129816979e-01,1.137641941406015459e-13,0.000000000000000000e+00,6.644255432061166097e-13
5.000000000000000971e-02,2.291424690400764227e-02,8.194061205785377888e-01,1.247641062705715366e-13,0.000000000000000000e+00,7.497424971997587842e-13
5.250000000000001193e-02,2.499858585151013349e-02,8.826710770202136347e-01,1.691754875649275816e-13,0.000000000000000000e+00,8.396249358567244629e-13
5.500000000000001416e-02,2.724129460460121555e-02,9.463014103669151744e-01,1.883392290634968299e-13,0.000000000000000000e+00,9.337182427303066100e-13
5.750000000000001638e-02,2.964328662094627143e-02,1.010297147623884007e+00,1.358067298336412505e-13,0.000000000000000000e+00,1.032038269997439379e-12
6.000000000000001860e-02,3.220547542549387354e-02,1.074658315475853998e+00,6.685456012577254944e-14,0.000000000000000000e+00,1.134628578600940327e-12
6.250000000000001388e-02,3.492877460972561993e-02,1.139384940339242647e+00,7.017895930757414237e-14,0.000000000000000000e+00,1.242223141044422604e-12
6.500000000000001610e-02,3.781409783101070954e-02,1.204477048386737081e+00,2.053983578216934727e-13,0.000000000000000000e+00,1.354983783366944726e-12
6.750000000000001832e-02,4.086235881200910025e-02,1.269934665558135611e+00,-2.968591440856069450e-14,0.000000000000000000e+00,1.472299224561832629e-12
7.000000000000002054e-02,4.407447134009503248e-02,1.335757817564134031e+00,2.558393108167985305e-14,0.000000000000000000e+00,1.595152199694083509e-12
7.250000000000002276e-02,4.745134926678644394e-02,1.401946529886413773e+00,6.244722547627472357e-14,0.000000000000000000e+00,1.724663955785302115e-12
7.500000000000002498e-02,5.099390650717261497e-02,1.468500827775773621e+00,2.312406548517730073e-14,0.000000000000000000e+00,1.859629921754230297e-12
7.750000000000002720e-02,5.470305703933611013e-02,1.535420736249225149e+00,4.280452139379912359e-13,0.000000000000000000e+00,2.001354897859440096e-12
8.000000000000002942e-02,5.857971490376682328e-02,1.602706280086551915e+00,6.043409144392840005e-13,0.000000000000000000e+00,2.148514255667831591e-12
8.250000000000003164e-02,6.262479420276709230e-02,1.670357483826590439e+00,3.978445268415720655e-13,0.000000000000000000e+00,2.298549788430101605e-12
8.500000000000003386e-02,6.683920909984734926e-02,1.738374371763383053e+00,-2.366975359086710921e-13,0.000000000000000000e+00,2.453141704328228571e-12
8.750000000000003608e-02,7.122387381911204907e-02,1.806756967942269254e+00,-2.726308928874216527e-13,0.000000000000000000e+00,2.617509140157030273e-12
9.000000000000003830e-02,7.577970264463575190e-02,1.875505296155944412e+00,-5.326509546257770520e-13,0.000000000000000000e+00,2.789546922141382756e-12
9.250000000000004052e-02,8.050760991982937320e-02,1.944619379940501602e+00,-6.840697911531753316e-13,0.000000000000000000e+00,2.972667440652553163e-12
9.500000000000004274e-02,8.540851004660678092e-02,2.014099242478180063e+00,-3.664381986094274726e-13,0.000000000000000000e+00,3.168667660879097515e-12
9.750000000000004496e-02,9.048331748504562233e-02,2.083944906862517321e+00,-3.114392593307964862e-13,0.000000000000000000e+00,3.377019071069533739e-12
1.000000000000000472e-01,9.573294675263456510e-02,2.154156395834506021e+00,-7.799345965850075800e-13,0.000000000000000000e+00,3.598317186278207738e-12
1.025000000000000494e-01,1.011583124147032026e-01,2.224733601365123992e+00,-6.705809629236015004e-13,0.000000000000000000e+00,3.835447890209774390e-12
1.050000000000000516e-01,1.067603286268552776e-01,2.295676397816215353e+00,-6.823183374425884090e-13,0.000000000000000000e+00,4.086657143322502764e-12
1.075000000000000538e-01,1.125399093657253741e-01,2.366984784083638438e+00,-1.661992295432175760e-12,0.000000000000000000e+00,4.351808150125314586e-12
1.100000000000000561e-01,1.184979686051372549e-01,2.438658758974372454e+00,-9.272476720257648557e-13,0.000000000000000000e+00,4.635519059357508427e-12
1.125000000000000583e-01,1.246354203159431573e-01,2.510698321315564030e+00,-5.462514071436448815e-13,0.000000000000000000e+00,4.934063828656141809e-12
1.150000000000000605e-01,1.309531784661354392e-01,2.583103470063158547e+00,-1.240675189831158917e-12,0.000000000000000000e+00,5.245323200634956782e-12
1.175000000000000627e-01,1.374521570212293153e-01,2.655874204409500283e+00,-2.313742631080187149e-12,0.000000000000000000e+00,5.570657245747171688e-12
1.200000000000000649e-01,1.441332699449135724e-01,2.729010523889335182e+00,-1.886049400118278026e-12,0.000000000000000000e+00,5.912343490514020598e-12
1.225000000000000672e-01,1.509974311999651708e-01,2.802512428483615370e+00,-5.943915760425241958e-13,0.000000000000000000e+00,6.263563217803405749e-12
1.250000000000000555e-01,1.580455547569324937e-01,2.876379882842213132e+00,-3.734473498339320558e-13,0.000000000000000000e+00,6.698508186321964413e-12
1.275000000000000577e-01,1.652785544451688959e-01,2.950612910492178553e+00,-2.149546270181783483e-13,0.000000000000000000e+00,7.215785214896237985e-12
1.300000000000000600e-01,1.726973442363094746e-01,3.025211520459741621e+00,-1.458396468358230123e-12,0.000000000000000000e+00,7.825333307132658490e-12
1.325000000000000622e-01,1.803028380872565284e-01,3.100175719825982945e+00,-2.207125701179858890e-12,0.000000000000000000e+00,8.536658161652314202e-12
1.350000000000000644e-01,1.880959499735438967e-01,3.175505512182317247e+00,-2.081107272503916512e-12,0.000000000000000000e+00,9.363027058432721687e-12
1.375000000000000666e-01,1.960775938800997931e-01,3.251200901976150970e+00,-3.648381933643642138e-12,0.000000000000000000e+00,1.030533880841610583e-11
1.400000000000000688e-01,2.042486838035990071e-01,3.327261894767511663e+00,-4.267041181831429248e-12,0.000000000000000000e+00,1.137902878600981064e-11
1.425000000000000711e-01,2.126101337552833703e-01,3.403688497298136273e+00,-2.567189447262402723e-12,0.000000000000000000e+00,1.259856290716670216e-11
1.450000000000000733e-01,2.211628577639521698e-01,3.480480717555092252e+00,-2.423029648257118964e-12,0.000000000000000000e+00,1.395669096404958730e-11
1.475000000000000755e-01,2.299077698791082147e-01,3.557638564828916827e+00,-5.664850127126521928e-12,0.000000000000000000e+00,1.545469186253251462e-11
1.500000000000000777e-01,2.388457841742463450e-01,3.635162049766175407e+00,-5.148829259178443691e-12,0.000000000000000000e+00,1.711966302570690975e-11
1.525000000000000799e-01,2.479778147230740637e-01,3.713050872266942637e+00,-7.150602895047562946e-12,0.000000000000000000e+00,1.892553631621298359e-11
1.550000000000000822e-01,2.573047745815730813e-01,3.791304902707947289e+00,-7.863210422320833302e-12,0.000000000000000000e+00,2.085457462610765735e-11
1.575000000000000844e-01,2.668275769520556118e-01,3.869924528320198398e+00,-8.007919479520404895e-12,0.000000000000000000e+00,2.287180315853378625e-11
