Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,1.258989359659486319e-12,0.000000000000000000e+00,9.633403822316397603e-14
2.500000000000000052e-03,9.986386673313838586e-03,-1.993612637510470270e-02,-2.547323351788235651e-13,0.000000000000000000e+00,2.145605129078714202e-13
5.000000000000000104e-03,9.928091449909519361e-03,-3.078575189319317229e-02,6.202867237466990146e-12,0.000000000000000000e+00,8.902035288849591626e-13
7.499999999999999722e-03,9.847831146498148280e-03,-3.254782839247138265e-02,1.222404030964494397e-11,0.000000000000000000e+00,1.591415847790187524e-12
1.000000000000000021e-02,9.768324834587735830e-03,-2.522197195216013127e-02,1.376375915266687051e-11,0.000000000000000000e+00,2.043274894066580998e-12
1.250000000000000069e-02,9.712292590654245106e-03,-8.807732077110889263e-03,4.265623676075276488e-12,0.000000000000000000e+00,1.827075366608073438e-12
1.500000000000000118e-02,9.702455645396476300e-03,1.669538146932048051e-02,2.328953287662904868e-11,0.000000000000000000e+00,1.161386777986595700e-12
1.750000000000000167e-02,9.761536470455764100e-03,5.128787913897388251e-02,3.593297870887083624e-11,0.000000000000000000e+00,-5.120455371640940631e-13
2.000000000000000042e-02,9.912258819892905484e-03,9.497027775791887227e-02,1.930589610607800857e-11,0.000000000000000000e+00,-3.904650790147940828e-12
2.249999999999999917e-02,1.017734773980247254e-02,1.477430910490385718e-01,1.990959196793377742e-11,0.000000000000000000e+00,-8.637173421927319272e-12
2.499999999999999792e-02,1.058024763767529720e-02,2.068290470616172827e-01,1.404861797938427738e-11,0.000000000000000000e+00,-1.515496486725143879e-11
2.749999999999999667e-02,1.113106972943330580e-02,2.664401795430535458e-01,-3.302924796307544596e-11,0.000000000000000000e+00,-2.344377281216244244e-11
2.999999999999999542e-02,1.183112700828322511e-02,3.264165998091408394e-01,-4.655638716887261890e-11,0.000000000000000000e+00,-3.229729118749873649e-11
3.249999999999999417e-02,1.268133273738300017e-02,3.867583787814412033e-01,-3.526592695600124787e-11,0.000000000000000000e+00,-4.162606650375196540e-11
3.499999999999999639e-02,1.368260034895003516e-02,4.474655733734300700e-01,1.909825381067926108e-11,0.000000000000000000e+00,-5.170393211839027822e-11
3.749999999999999861e-02,1.483584340962246055e-02,5.085382272898921752e-01,-2.313744171657095786e-11,0.000000000000000000e+00,-6.309211839474622075e-11
4.000000000000000083e-02,1.614197558791671122e-02,5.699763718738518614e-01,2.237162923051944223e-13,0.000000000000000000e+00,-7.535050623261432763e-11
4.250000000000000305e-02,1.760191062370674436e-02,6.317800266553619259e-01,-1.125853817931619811e-11,0.000000000000000000e+00,-8.878655150210693325e-11
4.500000000000000527e-02,1.921656229876516492e-02,6.939491991997216447e-01,2.090417705723337074e-11,0.000000000000000000e+00,-1.032360782355898092e-10
4.750000000000000749e-02,2.098684440634226295e-02,7.564838836978298175e-01,1.752695830581708475e-11,0.000000000000000000e+00,-1.190165537535396310e-10
5.000000000000000971e-02,2.291367071622593676e-02,8.193840574015258671e-01,1.713703980723804901e-11,0.000000000000000000e+00,-1.360490494398861178e-10
5.250000000000001193e-02,2.499795492655593893e-02,8.826496650163171420e-01,2.205966230870070720e-11,0.000000000000000000e+00,-1.543804928821162497e-10
5.500000000000001416e-02,2.724061059005294244e-02,9.462806748012816405e-01,1.080957967387569018e-12,0.000000000000000000e+00,-1.740261392885005835e-10
5.750000000000001638e-02,2.964255120525708873e-02,1.010277072391455144e+00,1.428463332648724791e-11,0.000000000000000000e+00,-1.948213827343036768e-10
6.000000000000001860e-02,3.220469022790264230e-02,1.074638830701166281e+00,-8.143631187318958906e-12,0.000000000000000000e+00,-2.168551650001475826e-10
6.250000000000001388e-02,3.492794103804032491e-02,1.139365907980566028e+00,-1.468740222000256760e-11,0.000000000000000000e+00,-2.399715091582037317e-10
6.500000000000001610e-02,3.781321690245384448e-02,1.204458246345891270e+00,-1.666965022631367902e-11,0.000000000000000000e+00,-2.640983099969939915e-10
6.750000000000001832e-02,4.086143093406313653e-02,1.269915772012124355e+00,-1.470628475307092674e-11,0.000000000000000000e+00,-2.892475369254975769e-10
7.000000000000002054e-02,4.407349605368558049e-02,1.335738399927831166e+00,-7.346910691170806058e-12,0.000000000000000000e+00,-3.154156682896819479e-10
7.250000000000002276e-02,4.745032501096885930e-02,1.401925839610827396e+00,-9.245549661828678033e-12,0.000000000000000000e+00,-3.426799864275661216e-10
7.500000000000002498e-02,5.099282955867725370e-02,1.468478238739121977e+00,-1.406879124874757241e-11,0.000000000000000000e+00,-3.710272442769876797e-10
7.750000000000002720e-02,5.470192234955540550e-02,1.535395769834382085e+00,-1.621626498667512752e-11,0.000000000000000000e+00,-4.004168491560037647e-10
8.000000000000002942e-02,5.857851631051613078e-02,1.602678729410014213e+00,-2.583161066594213603e-11,0.000000000000000000e+00,-4.308243479095827170e-10
8.250000000000003164e-02,6.262352530816457652e-02,1.670327984990764181e+00,-3.075739131633072514e-11,0.000000000000000000e+00,-4.622001316413428255e-10
8.500000000000003386e-02,6.683786591348342410e-02,1.738344179952935775e+00,-3.717356467903057613e-11,0.000000000000000000e+00,-4.945232446131846459e-10
8.750000000000003608e-02,7.122245498382033524e-02,1.806725771556799254e+00,-2.672514178303495335e-11,0.000000000000000000e+00,-5.277668962206088578e-10
9.000000000000003830e-02,7.577820479752805927e-02,1.875471605424476440e+00,-1.911845649630568063e-11,0.000000000000000000e+00,-5.619894802861470027e-10
9.250000000000004052e-02,8.050602603483544839e-02,1.944582294323985217e+00,-2.775624607020204382e-12,0.000000000000000000e+00,-5.972354043802661529e-10
9.500000000000004274e-02,8.540683136951605914e-02,2.014058499641571576e+00,-7.530631076882073796e-12,0.000000000000000000e+00,-6.335571470663026832e-10
9.750000000000004496e-02,9.048153483585900936e-02,2.083900574525335614e+00,-1.281911272843356356e-11,0.000000000000000000e+00,-6.709346606912512166e-10
1.000000000000000472e-01,9.573105126771423723e-02,2.154108752544868555e+00,-2.604802776417440253e-11,0.000000000000000000e+00,-7.093155972359988656e-10
1.025000000000000494e-01,1.011562960544712814e-01,2.224683814165372642e+00,-2.003791510720885107e-11,0.000000000000000000e+00,-7.485978778201714080e-10
1.050000000000000516e-01,1.067581866117073564e-01,2.295625320785427359e+00,-3.186850001676706306e-11,0.000000000000000000e+00,-7.888513772745146028e-10
1.075000000000000538e-01,1.125376394936156987e-01,2.366934198116882992e+00,-1.464398195873936896e-10,0.000000000000000000e+00,-8.299666323709680145e-10
1.100000000000000561e-01,1.184955731561346121e-01,2.438610514244297534e+00,-1.066430683390822129e-10,0.000000000000000000e+00,-8.715372772966728966e-10
1.125000000000000583e-01,1.246329062476351640e-01,2.510654392337435148e+00,-1.554098162723965275e-10,0.000000000000000000e+00,-9.135188189431851378e-10
1.150000000000000605e-01,1.309505577637298523e-01,2.583066029651405859e+00,-8.679411060770361662e-11,0.000000000000000000e+00,-9.558708484495301686e-10
1.175000000000000627e-01,1.374494472380747845e-01,2.655845705122018341e+00,7.842097103885572097e-12,0.000000000000000000e+00,-9.986958376264502641e-10
1.200000000000000649e-01,1.441304949500728516e-01,2.728993785538024408e+00,-2.706166882142076149e-10,0.000000000000000000e+00,-1.041886845548771796e-09
1.225000000000000672e-01,1.509946221481821838e-01,2.802510732479013722e+00,-2.400609235559217159e-11,0.000000000000000000e+00,-1.084582037202115738e-09
1.250000000000000555e-01,1.580427512911223298e-01,2.876397110175264782e+00,1.410884523398648993e-10,0.000000000000000000e+00,-1.126875327615584077e-09
1.275000000000000577e-01,1.652758063091452345e-01,2.950653593889122739e+00,5.672128823947175035e-10,0.000000000000000000e+00,-1.169369396489291708e-09
1.300000000000000600e-01,1.726947128863790537e-01,3.025280978230497464e+00,5.071181420430453185e-10,0.000000000000000000e+00,-1.212695731604948933e-09
1.325000000000000622e-01,1.803003987637123162e-01,3.100280184700111796e+00,7.183016608976430033e-10,0.000000000000000000e+00,-1.256118558869568561e-09
1.350000000000000644e-01,1.880937940598489677e-01,3.175652266575056171e+00,4.996110140526629945e-10,0.000000000000000000e+00,-1.299190129122058103e-09
1.375000000000000666e-01,1.960758315913004868e-01,3.251398372759412236e+00,6.845190326615140576e-10,0.000000000000000000e+00,-1.340168756151409844e-09
1.400000000000000688e-01,2.042474471158401694e-01,3.327519817083205655e+00,9.791903863813092827e-10,0.000000000000000000e+00,-1.377851485225852620e-09
1.425000000000000711e-01,2.126095797726949010e-01,3.404018056383775637e+00,1.441725055703282336e-09,0.000000000000000000e+00,-1.411540576714832517e-09
1.450000000000000733e-01,2.211631724131062626e-01,3.480894663774500408e+00,2.256610715454284394e-09,0.000000000000000000e+00,-1.439457691788873985e-09
1.475000000000000755e-01,2.299091718809819773e-01,3.558151306375913592e+00,2.801497623473834359e-09,0.000000000000000000e+00,-1.460204080865993955e-09
1.500000000000000777e-01,2.388485292318434094e-01,3.635789711195821727e+00,3.394695754101523536e-09,0.000000000000000000e+00,-1.470056720165070775e-09
