Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,-2.613885477675661797e-14,0.000000000000000000e+00,-2.283064676326729554e-15
2.500000000000000052e-03,9.986386641624380237e-03,-1.993609491220465352e-02,4.027644653058396968e-13,0.000000000000000000e+00,4.016161416423904413e-14
5.000000000000000104e-03,9.928091515347056695e-03,-3.078552675224071472e-02,4.865771594142580693e-13,0.000000000000000000e+00,1.749771588111785470e-13
7.499999999999999722e-03,9.847831953853750792e-03,-3.254710732580170379e-02,2.338044385018625891e-12,0.000000000000000000e+00,4.869290140559976783e-13
1.000000000000000021e-02,9.768327817782970074e-03,-2.522042972746534745e-02,1.869246354075311528e-12,0.000000000000000000e+00,9.702322723860473644e-13
1.250000000000000069e-02,9.712299985015094422e-03,-8.805082937187874714e-03,2.443498951175582017e-12,0.000000000000000000e+00,1.818495101836114348e-12
1.500000000000000118e-02,9.702470362108162397e-03,1.669934237870569077e-02,-3.505890044837155990e-12,0.000000000000000000e+00,2.952016878259475709e-12
1.750000000000000167e-02,9.761561876591152292e-03,5.129325254463139999e-02,3.509930665153810024e-12,0.000000000000000000e+00,4.765797443711452179e-12
2.000000000000000042e-02,9.912298470598024033e-03,9.497705169800690905e-02,1.397521735246652009e-11,0.000000000000000000e+00,7.416964826610243066e-12
2.249999999999999917e-02,1.017740509524574406e-02,1.477511415218148438e-01,2.906504472522048990e-11,0.000000000000000000e+00,1.063716440844717609e-11
2.499999999999999792e-02,1.058032578579875572e-02,2.068381439859172666e-01,2.158729343704569868e-11,0.000000000000000000e+00,1.424405412842017942e-11
2.749999999999999667e-02,1.113117112457176310e-02,2.664499953450957248e-01,3.301029317501489219e-11,0.000000000000000000e+00,1.846058907459318715e-11
2.999999999999999542e-02,1.183125323420427914e-02,3.264267210912065731e-01,5.133292547513116798e-11,0.000000000000000000e+00,2.328396728571477687e-11
3.249999999999999417e-02,1.268148429930079923e-02,3.867683176166821224e-01,5.143435968325436503e-11,0.000000000000000000e+00,2.841581321426245865e-11
3.499999999999999639e-02,1.368277649361880621e-02,4.474747780331899127e-01,3.143309893391935244e-11,0.000000000000000000e+00,3.330034263984041885e-11
3.749999999999999861e-02,1.483604197179011486e-02,5.085460920303420673e-01,9.518898031808624507e-11,0.000000000000000000e+00,3.844129023031910355e-11
4.000000000000000083e-02,1.614219286068054385e-02,5.699822457263784559e-01,2.066273094518747120e-10,0.000000000000000000e+00,4.291927642496656100e-11
4.250000000000000305e-02,1.760214125037680086e-02,6.317832215132759277e-01,3.107064442939622001e-10,0.000000000000000000e+00,4.401706685312141630e-11
4.500000000000000527e-02,1.921679918477926796e-02,6.939489978965409644e-01,2.522110604589566831e-10,0.000000000000000000e+00,3.962713223290502046e-11
4.750000000000000749e-02,2.098707865179612678e-02,7.564795493278940741e-01,2.764393412446390069e-10,0.000000000000000000e+00,2.983102597424852950e-11
5.000000000000000971e-02,2.291389157310782382e-02,8.193748460312080262e-01,3.445271001466340014e-10,0.000000000000000000e+00,1.373515320657876080e-11
5.250000000000001193e-02,2.499814980777294651e-02,8.826351632117728219e-01,4.118978672374329767e-10,0.000000000000000000e+00,-1.035875610776556790e-11
5.500000000000001416e-02,2.724076623361511296e-02,9.462608402376201377e-01,5.433386398895473463e-10,0.000000000000000000e+00,-4.460583944602700848e-11
5.750000000000001638e-02,2.964265428635783073e-02,1.010251941662568598e+00,6.115954367120619015e-10,0.000000000000000000e+00,-9.143371360590204941e-11
6.000000000000001860e-02,3.220472756369036071e-02,1.074608532465629152e+00,4.651556060875366818e-10,0.000000000000000000e+00,-1.526577654578440959e-10
6.250000000000001388e-02,3.492789982550240785e-02,1.139330676693343980e+00,5.154241183635099239e-10,0.000000000000000000e+00,-2.275206647305370710e-10
6.500000000000001610e-02,3.781308499085293817e-02,1.204418436316553764e+00,6.854125998554660238e-10,0.000000000000000000e+00,-3.169042869667177793e-10
6.750000000000001832e-02,4.086119713219205085e-02,1.269871870272756942e+00,5.363898160762826921e-10,0.000000000000000000e+00,-4.237559880212578468e-10
7.000000000000002054e-02,4.407315046728767921e-02,1.335691033667052663e+00,4.048996048877846946e-10,0.000000000000000000e+00,-5.470376384238896860e-10
7.250000000000002276e-02,4.744985934923254267e-02,1.401875977104372728e+00,4.313193430113146468e-10,0.000000000000000000e+00,-6.862839728026456338e-10
7.500000000000002498e-02,5.099223825485085793e-02,1.468426746132425853e+00,4.024938480685887008e-10,0.000000000000000000e+00,-8.415646655806310926e-10
7.750000000000002720e-02,5.470120177176804321e-02,1.535343380775118227e+00,5.357443421068148038e-10,0.000000000000000000e+00,-1.013859278522782760e-09
8.000000000000002942e-02,5.857766458435811202e-02,1.602625915133935264e+00,4.308078967959783874e-10,0.000000000000000000e+00,-1.204106277553338988e-09
8.250000000000003164e-02,6.262254145872722666e-02,1.670274377044224545e+00,4.600030403981204892e-10,0.000000000000000000e+00,-1.411879882558967361e-09
8.500000000000003386e-02,6.683674722686719361e-02,1.738288787771433697e+00,5.188093628534091879e-10,0.000000000000000000e+00,-1.637347832950254827e-09
8.750000000000003608e-02,7.122119677006402694e-02,1.806669161731584650e+00,5.663140784625730169e-10,0.000000000000000000e+00,-1.881495136946375944e-09
9.000000000000003830e-02,7.577680500162065069e-02,1.875415506226083329e+00,5.403246840492304726e-10,0.000000000000000000e+00,-2.144883580255949911e-09
9.250000000000004052e-02,8.050448684892105855e-02,1.944527821181851301e+00,6.440517903180149382e-10,0.000000000000000000e+00,-2.427245242606218802e-09
9.500000000000004274e-02,8.540515723484624899e-02,2.014006098889180141e+00,6.579793322591146769e-10,0.000000000000000000e+00,-2.729330987393980910e-09
9.750000000000004496e-02,9.047973105853300557e-02,2.083850323733080767e+00,6.014682389737157832e-10,0.000000000000000000e+00,-3.051487028722138282e-09
1.000000000000000472e-01,9.572912317545764771e-02,2.154060471917467634e+00,6.183661605068160035e-10,0.000000000000000000e+00,-3.393312685031781115e-09
