Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637773079014e-03,-1.993609492579490397e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091511289706753e-03,-3.078551216804375351e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831997829114073e-03,-3.254704851623036604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768328045893271555e-03,-2.522027013642634541e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712300688597770917e-03,-8.804743159700659239e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702472043801670804e-03,1.669996636267948031e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761565314242437452e-03,5.129429234039164370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.912304787177268067e-03,9.497866821066008880e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017741583267826530e-02,1.477535260694457508e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,1.058034298088628838e-02,2.068415183348714104e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,1.113119738476198509e-02,2.664546117762536248e-01,-3.623488640655446269e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999542e-02,1.183129181459806160e-02,3.264328631216454890e-01,-7.067654206289424121e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999999417e-02,1.268153918109707345e-02,3.867763008581828199e-01,-2.992805337133254190e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999639e-02,1.368285246494978409e-02,4.474849512824191078e-01,-8.269763060542601941e-17,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,1.483614471143776710e-02,5.085588386429766850e-01,-4.230677261842371577e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.614232902539445430e-02,5.699979852820890036e-01,1.210197254648415565e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,1.760231856655761554e-02,6.318024118083334084e-01,4.959248345405951150e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000527e-02,1.921702654520888662e-02,6.939721371537922456e-01,1.329829339220014447e-15,0.000000000000000000e+00,2.255848216363791696e-16
4.750000000000000749e-02,2.098736621816936140e-02,7.565071788011880072e-01,3.116478477728389812e-15,0.000000000000000000e+00,7.226570601430632082e-16
5.000000000000000971e-02,2.291425088519009889e-02,8.194075528417423815e-01,-8.518552108774659161e-15,0.000000000000000000e+00,7.688153223639870593e-16
5.250000000000001193e-02,2.499859388561020968e-02,8.826732742167480161e-01,-5.714796658400579291e-15,0.000000000000000000e+00,1.667015341055977954e-15
5.500000000000001416e-02,2.724130859552717845e-02,9.463043567975905068e-01,-1.510612777260469683e-15,0.000000000000000000e+00,2.817716070858062819e-15
5.750000000000001638e-02,2.964330842519308229e-02,1.010300813511525675e+00,-1.591581298741918280e-14,0.000000000000000000e+00,4.211196761437717999e-15
6.000000000000001860e-02,3.220550681672162963e-02,1.074662656461225829e+00,-1.474421485617956609e-14,0.000000000000000000e+00,6.298650373575556857e-15
6.250000000000001388e-02,3.492881724209016131e-02,1.139389897042827338e+00,-2.427104958711497070e-14,0.000000000000000000e+00,9.415668308260241156e-15
6.500000000000001610e-02,3.781415320143270697e-02,1.204482546036039325e+00,-2.704282960404679585e-14,0.000000000000000000e+00,1.426532732578651001e-14
6.750000000000001832e-02,4.086242822155408683e-02,1.269940613717863487e+00,-1.509626340228292941e-14,0.000000000000000000e+00,2.020306251710855904e-14
7.000000000000002054e-02,4.407455585470450299e-02,1.335764109932768839e+00,1.641814344918347133e-14,0.000000000000000000e+00,2.753155326862174962e-14
7.250000000000002276e-02,4.745144967760289018e-02,1.401953044222540301e+00,-4.491314411329942494e-14,0.000000000000000000e+00,3.524551709252834237e-14
7.500000000000002498e-02,5.099402329066540784e-02,1.468507425856512727e+00,1.631840829331677628e-14,0.000000000000000000e+00,4.529924282077676366e-14
7.750000000000002720e-02,5.470319031738163362e-02,1.535427263915596363e+00,9.928863434808072698e-14,0.000000000000000000e+00,5.534695233856428750e-14
8.000000000000002942e-02,5.857986440387803750e-02,1.602712567354270590e+00,1.013560570068926057e-13,0.000000000000000000e+00,6.493070856768753728e-14
8.250000000000003164e-02,6.262495921863268922e-02,1.670363345055944304e+00,7.872892811953079173e-14,0.000000000000000000e+00,7.397441541490960320e-14
8.500000000000003386e-02,6.683938845232481607e-02,1.738379605882020229e+00,1.687962949402624435e-13,0.000000000000000000e+00,8.320651201708614942e-14
8.750000000000003608e-02,7.122406581780370283e-02,1.806761358715019083e+00,1.830812576979813855e-13,0.000000000000000000e+00,9.103577835094997848e-14
9.000000000000003830e-02,7.577990505016224398e-02,1.875508612496157523e+00,2.780596701462327994e-13,0.000000000000000000e+00,9.718026992398751924e-14
9.250000000000004052e-02,8.050781990690160372e-02,1.944621376257765766e+00,2.416488338357814048e-13,0.000000000000000000e+00,1.006501729113738433e-13
9.500000000000004274e-02,8.540872416817417434e-02,2.014099659150936361e+00,1.773330010066430887e-13,0.000000000000000000e+00,1.027508223970184791e-13
9.750000000000004496e-02,9.048353163222598583e-02,2.083943464093635178e+00,9.139051404996522360e-14,0.000000000000000000e+00,1.053501470033666998e-13
1.000000000000000472e-01,9.573315611598662289e-02,2.154152807510835377e+00,1.533512486097083726e-13,0.000000000000000000e+00,1.073249009111776684e-13
1.025000000000000494e-01,1.011585114691723464e-01,2.224727697109983193e+00,1.128024703334508797e-13,0.000000000000000000e+00,1.073021843321547741e-13
1.050000000000000516e-01,1.067605115628620788e-01,2.295668143210911172e+00,-6.109484034112373327e-14,0.000000000000000000e+00,1.072100547413392881e-13
1.075000000000000538e-01,1.125400702937636305e-01,2.366974155576746508e+00,-3.152697372435204721e-13,0.000000000000000000e+00,1.074675186489803046e-13
1.100000000000000561e-01,1.184981015832899248e-01,2.438645744322589071e+00,-4.910728849794767686e-13,0.000000000000000000e+00,1.118794591615896762e-13
1.125000000000000583e-01,1.246355193779436765e-01,2.510682919649704470e+00,-3.685163870459781753e-13,0.000000000000000000e+00,1.216456485261783700e-13
1.150000000000000605e-01,1.309532376505770923e-01,2.583085692311553494e+00,-3.928077063547899684e-13,0.000000000000000000e+00,1.375553261006427656e-13
1.175000000000000627e-01,1.374521704006625711e-01,2.655854073084842337e+00,-5.514996884091219238e-13,0.000000000000000000e+00,1.614772211648651122e-13
1.200000000000000649e-01,1.441332316547374315e-01,2.728988072963151712e+00,-4.125529203090726466e-13,0.000000000000000000e+00,1.940849138999540885e-13
1.225000000000000672e-01,1.509973354669446044e-01,2.802487703154542764e+00,-7.130498272771819559e-13,0.000000000000000000e+00,2.362215220694679176e-13
1.250000000000000555e-01,1.580453959195665947e-01,2.876352975077981711e+00,-1.773182518002415693e-13,0.000000000000000000e+00,2.923292988845380857e-13
1.275000000000000577e-01,1.652783271235501172e-01,2.950583900358743072e+00,-9.272909055702385812e-13,0.000000000000000000e+00,3.567000977692090409e-13
1.300000000000000600e-01,1.726970432190186311e-01,3.025180490822980239e+00,-1.044491582232493496e-12,0.000000000000000000e+00,4.360491088557480088e-13
1.325000000000000622e-01,1.803024583757709132e-01,3.100142758462537174e+00,-1.046612967641985125e-12,0.000000000000000000e+00,5.333800887206449897e-13
1.350000000000000644e-01,1.880954867936915076e-01,3.175470715514056241e+00,-4.245269463778574483e-13,0.000000000000000000e+00,6.506927580015539402e-13
1.375000000000000666e-01,1.960770427033584895e-01,3.251164374367372378e+00,-1.387574456111110257e-12,0.000000000000000000e+00,7.837418843801429470e-13
1.400000000000000688e-01,2.042480403663100852e-01,3.327223747495943851e+00,-1.358203961245818369e-13,0.000000000000000000e+00,9.400061650723244619e-13
1.425000000000000711e-01,2.126093940755819089e-01,3.403648847715255776e+00,5.764634451612807101e-13,0.000000000000000000e+00,1.109431413264918769e-12
1.450000000000000733e-01,2.211620181562286847e-01,3.480439687911797364e+00,2.704726915936163762e-12,0.000000000000000000e+00,1.287271508601648923e-12
1.475000000000000755e-01,2.299068269656053820e-01,3.557596281121561788e+00,3.612884503562907240e-12,0.000000000000000000e+00,1.455451162650142255e-12
1.500000000000000777e-01,2.388447348937363102e-01,3.635118640521905142e+00,4.365231170380972813e-12,0.000000000000000000e+00,1.607548302751927085e-12
1.525000000000000799e-01,2.479766563636638943e-01,3.713006779423415615e+00,4.170205769528655282e-12,0.000000000000000000e+00,1.737265918577311098e-12
1.550000000000000822e-01,2.573035058317771906e-01,3.791260711261833283e+00,4.240264016178643277e-12,0.000000000000000000e+00,1.842578282936498916e-12
1.575000000000000844e-01,2.668261977881201119e-01,3.869880449590044513e+00,3.842846733491959010e-12,0.000000000000000000e+00,1.925737021203451147e-12
1.600000000000000866e-01,2.765456467566800303e-01,3.948866008070211819e+00,5.150542289026101066e-12,0.000000000000000000e+00,1.989389228753035392e-12
1.625000000000000888e-01,2.864627672956563398e-01,4.028217400466068021e+00,2.803041253397400467e-12,0.000000000000000000e+00,2.026344504552572880e-12
