Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.986386637758934079e-03,-1.993609493967811105e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.928091511185342319e-03,-3.078551226763933529e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,9.847831997380238761e-03,-3.254704876811664177e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,9.768328044695018253e-03,-2.522027058863256579e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,9.712300686133445299e-03,-8.804743847804254175e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,9.702472039459685699e-03,1.669996540125563700e-02,-2.067523491380138118e-16,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,9.761565307317136841e-03,5.129429106693557394e-02,-3.354062904888423498e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,9.912304776885032254e-03,9.497866659445058923e-02,-1.992276208576029541e-17,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,1.017741581810553339e-02,1.477535238619220870e-01,2.556523427260183943e-17,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,1.058034295998066740e-02,2.068415141109463673e-01,-3.239092337227280052e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,1.113119735017466944e-02,2.664546007409037687e-01,8.076321965103535526e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999542e-02,1.183129174323715831e-02,3.264328333272815685e-01,1.160280465353046915e-15,0.000000000000000000e+00,0.000000000000000000e+00
3.249999999999999417e-02,1.268153901324129557e-02,3.867762275936532657e-01,6.834738386064170994e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999639e-02,1.368285206816841071e-02,4.474847892950836181e-01,6.367315766020273121e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,1.483614382391210997e-02,5.085585122701203886e-01,4.451634747100574138e-16,0.000000000000000000e+00,6.913880024970400400e-16
4.000000000000000083e-02,1.614232717383632179e-02,5.699973775507213292e-01,8.378460409038238924e-16,0.000000000000000000e+00,2.414494666556920990e-15
4.250000000000000305e-02,1.760231495754214712e-02,6.318013559104797006e-01,1.263321774185527998e-15,0.000000000000000000e+00,5.062120927071828918e-15
