Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.994715048940330249e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124711348e+00,-9.084026838797198619e-03,9.988670990811545636e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640778676e+00,-1.675261158484123505e-02,9.981863479295537189e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064698890e+00,-2.300542658065059254e-02,9.974299645218124510e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177718895e+00,-2.784242120460385730e-02,9.965997784354334144e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811704661e+00,-3.126354483695518993e-02,9.956987211729984466e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638849142997e+00,-3.326874686123663938e-02,9.947307126060493943e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093223136227e+00,-3.385797666577414905e-02,9.937006502548548781e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279917395079e+00,-3.303118364559182868e-02,9.925790131510742853e+00,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614966235135e+00,-3.078831720492173490e-02,9.913918139524854567e+00,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514454566172e+00,-2.712932676050935216e-02,9.901495904112151081e+00,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394517876178e+00,-2.205416174591157130e-02,9.888525558095942358e+00,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671342215358e+00,-1.556277161698195292e-02,9.875009322877856377e+00,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761164173049e+00,-7.655105858746303824e-03,9.860949507574007455e+00,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080270845740e+00,1.668886006084268139e-03,9.846348508282352086e+00,0.000000000000000000e+00
1.500000000000000638e-02,9.999691044999797995e+00,1.240925440670260366e-02,9.831208807451167431e+00,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071739009161e+00,2.456604971160773407e-02,9.815532973326289934e+00,0.000000000000000000e+00
1.700000000000000816e-02,9.999733576926814749e+00,3.813932221349185248e-02,9.799323659456224078e+00,0.000000000000000000e+00
1.800000000000000905e-02,9.999774977051819391e+00,5.312912211122374634e-02,9.782583604246600117e+00,0.000000000000000000e+00
1.900000000000000994e-02,9.999831688652804473e+00,6.953549948851535378e-02,9.765315630546863801e+00,0.000000000000000000e+00
2.000000000000001082e-02,9.999905128318607339e+00,8.735850428881600238e-02,9.747522645266672114e+00,0.000000000000000000e+00
2.100000000000001171e-02,9.999996712687972078e+00,1.065981862858651069e-01,9.729207639010569508e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.000010785844937367e+01,1.272545950493048639e-01,9.710373685730335325e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.000023998234080480e+01,1.493277799047617038e-01,9.691023942375593947e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.000039450114952189e+01,1.728177898875530583e-01,9.671161648568604718e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.000057283171174660e+01,1.977246736892374623e-01,9.650790126262791091e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.000077639091230530e+01,2.240484795961422415e-01,9.629912779408188683e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.000100659568421158e+01,2.517892554188093657e-01,9.608533093621293375e+00,0.000000000000000000e+00
