Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.992608144679365978e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124709571e+00,-9.084026843808032381e-03,9.985250797703610459e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640764465e+00,-1.675261161862426351e-02,9.977927830551182709e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064638494e+00,-2.300542666975123260e-02,9.970639137804312213e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177550141e+00,-2.784242137529018002e-02,9.963384643751640013e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811340507e+00,-3.126354511121991891e-02,9.956164315270260801e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638848475087e+00,-3.326874725167072028e-02,9.948978411909616071e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093222045544e+00,-3.385797716883859332e-02,9.941826903356655976e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279915771489e+00,-3.303118423265002934e-02,9.934709732437912777e+00,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614964005807e+00,-3.078831781028517137e-02,9.927626838523739394e+00,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514451731107e+00,-2.712932726567165997e-02,9.920578152989174114e+00,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394514570378e+00,-2.205416195906365062e-02,9.913563594660189437e+00,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671338783437e+00,-1.556277124682151417e-02,9.906583065245127884e+00,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761161279364e+00,-7.655104481513689413e-03,9.899636477362236064e+00,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080269611172e+00,1.668888987532752069e-03,9.892723916678807683e+00,0.000000000000000000e+00
1.500000000000000638e-02,9.999691045001986467e+00,1.240925981310274200e-02,9.885845335647854171e+00,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071747262115e+00,2.456605864825654739e-02,9.879000517600616149e+00,0.000000000000000000e+00
1.700000000000000816e-02,9.999733576944949576e+00,3.813933614367718411e-02,9.872189205026579373e+00,0.000000000000000000e+00
1.800000000000000905e-02,9.999774977085211347e+00,5.312914294408473126e-02,9.865411094843219431e+00,0.000000000000000000e+00
1.900000000000000994e-02,9.999831688708848532e+00,6.953552968360129927e-02,9.858665833651935273e+00,0.000000000000000000e+00
2.000000000000001082e-02,9.999905128407293731e+00,8.735854697995761031e-02,9.851953012980729341e+00,0.000000000000000000e+00
2.100000000000001171e-02,9.999996712822593281e+00,1.065982454274364416e-01,9.845272186348864807e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.000010785864737706e+01,1.272546755884546299e-01,9.838622909079459689e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.000023998262483182e+01,1.493278879836959505e-01,9.832004811646207543e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.000039450154864973e+01,1.728179330807142755e-01,9.825417214956813083e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.000057283226297500e+01,1.977248612809380524e-01,9.818859351106207001e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.000077639166233645e+01,2.240487229050196760e-01,9.812330367114888929e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.000100659669156045e+01,2.517895681764849014e-01,9.805829320063843113e+00,0.000000000000000000e+00
2.800000000000001793e-02,1.000126486434566786e+01,2.809474472036537218e-01,9.799355172236186462e+00,0.000000000000000000e+00
2.900000000000001882e-02,1.000155261166976040e+01,3.115224099598201124e-01,9.792906786269277575e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.000187125575887492e+01,3.435145062616944966e-01,9.786482930323185059e+00,0.000000000000000000e+00
3.100000000000002059e-02,1.000222221375782183e+01,3.769237857461331664e-01,9.780082267466937651e+00,0.000000000000000000e+00
3.200000000000002148e-02,1.000260690286100385e+01,4.117502978451972884e-01,9.773703307756663961e+00,0.000000000000000000e+00
3.300000000000002237e-02,1.000302674031220107e+01,4.479940917596045291e-01,9.767344539969347039e+00,0.000000000000000000e+00
3.400000000000002326e-02,1.000348314340433653e+01,4.856552164306587316e-01,9.761004337017748611e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.000397752947920438e+01,5.247337205107667213e-01,9.754680840956186927e+00,0.000000000000000000e+00
3.600000000000002504e-02,1.000451131592718035e+01,5.652296523326719724e-01,9.748372052706795188e+00,0.000000000000000000e+00
3.700000000000002592e-02,1.000508592018689136e+01,6.071430598775569010e-01,9.742075833768572224e+00,0.000000000000000000e+00
3.800000000000002681e-02,1.000570275974485668e+01,6.504739907421920320e-01,9.735789901670024449e+00,0.000000000000000000e+00
3.900000000000002770e-02,1.000636325213509892e+01,6.952224921053284934e-01,9.729511825505708700e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.000706881493871236e+01,7.413886106935529963e-01,9.723239021562861240e+00,0.000000000000000000e+00
4.100000000000002948e-02,1.000782086578340646e+01,7.889723927468443865e-01,9.716968749049156528e+00,0.000000000000000000e+00
4.200000000000003036e-02,1.000862082234301376e+01,8.379738839840867870e-01,9.710698105932506152e+00,0.000000000000000000e+00
4.300000000000003125e-02,1.000947010233695700e+01,8.883931295688115570e-01,9.704424062584818600e+00,0.000000000000000000e+00
4.400000000000003214e-02,1.001037012352968958e+01,9.402301740754547277e-01,9.698143475173790051e+00,0.000000000000000000e+00
4.500000000000003303e-02,1.001132228732244833e+01,9.928287246433443736e-01,9.691853847304432890e+00,0.000000000000000000e+00
4.600000000000003392e-02,1.001232707355059048e+01,1.045532460446521261e+00,9.685552826970901918e+00,0.000000000000000000e+00
4.700000000000003481e-02,1.001338458739978066e+01,1.098341383402080762e+00,9.679238019933313453e+00,0.000000000000000000e+00
4.800000000000003569e-02,1.001449493405754865e+01,1.151255495200809609e+00,9.672907050794956163e+00,0.000000000000000000e+00
4.900000000000003658e-02,1.001565821871306738e+01,1.204274797318219070e+00,9.666557546287652514e+00,0.000000000000000000e+00
5.000000000000003747e-02,1.001687454655693621e+01,1.257399291025722343e+00,9.660208836610935990e+00,0.000000000000000000e+00
5.100000000000003836e-02,1.001814402278093930e+01,1.310628975618519876e+00,9.653879841206530088e+00,0.000000000000000000e+00
5.200000000000003925e-02,1.001946675257529584e+01,1.363963849627806590e+00,9.647567607749287788e+00,0.000000000000000000e+00
5.300000000000004013e-02,1.002084284112938839e+01,1.417403912923944409e+00,9.641269169612320056e+00,0.000000000000000000e+00
5.400000000000004102e-02,1.002227239363242184e+01,1.470949165156498761e+00,9.634981546506365291e+00,0.000000000000000000e+00
5.500000000000004191e-02,1.002375551527320319e+01,1.524599605769541677e+00,9.628701745139883528e+00,0.000000000000000000e+00
5.600000000000004280e-02,1.002529231123994080e+01,1.578355234017665421e+00,9.622426759899548543e+00,0.000000000000000000e+00
5.700000000000004369e-02,1.002688288672005967e+01,1.632216048982663148e+00,9.616153573548826827e+00,0.000000000000000000e+00
5.800000000000004458e-02,1.002852734690003089e+01,1.686182049590825294e+00,9.609879157940632410e+00,0.000000000000000000e+00
5.900000000000004546e-02,1.003022579696522065e+01,1.740253234630797730e+00,9.603600474740551007e+00,0.000000000000000000e+00
6.000000000000004635e-02,1.003197834209975525e+01,1.794429602771942855e+00,9.597314476156725505e+00,0.000000000000000000e+00
6.100000000000004724e-02,1.003378508748641096e+01,1.848711152583143447e+00,9.591018105676786476e+00,0.000000000000000000e+00
6.200000000000004813e-02,1.003564613830651275e+01,1.903097882551981979e+00,9.584708447723020441e+00,0.000000000000000000e+00
6.300000000000004208e-02,1.003756159973985973e+01,1.957589791104229704e+00,9.578382517212739700e+00,0.000000000000000000e+00
6.400000000000004297e-02,1.003953157696466647e+01,2.012186876623573983e+00,9.572037538113196575e+00,0.000000000000000000e+00
6.500000000000004385e-02,1.004155617515752752e+01,2.066889137471513038e+00,9.565670434344527351e+00,0.000000000000000000e+00
6.600000000000004474e-02,1.004363549949339784e+01,2.121696572007343740e+00,9.559278117421687426e+00,0.000000000000000000e+00
6.700000000000004563e-02,1.004576965514559639e+01,2.176609178608171380e+00,9.552857546298540115e+00,0.000000000000000000e+00
6.800000000000004652e-02,1.004795874728582561e+01,2.231626955688864378e+00,9.546405923110963698e+00,0.000000000000000000e+00
6.900000000000004741e-02,1.005020288108421767e+01,2.286749901721884193e+00,9.539920543250961060e+00,0.000000000000000000e+00
7.000000000000004829e-02,1.005250216170939481e+01,2.341978015256916290e+00,9.533398624904791063e+00,0.000000000000000000e+00
7.100000000000004918e-02,1.005485669432854934e+01,2.397311294940233761e+00,9.526837076615429112e+00,0.000000000000000000e+00
7.200000000000005007e-02,1.005726658410754659e+01,2.452749739533724771e+00,9.520233210778705768e+00,0.000000000000000000e+00
7.300000000000005096e-02,1.005973193621104400e+01,2.508293347933519879e+00,9.513584558767398391e+00,0.000000000000000000e+00
7.400000000000005185e-02,1.006225285580262963e+01,2.563942119188157065e+00,9.506888335350595298e+00,0.000000000000000000e+00
7.500000000000005274e-02,1.006482944804497848e+01,2.619696052516226281e+00,9.500141737424561583e+00,0.000000000000000000e+00
7.600000000000005362e-02,1.006746181810361485e+01,2.675555139631574431e+00,9.493342691604588879e+00,0.000000000000000000e+00
7.700000000000005451e-02,1.007015007112073235e+01,2.731519378239298579e+00,9.486488731885522441e+00,0.000000000000000000e+00
7.800000000000005540e-02,1.007289431225565934e+01,2.787588775872965385e+00,9.479577284352490807e+00,0.000000000000000000e+00
7.900000000000005629e-02,1.007569464666742753e+01,2.843763334309578727e+00,9.472606263019448747e+00,0.000000000000000000e+00
8.000000000000005718e-02,1.007855117951690360e+01,2.900043053855919428e+00,9.465573082373989422e+00,0.000000000000000000e+00
8.100000000000005806e-02,1.008146401596532371e+01,2.956427935083960623e+00,9.458475578795955130e+00,0.000000000000000000e+00
8.200000000000005895e-02,1.008443326117455641e+01,3.012917978843590916e+00,9.451311854875861229e+00,0.000000000000000000e+00
8.300000000000005984e-02,1.008745902030738684e+01,3.069513186274516414e+00,9.444079605277448053e+00,0.000000000000000000e+00
8.400000000000006073e-02,1.009054139852780629e+01,3.126213558817327876e+00,9.436777146132474314e+00,0.000000000000000000e+00
8.500000000000006162e-02,1.009368050100131953e+01,3.183019098223722754e+00,9.429402340186975096e+00,0.000000000000000000e+00
8.600000000000006251e-02,1.009687643289525383e+01,3.239929806565882586e+00,9.421953659392803715e+00,0.000000000000000000e+00
8.700000000000006339e-02,1.010012929937908055e+01,3.296945686244999951e+00,9.414429208902298285e+00,0.000000000000000000e+00
8.800000000000006428e-02,1.010343920562475262e+01,3.354066739998966540e+00,9.406827631136225776e+00,0.000000000000000000e+00
8.900000000000006517e-02,1.010680625680703493e+01,3.411292970909227673e+00,9.399147260397015202e+00,0.000000000000000000e+00
9.000000000000006606e-02,1.011023055810385607e+01,3.468624382406818807e+00,9.391386949569762166e+00,0.000000000000000000e+00
9.100000000000006695e-02,1.011371221469665294e+01,3.526060978277602231e+00,9.383545265211914455e+00,0.000000000000000000e+00
9.200000000000006783e-02,1.011725133177072955e+01,3.583602762666716846e+00,9.375621388282974422e+00,0.000000000000000000e+00
9.300000000000006872e-02,1.012084801451561766e+01,3.641249740082272979e+00,9.367614139111784866e+00,0.000000000000000000e+00
9.400000000000006961e-02,1.012450236812544091e+01,3.699001915398312246e+00,9.359522812499836419e+00,0.000000000000000000e+00
9.500000000000007050e-02,1.012821449779928074e+01,3.756859293857059079e+00,9.351346576979638670e+00,0.000000000000000000e+00
9.600000000000007139e-02,1.013198450874154055e+01,3.814821881070493248e+00,9.343084710386721170e+00,0.000000000000000000e+00
9.700000000000007228e-02,1.013581250616232410e+01,3.872889683021277119e+00,9.334737107243178400e+00,0.000000000000000000e+00
9.800000000000007316e-02,1.013969859527779960e+01,3.931062706063064738e+00,9.326303183456882806e+00,0.000000000000000000e+00
9.900000000000007405e-02,1.014364288131057101e+01,3.989340956920227388e+00,9.317782752649563349e+00,0.000000000000000000e+00
1.000000000000000749e-01,1.014764546949005286e+01,4.047724442687027135e+00,9.309103971607088468e+00,0.000000000000000000e+00
1.010000000000000758e-01,1.015170646505261942e+01,4.106213183869113159e+00,9.300199876030081469e+00,0.000000000000000000e+00
1.020000000000000767e-01,1.015582597326078940e+01,4.164807205446167337e+00,9.291076849331796339e+00,0.000000000000000000e+00
1.030000000000000776e-01,1.016000409939842974e+01,4.223506521847827599e+00,9.281743084535746036e+00,0.000000000000000000e+00
1.040000000000000785e-01,1.016424094876351880e+01,4.282311146201221774e+00,9.272042582227770779e+00,0.000000000000000000e+00
1.050000000000000794e-01,1.016853662666688152e+01,4.341221090495003487e+00,9.261898359525210012e+00,0.000000000000000000e+00
1.060000000000000803e-01,1.017289123843109167e+01,4.400236365720013865e+00,9.251544085447664045e+00,0.000000000000000000e+00
1.070000000000000812e-01,1.017730488938949662e+01,4.459356981990057811e+00,9.240978551778377792e+00,0.000000000000000000e+00
1.080000000000000820e-01,1.018177768488537005e+01,4.518582948645743613e+00,9.230200689271731207e+00,0.000000000000000000e+00
1.090000000000000829e-01,1.018630973027115871e+01,4.577914274343862999e+00,9.219209558916462655e+00,0.000000000000000000e+00
1.100000000000000838e-01,1.019090113090781990e+01,4.637350967134411306e+00,9.208004343924159230e+00,0.000000000000000000e+00
1.110000000000000847e-01,1.019555199216422814e+01,4.696893034527011679e+00,9.196584342313014915e+00,0.000000000000000000e+00
1.120000000000000856e-01,1.020026241941664935e+01,4.756540483548244325e+00,9.184948960116441796e+00,0.000000000000000000e+00
1.130000000000000865e-01,1.020503251804827194e+01,4.816293320791163346e+00,9.173097705086982856e+00,0.000000000000000000e+00
1.140000000000000874e-01,1.020986239344878221e+01,4.876151552458043881e+00,9.161030180928657174e+00,0.000000000000000000e+00
1.150000000000000883e-01,1.021475215101398426e+01,4.936115184397311673e+00,9.148746081926878659e+00,0.000000000000000000e+00
1.160000000000000892e-01,1.021970189614545177e+01,4.996184222135405584e+00,9.136245188052251720e+00,0.000000000000000000e+00
1.170000000000000900e-01,1.022471173425021362e+01,5.056358670904245400e+00,9.123527360386969320e+00,0.000000000000000000e+00
1.180000000000000909e-01,1.022978177074046435e+01,5.116638535664856491e+00,9.110592536940581354e+00,0.000000000000000000e+00
1.190000000000000918e-01,1.023491211103330301e+01,5.177023821127657577e+00,9.097440728738195759e+00,0.000000000000000000e+00
1.200000000000000927e-01,1.024010286055047914e+01,5.237514531769781989e+00,9.084072016225073654e+00,0.000000000000000000e+00
1.210000000000000936e-01,1.024535412471817075e+01,5.298110671849835640e+00,9.070486545930837252e+00,0.000000000000000000e+00
1.220000000000000945e-01,1.025066600896676228e+01,5.358812245420355502e+00,9.056684527354315506e+00,0.000000000000000000e+00
1.230000000000000954e-01,1.025603861873064737e+01,5.419619256338241264e+00,9.042666230106402026e+00,0.000000000000000000e+00
1.240000000000000963e-01,1.026147205944802998e+01,5.480531708273393754e+00,9.028431981232539982e+00,0.000000000000000000e+00
1.250000000000000833e-01,1.026696643656074492e+01,5.541549604715734212e+00,9.013982162695924671e+00,0.000000000000000000e+00
1.260000000000000842e-01,1.027252185551407315e+01,5.602672948980776724e+00,8.999317209077537072e+00,0.000000000000000000e+00
1.270000000000000850e-01,1.027813842175657122e+01,5.663901744213916345e+00,8.984437605408285066e+00,0.000000000000000000e+00
1.280000000000000859e-01,1.028381624073990608e+01,5.725235993393521738e+00,8.969343885149964279e+00,0.000000000000000000e+00
1.290000000000000868e-01,1.028955541791867923e+01,5.786675699332985978e+00,8.954036628291442312e+00,0.000000000000000000e+00
1.300000000000000877e-01,1.029535605875027393e+01,5.848220864681763942e+00,8.938516459552483084e+00,0.000000000000000000e+00
1.310000000000000886e-01,1.030121826869467938e+01,5.909871491925539289e+00,8.922784046785038115e+00,0.000000000000000000e+00
1.320000000000000895e-01,1.030714215321433791e+01,5.971627583385558324e+00,8.906840099324114135e+00,0.000000000000000000e+00
1.330000000000000904e-01,1.031312781777397269e+01,6.033489141217189378e+00,8.890685366595924677e+00,0.000000000000000000e+00
1.340000000000000913e-01,1.031917536784042255e+01,6.095456167407777848e+00,8.874320642826670991e+00,0.000000000000000000e+00
1.350000000000000921e-01,1.032528490761328754e+01,6.157477915691705661e+00,8.857746765653866206e+00,0.000000000000000000e+00
1.360000000000000930e-01,1.033145647002514167e+01,6.219503588872217215e+00,8.840964730336963839e+00,0.000000000000000000e+00
1.370000000000000939e-01,1.033769005899974225e+01,6.281533181923737885e+00,8.823975736015016835e+00,0.000000000000000000e+00
1.380000000000000948e-01,1.034398567842859684e+01,6.343567011794280397e+00,8.806779389259505209e+00,0.000000000000000000e+00
1.390000000000000957e-01,1.035034333267166140e+01,6.405604715556539652e+00,8.789377213366147856e+00,0.000000000000000000e+00
1.400000000000000966e-01,1.035676302550870354e+01,6.467646340899391610e+00,8.771770304668553564e+00,0.000000000000000000e+00
1.410000000000000975e-01,1.036324476086028668e+01,6.529691883280843712e+00,8.753959788696088040e+00,0.000000000000000000e+00
1.420000000000000984e-01,1.036978854264240546e+01,6.591741338060761457e+00,8.735946819242924377e+00,0.000000000000000000e+00
1.430000000000000993e-01,1.037639437476639515e+01,6.653794700497386749e+00,8.717732577720362031e+00,0.000000000000000000e+00
1.440000000000001001e-01,1.038306226113882325e+01,6.715851965743367735e+00,8.699318272378441463e+00,0.000000000000000000e+00
1.450000000000001010e-01,1.038979220566138650e+01,6.777913128841311696e+00,8.680705137598092591e+00,0.000000000000000000e+00
1.460000000000001019e-01,1.039658421223079721e+01,6.839978184718821019e+00,8.661894433249369030e+00,0.000000000000000000e+00
1.470000000000001028e-01,1.040343828473866949e+01,6.902047128182991820e+00,8.642887443999770269e+00,0.000000000000000000e+00
1.480000000000001037e-01,1.041035442707139502e+01,6.964119953914397421e+00,8.623685478743508881e+00,0.000000000000000000e+00
1.490000000000001046e-01,1.041733264311001683e+01,7.026196656460474976e+00,8.604289870072921786e+00,0.000000000000000000e+00
1.500000000000001055e-01,1.042437293673009613e+01,7.088277230228333003e+00,8.584768438125104595e+00,0.000000000000000000e+00
1.510000000000001064e-01,1.043147531179887366e+01,7.150361565055713520e+00,8.565188260799081021e+00,0.000000000000000000e+00
1.520000000000001072e-01,1.043863977203089277e+01,7.212449549198763243e+00,8.545549762412584016e+00,0.000000000000000000e+00
1.530000000000001081e-01,1.044586632107373880e+01,7.274541175028601536e+00,8.525853372655701534e+00,0.000000000000000000e+00
1.540000000000001090e-01,1.045315496256736587e+01,7.336636434905447146e+00,8.506099526392880250e+00,0.000000000000000000e+00
1.550000000000001099e-01,1.046050570014408621e+01,7.398735321178072866e+00,8.486288663713207114e+00,0.000000000000000000e+00
