Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.993909892200466771e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124711348e+00,-9.084026838376271437e-03,9.987773203991546112e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640778676e+00,-1.675261158300294859e-02,9.981589741006807515e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064700666e+00,-2.300542657679714720e-02,9.975359457737642543e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177724224e+00,-2.784242119581257363e-02,9.969082777389044026e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811720648e+00,-3.126354481439959365e-02,9.962759693300267116e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638849185630e+00,-3.326874680547748514e-02,9.956390093595848256e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093223242808e+00,-3.385797654040376831e-02,9.949974104792008944e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279917647321e+00,-3.303118338857795322e-02,9.943512206368769313e+00,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614966782253e+00,-3.078831671691099892e-02,9.937004312839537334e+00,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514455665737e+00,-2.712932588928583869e-02,9.930450314470881779e+00,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394519952739e+00,-2.205416026612933358e-02,9.923850545218675379e+00,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671345938602e+00,-1.556276920421320424e-02,9.917205264193565739e+00,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761170564381e+00,-7.655102056797537594e-03,9.910514316106210586e+00,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080281415064e+00,1.668891825769631965e-03,9.903777549679981362e+00,0.000000000000000000e+00
1.500000000000000638e-02,9.999691045016728452e+00,1.240926309488648259e-02,9.896995429317360760e+00,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071765393389e+00,2.456606240186573475e-02,9.890167883983158603e+00,0.000000000000000000e+00
1.700000000000000816e-02,9.999733576966949755e+00,3.813934039536253512e-02,9.883294634189788042e+00,0.000000000000000000e+00
1.800000000000000905e-02,9.999774977111581364e+00,5.312914771798317448e-02,9.876375560897670880e+00,0.000000000000000000e+00
1.900000000000000994e-02,9.999831688740115965e+00,6.953553500200110316e-02,9.869410981845026853e+00,0.000000000000000000e+00
2.000000000000001082e-02,9.999905128444009250e+00,8.735855286411856047e-02,9.862400507183542331e+00,0.000000000000000000e+00
2.100000000000001171e-02,9.999996712865327098e+00,1.065982518992183159e-01,9.855343669282056851e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.000010785869672425e+01,1.272546826730604208e-01,9.848240557826470010e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.000023998268141234e+01,1.493278957138856056e-01,9.841090932967890836e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.000039450161311905e+01,1.728179415028985866e-01,9.833894152492808516e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.000057283233604188e+01,1.977248704636137833e-01,9.826649738442240434e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.000077639174478428e+01,2.240487329500522873e-01,9.819357666591582046e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.000100659678428627e+01,2.517895792337890848e-01,9.812017114753039948e+00,0.000000000000000000e+00
2.800000000000001793e-02,1.000126486444973395e+01,2.809474594898596633e-01,9.804627273468497606e+00,0.000000000000000000e+00
2.900000000000001882e-02,1.000155261178646526e+01,3.115224237815437669e-01,9.797187912511605035e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.000187125588984927e+01,3.435145220440521396e-01,9.789698153940801006e+00,0.000000000000000000e+00
3.100000000000002059e-02,1.000222221390515998e+01,3.769238040671504808e-01,9.782156886669326923e+00,0.000000000000000000e+00
3.200000000000002148e-02,1.000260690302742006e+01,4.117503194767641039e-01,9.774563722886510320e+00,0.000000000000000000e+00
3.300000000000002237e-02,1.000302674050123741e+01,4.479941177156135379e-01,9.766917603744674992e+00,0.000000000000000000e+00
3.400000000000002326e-02,1.000348314362061508e+01,4.856552480229409108e-01,9.759217243991168189e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.000397752972874521e+01,5.247337594133910654e-01,9.751462016491037943e+00,0.000000000000000000e+00
3.600000000000002504e-02,1.000451131621777456e+01,5.652297006551205705e-01,9.743650604510072810e+00,0.000000000000000000e+00
3.700000000000002592e-02,1.000508592052855761e+01,6.071431202472141742e-01,9.735781627273508931e+00,0.000000000000000000e+00
3.800000000000002681e-02,1.000570276015038118e+01,6.504740663964916347e-01,9.727854307359169894e+00,0.000000000000000000e+00
3.900000000000002770e-02,1.000636325262066606e+01,6.952225869937930236e-01,9.719866888221465828e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.000706881552464544e+01,7.413887295898388130e-01,9.711818299707369206e+00,0.000000000000000000e+00
4.100000000000002948e-02,1.000782086649501856e+01,7.889725413707578960e-01,9.703707129611187199e+00,0.000000000000000000e+00
4.200000000000003036e-02,1.000862082321158297e+01,8.379740691333839031e-01,9.695531653360557556e+00,0.000000000000000000e+00
4.300000000000003125e-02,1.000947010340083665e+01,8.883933592604231766e-01,9.687290812859638223e+00,0.000000000000000000e+00
4.400000000000003214e-02,1.001037012483556055e+01,9.402304576955947679e-01,9.678982667813377461e+00,0.000000000000000000e+00
4.500000000000003303e-02,1.001132228892673659e+01,9.928290731004764114e-01,9.670606560542086783e+00,0.000000000000000000e+00
4.600000000000003392e-02,1.001232707552095569e+01,1.045532886147875429e+00,9.662161434900117030e+00,0.000000000000000000e+00
4.700000000000003481e-02,1.001338458981663670e+01,1.098341900280112915e+00,9.653646954279414771e+00,0.000000000000000000e+00
4.800000000000003569e-02,1.001449493701560378e+01,1.151256118792855832e+00,9.645062226745176659e+00,0.000000000000000000e+00
4.900000000000003658e-02,1.001565822232294778e+01,1.204275544841854284e+00,9.636407060774732969e+00,0.000000000000000000e+00
