Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124709571e+00,-9.084026844221064836e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640762689e+00,-1.675261161989979528e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064634941e+00,-2.300542666731383162e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177550141e+00,-2.784242135972117560e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811360047e+00,-3.126354506832133839e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638848544365e+00,-3.326874716246096264e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093222216074e+00,-3.385797700953262906e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279916119655e+00,-3.303118397467103701e-02,6.581999050932991154e-16,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614964636413e+00,-3.078831743431292844e-02,2.615587479217905478e-16,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514452772052e+00,-2.712932673595631547e-02,4.300191819867878850e-16,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394516183310e+00,-2.205416123558929381e-02,-2.663270604282192462e-15,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671341215269e+00,-1.556277020179675646e-02,-7.041176315069304226e-15,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761164865829e+00,-7.655103058547189573e-03,-4.494953967082279886e-15,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080274746620e+00,1.668890848407768648e-03,1.891840278066832789e-15,0.000000000000000000e+00
1.500000000000000638e-02,9.999691045009086565e+00,1.240926200486898966e-02,1.004565879447256942e-14,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071756634174e+00,2.456606106530118128e-02,3.402715861758292226e-14,0.000000000000000000e+00
1.700000000000000816e-02,9.999733576956792547e+00,3.813933865297998438e-02,3.778616586797104973e-14,0.000000000000000000e+00
1.800000000000000905e-02,9.999774977099562534e+00,5.312914535457963910e-02,7.929682252070265234e-14,0.000000000000000000e+00
1.900000000000000994e-02,9.999831688725585366e+00,6.953553172275059313e-02,6.044310038476294602e-14,0.000000000000000000e+00
2.000000000000001082e-02,9.999905128426011203e+00,8.735854847697721581e-02,-3.542056664617424492e-14,0.000000000000000000e+00
2.100000000000001171e-02,9.999996712842715851e+00,1.065982462132569891e-01,-7.926287267789332645e-15,0.000000000000000000e+00
2.200000000000001260e-02,1.000010785866816398e+01,1.272546755051833789e-01,8.384837113873906299e-14,0.000000000000000000e+00
2.300000000000001349e-02,1.000023998264538960e+01,1.493278868974019513e-01,1.361882538478889091e-13,0.000000000000000000e+00
2.400000000000001438e-02,1.000039450156796050e+01,1.728179308981656337e-01,7.378748873834661192e-14,0.000000000000000000e+00
2.500000000000001527e-02,1.000057283227996763e+01,1.977248580192579597e-01,-6.095352747721752737e-14,0.000000000000000000e+00
2.600000000000001615e-02,1.000077639167595400e+01,2.240487186247214213e-01,-1.452861790797799191e-14,0.000000000000000000e+00
2.700000000000001704e-02,1.000100659670083303e+01,2.517895630597262735e-01,6.615861027096945797e-14,0.000000000000000000e+00
2.800000000000001793e-02,1.000126486434984940e+01,2.809474415938815195e-01,1.719206376760163027e-13,0.000000000000000000e+00
2.900000000000001882e-02,1.000155261166849385e+01,3.115224044090498801e-01,1.494346667969584611e-13,0.000000000000000000e+00
3.000000000000001971e-02,1.000187125575241609e+01,3.435145015862042794e-01,4.543425805166276833e-13,0.000000000000000000e+00
3.100000000000002059e-02,1.000222221374727027e+01,3.769237829879435453e-01,3.430799414520553079e-13,0.000000000000000000e+00
3.200000000000002148e-02,1.000260690284864040e+01,4.117502985483738609e-01,2.327070832980211500e-13,0.000000000000000000e+00
3.300000000000002237e-02,1.000302674030196570e+01,4.479940979574106863e-01,3.303457727340499709e-13,0.000000000000000000e+00
3.400000000000002326e-02,1.000348314340222622e+01,4.856552306076742931e-01,1.459368931621126375e-13,0.000000000000000000e+00
3.500000000000002415e-02,1.000397752949396590e+01,5.247337459740551990e-01,3.277812064973379916e-13,0.000000000000000000e+00
3.600000000000002504e-02,1.000451131597105636e+01,5.652296932043234801e-01,6.736820240761101102e-13,0.000000000000000000e+00
3.700000000000002592e-02,1.000508592027646237e+01,6.071431212281760414e-01,9.683100271407601417e-13,0.000000000000000000e+00
3.800000000000002681e-02,1.000570275990202695e+01,6.504740787372931266e-01,6.662310728518520300e-13,0.000000000000000000e+00
3.900000000000002770e-02,1.000636325238822266e+01,6.952226141647240842e-01,6.587014485188399537e-13,0.000000000000000000e+00
4.000000000000002859e-02,1.000706881532389403e+01,7.413887756636559079e-01,4.626136450437329629e-13,0.000000000000000000e+00
