Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
6.200000000000004396e-01,1.929278679017308562e+01,2.650349566760914399e+01,-6.324103202985928045e-07,0.000000000000000000e+00
6.210000000000004405e-01,1.931929123633416978e+01,2.650756146821911585e+01,-6.709233449003725002e-07,0.000000000000000000e+00
6.220000000000004414e-01,1.934579969193558568e+01,2.651137890905557271e+01,-6.386358120973694101e-07,0.000000000000000000e+00
6.230000000000004423e-01,1.937231190859552044e+01,2.651494789453938949e+01,-8.905488496224995982e-07,0.000000000000000000e+00
6.240000000000004432e-01,1.939882763783737829e+01,2.651826833263165284e+01,-1.114456238369818979e-06,0.000000000000000000e+00
6.250000000000004441e-01,1.942534663109332627e+01,2.652134013487474107e+01,-1.333451171950196510e-06,0.000000000000000000e+00
6.260000000000004450e-01,1.945186863970789659e+01,2.652416321643488928e+01,-1.566055545937151663e-06,0.000000000000000000e+00
6.270000000000004459e-01,1.947839341494161403e+01,2.652673749617555288e+01,-1.503240383435699685e-06,0.000000000000000000e+00
6.280000000000004468e-01,1.950492070797470845e+01,2.652906289668139195e+01,-1.687016679858919729e-06,0.000000000000000000e+00
6.290000000000004476e-01,1.953145026991083810e+01,2.653113934429600462e+01,-1.693304993427112720e-06,0.000000000000000000e+00
6.300000000000004485e-01,1.955798185178086968e+01,2.653296676917067387e+01,-1.850858869206136815e-06,0.000000000000000000e+00
6.310000000000004494e-01,1.958451520454668682e+01,2.653454510531460286e+01,-1.822334591868229647e-06,0.000000000000000000e+00
6.320000000000004503e-01,1.961105007910505194e+01,2.653587429062060110e+01,-1.709642566378001309e-06,0.000000000000000000e+00
6.330000000000004512e-01,1.963758622629150707e+01,2.653695426691820103e+01,-1.624200804543866095e-06,0.000000000000000000e+00
6.340000000000004521e-01,1.966412339688433519e+01,2.653778498002263575e+01,-1.762649620214245836e-06,0.000000000000000000e+00
6.350000000000004530e-01,1.969066134160853210e+01,2.653836637978972135e+01,-1.710216108000484226e-06,0.000000000000000000e+00
6.360000000000004539e-01,1.971719981113987430e+01,2.653869842016378655e+01,-1.735583320052532990e-06,0.000000000000000000e+00
6.370000000000004547e-01,1.974373855610900463e+01,2.653878105922279573e+01,-1.605672898994812967e-06,0.000000000000000000e+00
6.380000000000004556e-01,1.977027732710559960e+01,2.653861425921859407e+01,-1.679701647726288538e-06,0.000000000000000000e+00
6.390000000000004565e-01,1.979681587468253312e+01,2.653819798659050377e+01,-1.559698338798453255e-06,0.000000000000000000e+00
6.400000000000004574e-01,1.982335394936006168e+01,2.653753221205786161e+01,-1.837391475540529490e-06,0.000000000000000000e+00
6.410000000000004583e-01,1.984989130163015503e+01,2.653661691065897443e+01,-2.003267221695215786e-06,0.000000000000000000e+00
6.420000000000004592e-01,1.987642768196079501e+01,2.653545206178561955e+01,-1.797679933208911474e-06,0.000000000000000000e+00
6.430000000000004601e-01,1.990296284080034894e+01,2.653403764924273389e+01,-1.890819242498123443e-06,0.000000000000000000e+00
6.440000000000004610e-01,1.992949652858199272e+01,2.653237366128738017e+01,-2.189557771216048446e-06,0.000000000000000000e+00
6.450000000000004619e-01,1.995602849572817306e+01,2.653046009068606637e+01,-2.422203324971661628e-06,0.000000000000000000e+00
