Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.994375604963297022e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124711348e+00,-9.084026838541484766e-03,9.988736859786195410e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640778676e+00,-1.675261158382613039e-02,9.983083905533767677e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064700666e+00,-2.300542657800117366e-02,9.977416716874806468e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177724224e+00,-2.784242119622963238e-02,9.971735286147922039e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811720648e+00,-3.126354481190593559e-02,9.966039622328436209e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638849189182e+00,-3.326874679695770304e-02,9.960329745788094158e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093223257019e+00,-3.385797652171824990e-02,9.954605683066526822e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279917682849e+00,-3.303118335450968418e-02,9.948867461654375077e+00,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614966855083e+00,-3.078831666107169351e-02,9.943115104787960234e+00,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514455798964e+00,-2.712932580397133323e-02,9.937348626255303685e+00,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394520178336e+00,-2.205416014212453063e-02,9.931568163745627231e+00,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671346297426e+00,-1.556276903055967865e-02,9.925773849727603348e+00,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761171107946e+00,-7.655101820555757983e-03,9.919965640097670345e+00,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080282210871e+00,1.668892139714465636e-03,9.914143461069336638e+00,0.000000000000000000e+00
1.500000000000000638e-02,9.999691045017858215e+00,1.240926350390183369e-02,9.908307204112817956e+00,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071766956583e+00,2.456606292543633829e-02,9.902456720907064636e+00,0.000000000000000000e+00
