Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.762634945207711468e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997841378213792e+00,-1.579858268195199729e-03,9.535183302837820563e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.000000231520351690e+01,1.326517542136129192e-02,9.317204234972937371e+00,0.000000000000000000e+00
3.000000000000000062e-03,1.000002984732888933e+01,4.453700232124042230e-02,9.108280096855960295e+00,0.000000000000000000e+00
4.000000000000000083e-03,1.000009686530908404e+01,9.223712610933595957e-02,8.908014916066020916e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.000021979814560957e+01,1.563669378927345643e-01,8.716032958468790781e+00,0.000000000000000000e+00
6.000000000000000125e-03,1.000041507617787495e+01,2.369277235326730791e-01,8.531976164493890735e+00,0.000000000000000000e+00
7.000000000000000146e-03,1.000069800146796872e+01,3.305321472714035647e-01,8.355504765288264579e+00,0.000000000000000000e+00
8.000000000000000167e-03,1.000107935930161851e+01,4.337930541896926617e-01,8.186297342317361725e+00,0.000000000000000000e+00
9.000000000000001055e-03,1.000156880687879912e+01,5.467118643335842076e-01,8.024048340847562244e+00,0.000000000000000000e+00
1.000000000000000194e-02,1.000217600277985319e+01,6.692899193293845306e-01,7.868467081903976812e+00,0.000000000000000000e+00
1.100000000000000283e-02,1.000291060688979705e+01,8.015284877564756716e-01,7.719276655820870303e+00,0.000000000000000000e+00
1.200000000000000372e-02,1.000378093525282885e+01,9.393935035159668434e-01,7.576214728040299384e+00,0.000000000000000000e+00
1.300000000000000461e-02,1.000478992444820037e+01,1.078850170549273013e+00,7.439032732503216394e+00,0.000000000000000000e+00
1.400000000000000550e-02,1.000593916617290091e+01,1.219898571924134645e+00,7.307494381792609239e+00,0.000000000000000000e+00
1.500000000000000638e-02,1.000723025218274920e+01,1.362538743074038328e+00,7.181374973068445300e+00,0.000000000000000000e+00
1.600000000000000727e-02,1.000866477424724543e+01,1.506770676728899083e+00,7.060460709493650455e+00,0.000000000000000000e+00
1.700000000000000816e-02,1.001024432410923026e+01,1.652594327597504131e+00,6.944548068483639369e+00,0.000000000000000000e+00
1.800000000000000905e-02,1.001197049344909829e+01,1.800009616796425238e+00,6.833443191302061237e+00,0.000000000000000000e+00
1.900000000000000994e-02,1.001384487385331745e+01,1.949016436034175737e+00,6.726961303911986434e+00,0.000000000000000000e+00
2.000000000000001082e-02,1.001586905678700923e+01,2.099614651548733057e+00,6.624926157866550369e+00,0.000000000000000000e+00
2.100000000000001171e-02,1.001804463357035502e+01,2.251804107810823297e+00,6.527169492149295316e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.002037319535857307e+01,2.405584630991128403e+00,6.433530672412720364e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.002285602319711089e+01,2.560026235416603235e+00,6.343856966373349948e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.002549315812518316e+01,2.714198726715344900e+00,6.258002613939193104e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.002828433077878323e+01,2.868101602428410501e+00,6.175828130592273979e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.003122927128981168e+01,3.021734357280992711e+00,6.097199854683850617e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.003432770928460371e+01,3.175096242578733019e+00,6.021988980735883956e+00,0.000000000000000000e+00
2.800000000000001793e-02,1.003757937241943132e+01,3.328184312977634729e+00,5.950071048094776494e+00,0.000000000000000000e+00
2.900000000000001882e-02,1.004098398643523460e+01,3.480997959050847079e+00,5.881326298851036860e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.004454127677806774e+01,3.633536928244752495e+00,5.815639203553698344e+00,0.000000000000000000e+00
3.100000000000002059e-02,1.004825096866084344e+01,3.785801006160667725e+00,5.752897945889924536e+00,0.000000000000000000e+00
3.200000000000002148e-02,1.005211278709941958e+01,3.937790012363314052e+00,5.692993905483546335e+00,0.000000000000000000e+00
3.300000000000002237e-02,1.005612645694434626e+01,4.089503795911154427e+00,5.635821111227611091e+00,0.000000000000000000e+00
3.400000000000002326e-02,1.006029170290805475e+01,4.240942230731789664e+00,5.581275670460022376e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.006460824958739408e+01,4.392105210959632799e+00,5.529255158759544209e+00,0.000000000000000000e+00
3.600000000000002504e-02,1.006907582148153679e+01,4.542992646353726016e+00,5.479657975650315649e+00,0.000000000000000000e+00
3.700000000000002592e-02,1.007369414300538679e+01,4.693604456136884373e+00,5.432382639897567422e+00,0.000000000000000000e+00
3.800000000000002681e-02,1.007846293848158226e+01,4.843940530523926924e+00,5.387327046637394368e+00,0.000000000000000000e+00
3.900000000000002770e-02,1.008338193212095923e+01,4.994000768439922133e+00,5.344387643419328704e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.008845084804450032e+01,5.143785084348529324e+00,5.303458567103340293e+00,0.000000000000000000e+00
4.100000000000002948e-02,1.009366941028606313e+01,5.293293389331622301e+00,5.264430715402823147e+00,0.000000000000000000e+00
4.200000000000003036e-02,1.009903734278864107e+01,5.442525590659795576e+00,5.227190776350399304e+00,0.000000000000000000e+00
4.300000000000003125e-02,1.010455436940114105e+01,5.591481593352029655e+00,5.191620250664463754e+00,0.000000000000000000e+00
4.400000000000003214e-02,1.011022021387800862e+01,5.740161304448616164e+00,5.157594500343581245e+00,0.000000000000000000e+00
4.500000000000003303e-02,1.011603459988486264e+01,5.888564640959233820e+00,5.124981650076394502e+00,0.000000000000000000e+00
4.600000000000003392e-02,1.012199725448112808e+01,6.036700084862683724e+00,5.093643394195198404e+00,0.000000000000000000e+00
4.700000000000003481e-02,1.012810797480338465e+01,6.184761637866945883e+00,5.063431144208566437e+00,0.000000000000000000e+00
4.800000000000003569e-02,1.013436681993597688e+01,6.332949734287447008e+00,5.034187889735444621e+00,0.000000000000000000e+00
4.900000000000003658e-02,1.014077391653476745e+01,6.481264627280168611e+00,5.005749150952473414e+00,0.000000000000000000e+00
5.000000000000003747e-02,1.014732939160242076e+01,6.629706766692696540e+00,4.977337536034662335e+00,0.000000000000000000e+00
5.100000000000003836e-02,1.015403337317132504e+01,6.778278185683939583e+00,4.948294296575483919e+00,0.000000000000000000e+00
5.200000000000003925e-02,1.016088599160023165e+01,6.926980483988734782e+00,4.918628457057632630e+00,0.000000000000000000e+00
5.300000000000004013e-02,1.016788737776040286e+01,7.075813645581892075e+00,4.888349605090906103e+00,0.000000000000000000e+00
5.400000000000004102e-02,1.017503766250731800e+01,7.224777654929532389e+00,4.857467851608837428e+00,0.000000000000000000e+00
5.500000000000004191e-02,1.018233697668118154e+01,7.373872497018647110e+00,4.825993798804506518e+00,0.000000000000000000e+00
5.600000000000004280e-02,1.018978545110744882e+01,7.523098157368654171e+00,4.793938507559261097e+00,0.000000000000000000e+00
5.700000000000004369e-02,1.019738321659736258e+01,7.672454622028055837e+00,4.761313471053814972e+00,0.000000000000000000e+00
5.800000000000004458e-02,1.020513040394846982e+01,7.821941877558232115e+00,4.728130582358809342e+00,0.000000000000000000e+00
5.900000000000004546e-02,1.021302714394512634e+01,7.971559911006563581e+00,4.694402107277937830e+00,0.000000000000000000e+00
6.000000000000004635e-02,1.022107356735896388e+01,8.121308709869584419e+00,4.660140669629714516e+00,0.000000000000000000e+00
