Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.878118031744152816e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997841341594196e+00,-1.580001296658725945e-03,9.755503802200649943e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.000000231464681910e+01,1.326408490630019352e-02,9.632224100442780212e+00,0.000000000000000000e+00
3.000000000000000062e-03,1.000002984461720779e+01,4.453348913820487365e-02,9.508344547074862874e+00,0.000000000000000000e+00
4.000000000000000083e-03,1.000009685705188822e+01,9.222917418020629143e-02,9.383928793724505724e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.000021977871593570e+01,1.563521109115467433e-01,9.259038878853790067e+00,0.000000000000000000e+00
6.000000000000000125e-03,1.000041503735204884e+01,2.369032832614458572e-01,9.133734388552044337e+00,0.000000000000000000e+00
7.000000000000000146e-03,1.000069793217884495e+01,3.304951623322489040e-01,9.008073806042681042e+00,0.000000000000000000e+00
8.000000000000000167e-03,1.000107924549674188e+01,4.337405021595870380e-01,8.882115305469312716e+00,0.000000000000000000e+00
9.000000000000001055e-03,1.000156863147872421e+01,5.466407293616409868e-01,8.755915738278545746e+00,0.000000000000000000e+00
1.000000000000000194e-02,1.000217574573093060e+01,6.691972836759445542e-01,8.629530605336743321e+00,0.000000000000000000e+00
1.100000000000000283e-02,1.000291024530591777e+01,8.014116182481356709e-01,8.503014040042369714e+00,0.000000000000000000e+00
1.200000000000000372e-02,1.000378044363800711e+01,9.392499230677254785e-01,8.376420704994107069e+00,0.000000000000000000e+00
1.300000000000000461e-02,1.000478927498463655e+01,1.078677726480606003e+00,8.249805460357496401e+00,0.000000000000000000e+00
1.400000000000000550e-02,1.000593832908456271e+01,1.219695511560183965e+00,8.123222578781488679e+00,0.000000000000000000e+00
1.500000000000000638e-02,1.000722919616797846e+01,1.362303778228027618e+00,7.996725697150528056e+00,0.000000000000000000e+00
1.600000000000000727e-02,1.000866346697372755e+01,1.506503043988199231e+00,7.870367770867770396e+00,0.000000000000000000e+00
1.700000000000000816e-02,1.001024273276726184e+01,1.652293844674875611e+00,7.744201028735288261e+00,0.000000000000000000e+00
1.800000000000000905e-02,1.001196858535934275e+01,1.799676735201718447e+00,7.618276930631319388e+00,0.000000000000000000e+00
1.900000000000000994e-02,1.001384261712549595e+01,1.948652290307953727e+00,7.492646125713112504e+00,0.000000000000000000e+00
2.000000000000001082e-02,1.001586642102621383e+01,2.099221105307339741e+00,7.367358413381938753e+00,0.000000000000000000e+00
2.100000000000001171e-02,1.001804159062789878e+01,2.251383796837652884e+00,7.242462710188888764e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.002036972012456495e+01,2.405141003601776184e+00,7.118007130397183246e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.002285209442475633e+01,2.559563567704244313e+00,6.994039614638066560e+00,0.000000000000000000e+00
