Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.824916467783928908e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997841350054983e+00,-1.579967481729478186e-03,9.653476206754211475e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.000000231478161794e+01,1.326435293170329446e-02,9.485594542497487680e+00,0.000000000000000000e+00
3.000000000000000062e-03,1.000002984528965833e+01,4.453437419581879331e-02,9.321188586663982534e+00,0.000000000000000000e+00
4.000000000000000083e-03,1.000009685913998503e+01,9.223122500530644974e-02,9.160176955830772627e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.000021978372339326e+01,1.563560265903386204e-01,9.002479512517858495e+00,0.000000000000000000e+00
6.000000000000000125e-03,1.000041504754801736e+01,2.369098923129524525e-01,8.848016137042021612e+00,0.000000000000000000e+00
7.000000000000000146e-03,1.000069795071751066e+01,3.305054030288927525e-01,8.696708196475373853e+00,0.000000000000000000e+00
8.000000000000000167e-03,1.000107927651699846e+01,4.337554020826858148e-01,8.548479468387606417e+00,0.000000000000000000e+00
9.000000000000001055e-03,1.000156868018266643e+01,5.466613836486133859e-01,8.403254860881011368e+00,0.000000000000000000e+00
1.000000000000000194e-02,1.000217581844020032e+01,6.692248324379679314e-01,8.260960338090818311e+00,0.000000000000000000e+00
1.100000000000000283e-02,1.000291034949495028e+01,8.014472229305115158e-01,8.121522752567393866e+00,0.000000000000000000e+00
1.200000000000000372e-02,1.000378058794399827e+01,9.392947445875470258e-01,7.984871563565651087e+00,0.000000000000000000e+00
1.300000000000000461e-02,1.000478946919617762e+01,1.078732901944645661e+00,7.850938669464224695e+00,0.000000000000000000e+00
1.400000000000000550e-02,1.000593858410383419e+01,1.219762126674202030e+00,7.719657626608965373e+00,0.000000000000000000e+00
1.500000000000000638e-02,1.000722952394608711e+01,1.362382840610481205e+00,7.590963612704090480e+00,0.000000000000000000e+00
1.600000000000000727e-02,1.000866388041887411e+01,1.506595455521832161e+00,7.464793379692486575e+00,0.000000000000000000e+00
1.700000000000000816e-02,1.001024324562477474e+01,1.652400372878326529e+00,7.341085217155986165e+00,0.000000000000000000e+00
1.800000000000000905e-02,1.001196921206259027e+01,1.799797983617925645e+00,7.219778911188217130e+00,0.000000000000000000e+00
1.900000000000000994e-02,1.001384337261669266e+01,1.948788667900352323e+00,7.100815710672042869e+00,0.000000000000000000e+00
2.000000000000001082e-02,1.001586732054612128e+01,2.099372794859837743e+00,6.984138284949307440e+00,0.000000000000000000e+00
2.100000000000001171e-02,1.001804264947343093e+01,2.251550722351494560e+00,6.869690689082543322e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.002037095337328765e+01,2.405322796698611931e+00,6.757418470703902003e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.002285351662768953e+01,2.559759540405150080e+00,6.647269305037462495e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.002549038411336824e+01,2.713931261466894895e+00,6.539192538461034765e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.002828129081267328e+01,2.867837968227012091e+00,6.433138894494494942e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.003122597171135943e+01,3.021479659150594355e+00,6.329060441062670961e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.003432416178870490e+01,3.174856322816854259e+00,6.226910551758892964e+00,0.000000000000000000e+00
2.800000000000001793e-02,1.003757559600762050e+01,3.327967937917972296e+00,6.126643867742279426e+00,0.000000000000000000e+00
2.900000000000001882e-02,1.004098000930476964e+01,3.480814473262352493e+00,6.028216270395070353e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.004453713658068281e+01,3.633395887776330824e+00,5.931584820430512828e+00,0.000000000000000000e+00
3.100000000000002059e-02,1.004824671268987579e+01,3.785712130505350270e+00,5.836707751902298291e+00,0.000000000000000000e+00
3.200000000000002148e-02,1.005210847243096950e+01,3.937763140619816138e+00,5.743544418115723360e+00,0.000000000000000000e+00
3.300000000000002237e-02,1.005612215053682412e+01,4.089548847423523092e+00,5.652055288584370452e+00,0.000000000000000000e+00
3.400000000000002326e-02,1.006028748166467501e+01,4.241069170363774177e+00,5.562201873213665770e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.006460420038627568e+01,4.392324019037884497e+00,5.473946726749939096e+00,0.000000000000000000e+00
3.600000000000002504e-02,1.006907204117805854e+01,4.543313293201257430e+00,5.387253415102809306e+00,0.000000000000000000e+00
3.700000000000002592e-02,1.007369073841129570e+01,4.694036882780570963e+00,5.302086485765387103e+00,0.000000000000000000e+00
3.800000000000002681e-02,1.007846002634227389e+01,4.844494667886218409e+00,5.218411422605668371e+00,0.000000000000000000e+00
3.900000000000002770e-02,1.008337963910248902e+01,4.994686518823522547e+00,5.136194642063513172e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.008844931068884598e+01,5.144612296104106974e+00,5.055403449790975223e+00,0.000000000000000000e+00
4.100000000000002948e-02,1.009366877495386561e+01,5.294271850459764117e+00,4.976006032497758191e+00,0.000000000000000000e+00
4.200000000000003036e-02,1.009903776559592181e+01,5.443665022857064884e+00,4.897971426021888064e+00,0.000000000000000000e+00
4.300000000000003125e-02,1.010455601614947341e+01,5.592791644508715798e+00,4.821269484329887334e+00,0.000000000000000000e+00
4.400000000000003214e-02,1.011022325997532256e+01,5.741651536887169449e+00,4.745870861532715423e+00,0.000000000000000000e+00
4.500000000000003303e-02,1.011603923025088037e+01,5.890244511741220990e+00,4.671747004415244930e+00,0.000000000000000000e+00
4.600000000000003392e-02,1.012200365996045015e+01,6.038570371107089052e+00,4.598870036228428049e+00,0.000000000000000000e+00
4.700000000000003481e-02,1.012811634928990401e+01,6.186831122689930851e+00,4.527212532520763943e+00,0.000000000000000000e+00
4.800000000000003569e-02,1.013437736784776178e+01,6.335228799581777537e+00,4.456747685465853870e+00,0.000000000000000000e+00
4.900000000000003658e-02,1.014078685247243783e+01,6.483763226094893639e+00,4.387449397553411679e+00,0.000000000000000000e+00
5.000000000000003747e-02,1.014734493982095387e+01,6.632434215121761234e+00,4.320158390123293835e+00,0.000000000000000000e+00
5.100000000000003836e-02,1.015405176426328637e+01,6.781235263976636674e+00,4.255652101000228171e+00,0.000000000000000000e+00
5.200000000000003925e-02,1.016090745141763207e+01,6.930159519291245296e+00,4.193813519621694574e+00,0.000000000000000000e+00
5.300000000000004013e-02,1.016791212413272838e+01,7.079206267669072794e+00,4.134530007848931987e+00,0.000000000000000000e+00
5.400000000000004102e-02,1.017506590455073656e+01,7.228374810019539964e+00,4.077692863592504047e+00,0.000000000000000000e+00
5.500000000000004191e-02,1.018236891412350076e+01,7.377664465423535489e+00,4.023196957871812529e+00,0.000000000000000000e+00
5.600000000000004280e-02,1.018982127363258527e+01,7.527074574855658007e+00,3.970940324256638565e+00,0.000000000000000000e+00
5.700000000000004369e-02,1.019742310321298717e+01,7.676604504807706064e+00,3.920823888236461219e+00,0.000000000000000000e+00
5.800000000000004458e-02,1.020517452162649086e+01,7.826251233201863222e+00,3.872750737310977520e+00,0.000000000000000000e+00
5.900000000000004546e-02,1.021307564318643202e+01,7.976010684406563911e+00,3.826625590981663549e+00,0.000000000000000000e+00
6.000000000000004635e-02,1.022112658067891466e+01,8.125883186365189914e+00,3.782354874259339361e+00,0.000000000000000000e+00
6.100000000000004724e-02,1.022932744741813949e+01,8.275869265014947018e+00,3.739846341342643488e+00,0.000000000000000000e+00
6.200000000000004813e-02,1.023767835724074438e+01,8.425969438705051218e+00,3.699008638767371959e+00,0.000000000000000000e+00
6.300000000000004208e-02,1.024617942449663843e+01,8.576184215237258712e+00,3.659750925636173768e+00,0.000000000000000000e+00
6.400000000000004297e-02,1.025483076403753913e+01,8.726514090308258531e+00,3.621982505621140103e+00,0.000000000000000000e+00
6.500000000000004385e-02,1.026363249120482024e+01,8.876959547752685253e+00,3.585612106631805407e+00,0.000000000000000000e+00
6.600000000000004474e-02,1.027258472181869386e+01,9.027525105300741259e+00,3.550547584680228130e+00,0.000000000000000000e+00
6.700000000000004563e-02,1.028168758819896311e+01,9.178226950061308287e+00,3.516698708396039486e+00,0.000000000000000000e+00
6.800000000000004652e-02,1.029094121430617292e+01,9.329044561440518635e+00,3.483972002039154692e+00,0.000000000000000000e+00
6.900000000000004741e-02,1.030034571593242632e+01,9.479978009903245351e+00,3.452272818308603330e+00,0.000000000000000000e+00
7.000000000000004829e-02,1.030990120900213647e+01,9.631027493142319429e+00,3.421505291365088297e+00,0.000000000000000000e+00
7.100000000000004918e-02,1.031960780971062341e+01,9.782193349668403926e+00,3.391572416740322726e+00,0.000000000000000000e+00
7.200000000000005007e-02,1.032946563461670664e+01,9.933475971291626294e+00,3.362376268476330310e+00,0.000000000000000000e+00
7.300000000000005096e-02,1.033947480080642123e+01,1.008487606357807920e+01,3.333818284231582663e+00,0.000000000000000000e+00
7.400000000000005185e-02,1.034963542623634325e+01,1.023639464631160223e+01,3.305800551045467550e+00,0.000000000000000000e+00
7.500000000000005274e-02,1.035994763003491848e+01,1.038803276203283765e+01,3.278233542349679119e+00,0.000000000000000000e+00
7.600000000000005362e-02,1.037041153105520586e+01,1.053978911716408184e+01,3.251022172356500928e+00,0.000000000000000000e+00
7.700000000000005451e-02,1.038102724850166148e+01,1.069166613871495031e+01,3.224072451943919226e+00,0.000000000000000000e+00
7.800000000000005540e-02,1.039179490439986431e+01,1.084366628682872502e+01,3.197293623927272677e+00,0.000000000000000000e+00
7.900000000000005629e-02,1.040271462237352296e+01,1.099579025509967600e+01,3.170599866619168150e+00,0.000000000000000000e+00
8.000000000000005718e-02,1.041378652584074693e+01,1.114803694184264948e+01,3.143896471916961755e+00,0.000000000000000000e+00
8.100000000000005806e-02,1.042501073622838170e+01,1.130040344794291229e+01,3.117115650925107229e+00,0.000000000000000000e+00
8.200000000000005895e-02,1.043638734112973587e+01,1.145279514980818014e+01,3.090189888629970127e+00,0.000000000000000000e+00
8.300000000000005984e-02,1.044791630338898614e+01,1.160511749664702208e+01,3.063052231001550663e+00,0.000000000000000000e+00
8.400000000000006073e-02,1.045959755189123896e+01,1.175736720260499446e+01,3.035644117400800202e+00,0.000000000000000000e+00
8.500000000000006162e-02,1.047143101287731604e+01,1.190954221075399566e+01,3.007914005197649399e+00,0.000000000000000000e+00
8.600000000000006251e-02,1.048341661112443823e+01,1.206164170340363029e+01,2.979817162428428645e+00,0.000000000000000000e+00
8.700000000000006339e-02,1.049555427121689277e+01,1.221366594932551308e+01,2.951313152874164736e+00,0.000000000000000000e+00
8.800000000000006428e-02,1.050784391803122020e+01,1.236561550966140999e+01,2.922360243268479874e+00,0.000000000000000000e+00
8.900000000000006517e-02,1.052028547835317873e+01,1.251749312000158021e+01,2.892930540776796899e+00,0.000000000000000000e+00
9.000000000000006606e-02,1.053287888007998596e+01,1.266929814900874440e+01,2.863002705043574458e+00,0.000000000000000000e+00
9.100000000000006695e-02,1.054562405008948645e+01,1.282102948652556940e+01,2.832560837153671685e+00,0.000000000000000000e+00
9.200000000000006783e-02,1.055852091406855386e+01,1.297268586528463175e+01,2.801594140410219147e+00,0.000000000000000000e+00
9.300000000000006872e-02,1.057156939636872472e+01,1.312426588562528451e+01,2.770096507507277206e+00,0.000000000000000000e+00
9.400000000000006961e-02,1.058476941988441311e+01,1.327576803611224499e+01,2.738066267364484219e+00,0.000000000000000000e+00
9.500000000000007050e-02,1.059812090595004186e+01,1.342719071083655180e+01,2.705505762723029228e+00,0.000000000000000000e+00
9.600000000000007139e-02,1.061162377425308279e+01,1.357853222406268401e+01,2.672421025386560789e+00,0.000000000000000000e+00
9.700000000000007228e-02,1.062527794276066118e+01,1.372979082277131013e+01,2.638821507903934105e+00,0.000000000000000000e+00
9.800000000000007316e-02,1.063908332765783804e+01,1.388096469755169338e+01,2.604719710204460359e+00,0.000000000000000000e+00
9.900000000000007405e-02,1.065303984329611531e+01,1.403205199221216226e+01,2.570130966739179623e+00,0.000000000000000000e+00
1.000000000000000749e-01,1.066714740215104307e+01,1.418305081240720611e+01,2.535421409210831367e+00,0.000000000000000000e+00
1.010000000000000758e-01,1.068140591865032540e+01,1.433397090079336245e+01,2.500948134716053595e+00,0.000000000000000000e+00
1.020000000000000767e-01,1.069581532138020918e+01,1.448482327259809388e+01,2.466714888287299789e+00,0.000000000000000000e+00
1.030000000000000776e-01,1.071037554262323610e+01,1.463560792823850498e+01,2.432725239246697591e+00,0.000000000000000000e+00
1.040000000000000785e-01,1.072508651466889873e+01,1.478632488121471589e+01,2.398982712377655702e+00,0.000000000000000000e+00
1.050000000000000794e-01,1.073994816982676781e+01,1.493697415820524377e+01,2.365490674932543946e+00,-6.498168498168499063e+00
1.060000000000000803e-01,1.075496044043972788e+01,1.508755579916908118e+01,2.332692380184178571e+00,-8.183150183150182500e+00
1.070000000000000812e-01,1.077012325840851936e+01,1.523806887721840120e+01,2.300258395915479870e+00,-9.838827838827839400e+00
1.080000000000000820e-01,1.078543655557320236e+01,1.538851420230785294e+01,2.268210897285570571e+00,-1.147985347985347993e+01
1.090000000000000829e-01,1.080090026446443474e+01,1.553889234472844194e+01,2.236571338645744866e+00,-1.309157509157509125e+01
1.100000000000000838e-01,1.081651431811577346e+01,1.568920373868215457e+01,2.205357391193783378e+00,-1.468864468864468797e+01
1.110000000000000847e-01,1.083227865015308566e+01,1.583944913475341387e+01,2.174585998069163750e+00,-1.499999999999999822e+01
1.120000000000000856e-01,1.084819319517721325e+01,1.598962973242398178e+01,2.144100184574415202e+00,-1.499999999999999822e+01
1.130000000000000865e-01,1.086425788759764544e+01,1.613974395227367964e+01,2.113861490787199315e+00,-1.499999999999999822e+01
1.140000000000000874e-01,1.088047266079660957e+01,1.628979131746271847e+01,2.083872479470646244e+00,-1.499999999999999822e+01
1.150000000000000883e-01,1.089683744800577436e+01,1.643977200305732111e+01,2.054135652779864429e+00,-1.499999999999999822e+01
1.160000000000000892e-01,1.091335218263910001e+01,1.658968619858202942e+01,2.024653324182796421e+00,-1.499999999999999822e+01
1.170000000000000900e-01,1.093001679830731732e+01,1.673953410805468778e+01,1.995427845388390908e+00,-1.499999999999999822e+01
1.180000000000000909e-01,1.094683122883243875e+01,1.688931595002623354e+01,1.966461373538994195e+00,-1.499999999999999822e+01
1.190000000000000918e-01,1.096379540826230148e+01,1.703903195760803868e+01,1.937756075103277409e+00,-1.499999999999999822e+01
1.200000000000000927e-01,1.098090927088514945e+01,1.718868237849458325e+01,1.909313894920345422e+00,-1.499999999999999822e+01
1.210000000000000936e-01,1.099817275124421379e+01,1.733826747497385767e+01,1.881136822940690401e+00,-1.499999999999999822e+01
1.220000000000000945e-01,1.101558578415231793e+01,1.748778752394228064e+01,1.853226608292181332e+00,-1.499999999999999822e+01
1.230000000000000954e-01,1.103314830470648644e+01,1.763724281690565832e+01,1.825585100638195790e+00,-1.499999999999999822e+01
1.240000000000000963e-01,1.105086024830255020e+01,1.778663365996740353e+01,1.798213923083646248e+00,-1.499999999999999822e+01
1.250000000000000833e-01,1.106872155064973562e+01,1.793596037381186292e+01,1.771114611434556174e+00,-1.499999999999999822e+01
1.260000000000000842e-01,1.108673214477873259e+01,1.808521427416189198e+01,1.744288701500575467e+00,-1.499999999999999822e+01
1.270000000000000850e-01,1.110489195203660806e+01,1.823438669100298881e+01,1.717737598599887283e+00,-1.499999999999999822e+01
1.280000000000000859e-01,1.112320089112055044e+01,1.838347798812550238e+01,1.691462700289353416e+00,-1.499999999999999822e+01
1.290000000000000868e-01,1.114165888109871183e+01,1.853248854365336129e+01,1.665465122960593902e+00,-1.499999999999999822e+01
1.300000000000000877e-01,1.116026584142450773e+01,1.868141874997878560e+01,1.639746092259781740e+00,-1.499999999999999822e+01
1.310000000000000886e-01,1.117902169195084561e+01,1.883026901367628980e+01,1.614306661978182955e+00,-1.499999999999999822e+01
1.320000000000000895e-01,1.119792635294426120e+01,1.897903975541778721e+01,1.589147849827378556e+00,-1.499999999999999822e+01
1.330000000000000904e-01,1.121697974509897122e+01,1.912773140987502885e+01,1.564270545699372628e+00,-1.499999999999999822e+01
1.340000000000000913e-01,1.123618178955081781e+01,1.927634442560015771e+01,1.539675616130232738e+00,-1.499999999999999822e+01
1.350000000000000921e-01,1.125553240789108500e+01,1.942487926490678163e+01,1.515363762655918434e+00,-1.499999999999999822e+01
1.360000000000000930e-01,1.127503152218019267e+01,1.957333640373354910e+01,1.491335635850183916e+00,-1.499999999999999822e+01
1.370000000000000939e-01,1.129467905496125368e+01,1.972171633149922343e+01,1.467591887937880424e+00,-1.499999999999999822e+01
1.380000000000000948e-01,1.131447492927347476e+01,1.987001955094750727e+01,1.444132932948679615e+00,-1.499999999999999822e+01
1.390000000000000957e-01,1.133441906866539384e+01,2.001824657796200668e+01,1.420959313371651378e+00,-1.499999999999999822e+01
1.400000000000000966e-01,1.135451139720792391e+01,2.016639794137881125e+01,1.398071348691894089e+00,-1.499999999999999822e+01
1.410000000000000975e-01,1.137475183950721025e+01,2.031447418279266870e+01,1.375469335221713330e+00,-1.499999999999999822e+01
1.420000000000000984e-01,1.139514032071727812e+01,2.046247585632841748e+01,1.353153525371472155e+00,-1.499999999999999822e+01
1.430000000000000993e-01,1.141567676655244767e+01,2.061040352841279599e+01,1.331124042921931538e+00,-1.499999999999999822e+01
1.440000000000001001e-01,1.143636110329950917e+01,2.075825777751177625e+01,1.309380901130188235e+00,-1.499999999999999822e+01
1.450000000000001010e-01,1.145719325782962272e+01,2.090603919384991727e+01,1.287924063345139203e+00,-1.499999999999999822e+01
1.460000000000001019e-01,1.147817315760990908e+01,2.105374837906082064e+01,1.266753436478412320e+00,-1.499999999999999822e+01
1.470000000000001028e-01,1.149930073071467973e+01,2.120138594583934122e+01,1.245868772297307192e+00,-1.499999999999999822e+01
1.480000000000001037e-01,1.152057590583632063e+01,2.134895251756524459e+01,1.225269830539791105e+00,-1.499999999999999822e+01
1.490000000000001046e-01,1.154199861229577273e+01,2.149644872791130723e+01,1.204956351259778291e+00,-1.499999999999999822e+01
1.500000000000001055e-01,1.156356878005262701e+01,2.164387522042656897e+01,1.184894065820744302e+00,-1.499999999999999822e+01
1.510000000000001064e-01,1.158528633801547336e+01,2.179122754610741453e+01,1.165051376803074357e+00,-1.499999999999999822e+01
1.520000000000001072e-01,1.160715120892084151e+01,2.193850120136207593e+01,1.145431859480274372e+00,-1.499999999999999822e+01
1.530000000000001081e-01,1.162916331439031659e+01,2.208569677456272728e+01,1.126038949731480887e+00,-1.499999999999999822e+01
1.540000000000001090e-01,1.165132257664694038e+01,2.223281488028368713e+01,1.106875798953583789e+00,-1.499999999999999822e+01
1.550000000000001099e-01,1.167362891854150142e+01,2.237985615946897866e+01,1.087945708876387085e+00,-1.499999999999999822e+01
1.560000000000001108e-01,1.169608226357896363e+01,2.252682127953632474e+01,1.069251577200668102e+00,-1.499999999999999822e+01
1.570000000000001117e-01,1.171868253594499087e+01,2.267371093448783625e+01,1.050796381542744795e+00,-1.499999999999999822e+01
1.580000000000001126e-01,1.174142966053256210e+01,2.282052584494668324e+01,1.032582766506893623e+00,-1.499999999999999822e+01
1.590000000000001135e-01,1.176432356296859361e+01,2.296726675817696162e+01,1.014613499223710580e+00,-1.499999999999999822e+01
1.600000000000001144e-01,1.178736416964058620e+01,2.311393444806872566e+01,9.968909072744659428e-01,-1.499999999999999822e+01
1.610000000000001152e-01,1.181055140772321899e+01,2.326052971507740708e+01,9.794175150601602819e-01,-1.499999999999999822e+01
1.620000000000001161e-01,1.183388520520487575e+01,2.340705338613958375e+01,9.621954143133254478e-01,-1.499999999999999822e+01
1.630000000000001170e-01,1.185736549091405223e+01,2.355350631451431553e+01,9.452267522686386148e-01,-1.499999999999999822e+01
1.640000000000001179e-01,1.188099219454559297e+01,2.369988937960445696e+01,9.285135471066990887e-01,-1.499999999999999822e+01
1.650000000000001188e-01,1.190476524668672731e+01,2.384620348672978807e+01,9.120575855549790667e-01,-1.499999999999999822e+01
1.660000000000001197e-01,1.192868457884284439e+01,2.399244956685495467e+01,8.958606780429694272e-01,-1.499999999999999822e+01
1.670000000000001206e-01,1.195275012346298737e+01,2.413862857625218794e+01,8.799243636887373876e-01,-1.499999999999999822e+01
1.680000000000001215e-01,1.197696181396497650e+01,2.428474149614074307e+01,8.642501076718224207e-01,-1.499999999999999822e+01
1.690000000000001223e-01,1.200131958285314759e+01,2.443078361114935859e+01,8.488392791503172052e-01,-1.499999999999999822e+01
1.700000000000001232e-01,1.202582335602075858e+01,2.457675022817327815e+01,8.336931118484359748e-01,-1.499999999999999822e+01
1.710000000000001241e-01,1.205047305849315364e+01,2.472264239772139405e+01,8.188127314697809522e-01,-1.499999999999999822e+01
1.720000000000001250e-01,1.207526861635762039e+01,2.486846119305205249e+01,8.041990452714697923e-01,-1.499999999999999822e+01
1.730000000000001259e-01,1.210020995678580569e+01,2.501420770951942885e+01,7.898530010513684640e-01,-1.499999999999999822e+01
1.740000000000001268e-01,1.212529700805545829e+01,2.515988306384959827e+01,7.757753172548739196e-01,-1.499999999999999822e+01
1.750000000000001277e-01,1.215052969957141649e+01,2.530548839335165212e+01,7.619668054839127125e-01,-1.499999999999999822e+01
1.760000000000001286e-01,1.217590796188575730e+01,2.545102485504050449e+01,7.484278321406396817e-01,-1.499999999999999822e+01
1.770000000000001295e-01,1.220143172671704690e+01,2.559649362472807255e+01,7.351588856383139969e-01,-1.499999999999999822e+01
1.780000000000001303e-01,1.222710092696863349e+01,2.574189589598626426e+01,7.221603541327226150e-01,-1.499999999999999822e+01
1.790000000000001312e-01,1.225291549674587799e+01,2.588723287908410597e+01,7.094323971652259919e-01,-1.499999999999999822e+01
1.800000000000001321e-01,1.227887537137228158e+01,2.603250579983437518e+01,6.969751569543760628e-01,-1.499999999999999822e+01
1.810000000000001330e-01,1.230498048740442307e+01,2.617771589836894464e+01,6.847886743360428463e-01,-1.499999999999999822e+01
1.820000000000001339e-01,1.233123078264561912e+01,2.632286442780360147e+01,6.728727937670437864e-01,-1.499999999999999822e+01
1.830000000000001348e-01,1.235762619615821123e+01,2.646795265282591458e+01,6.612274044267035800e-01,-1.499999999999999822e+01
1.840000000000001357e-01,1.238416666827440160e+01,2.661298184821788837e+01,6.498523054341085459e-01,-1.499999999999999822e+01
1.850000000000001366e-01,1.241085214060556474e+01,2.675795329726753025e+01,6.387470349702322192e-01,-1.499999999999999822e+01
1.860000000000001374e-01,1.243768255604991779e+01,2.690286829008822522e+01,6.279111958982335207e-01,-1.499999999999999822e+01
1.870000000000001383e-01,1.246465785879846777e+01,2.704772812184128483e+01,6.173441935331244190e-01,-1.499999999999999822e+01
