Iteration	CPUTime	PhysTime	Travels
1	7	0	0.0129073345
2	8	0	0.025814669
3	10	0	0.0387220035
4	11	0	0.051629338
5	13	0	0.0645366725
6	14	0	0.077444007
7	16	0	0.0903513415
8	17	0	0.103258676
9	19	0	0.11616601
10	20	0	0.129073345
11	22	0	0.141980679
12	23	0	0.154888014
13	25	0	0.167795348
14	26	0	0.180702683
15	28	0	0.193610017
16	29	0	0.206517352
17	31	0	0.219424686
18	32	0	0.232332021
19	34	0	0.245239355
20	35	0	0.25814669
21	36	0	0.271054024
22	38	0	0.283961359
23	40	0	0.296868693
24	41	0	0.309776028
25	42	0	0.322683362
26	44	0	0.335590697
27	45	0	0.348498031
28	47	0	0.361405366
29	49	0	0.3743127
30	50	0	0.387220035
31	52	0	0.400127369
32	53	0	0.413034704
33	54	0	0.425942038
34	56	0	0.438849373
35	57	0	0.451756707
36	58	0	0.464664042
37	60	0	0.477571376
38	61	0	0.490478711
39	63	0	0.503386045
40	64	0	0.51629338
41	65	0	0.529200714
42	67	0	0.542108049
43	68	0	0.555015383
44	70	0	0.567922718
45	71	0	0.580830052
46	72	0	0.593737387
47	74	0	0.606644721
48	75	0	0.619552056
49	77	0	0.63245939
50	78	0	0.645366725
51	80	0	0.658274059
52	81	0	0.671181394
53	83	0	0.684088728
54	84	0	0.696996063
55	86	0	0.709903397
56	87	0	0.722810732
57	88	0	0.735718066
58	89	0	0.748625401
59	90	0	0.761532735
60	92	0	0.77444007
61	94	0	0.787347404
62	95	0	0.800254739
63	96	0	0.813162073
64	97	0	0.826069408
65	99	0	0.838976742
66	101	0	0.851884077
67	102	0	0.864791411
68	103	0	0.877698746
69	105	0	0.89060608
70	106	0	0.903513415
71	107	0	0.916420749
72	109	0	0.929328084
73	110	0	0.942235418
74	111	0	0.955142753
75	113	0	0.968050087
76	114	0	0.980957422
77	116	0	0.993864756
78	117	0	1.00677209
