Iteration	CPUTime	PhysTime	Travels
1	5	0	0.0129074085
2	6	0	0.025814817
3	6	0	0.0387222255
4	7	0	0.051629634
5	8	0	0.0645370425
6	9	0	0.0774444511
7	10	0	0.0903518596
8	11	0	0.103259268
9	12	0	0.116166677
10	12	0	0.129074085
11	13	0	0.141981494
12	14	0	0.154888902
13	15	0	0.167796311
14	16	0	0.180703719
15	16	0	0.193611128
16	17	0	0.206518536
17	18	0	0.219425945
18	19	0	0.232333353
19	20	0	0.245240762
20	20	0	0.25814817
21	21	0	0.271055579
22	22	0	0.283962987
23	23	0	0.296870396
24	23	0	0.309777804
25	24	0	0.322685213
26	25	0	0.335592621
27	26	0	0.34850003
28	26	0	0.361407438
29	27	0	0.374314847
30	28	0	0.387222255
31	29	0	0.400129664
32	29	0	0.413037072
33	30	0	0.425944481
34	31	0	0.438851889
35	31	0	0.451759298
36	32	0	0.464666706
37	33	0	0.477574115
38	34	0	0.490481523
39	34	0	0.503388932
40	35	0	0.51629634
41	36	0	0.529203749
42	37	0	0.542111157
43	37	0	0.555018566
44	38	0	0.567925974
45	39	0	0.580833383
46	40	0	0.593740791
47	40	0	0.6066482
48	41	0	0.619555608
49	42	0	0.632463017
50	42	0	0.645370425
51	43	0	0.658277834
52	44	0	0.671185242
53	45	0	0.684092651
54	45	0	0.697000059
55	46	0	0.709907468
56	47	0	0.722814876
57	48	0	0.735722285
58	48	0	0.748629693
59	49	0	0.761537102
60	50	0	0.774444511
61	50	0	0.787351919
62	51	0	0.800259328
63	52	0	0.813166736
64	52	0	0.826074145
65	53	0	0.838981553
66	54	0	0.851888962
67	54	0	0.86479637
68	55	0	0.877703779
69	56	0	0.890611187
70	57	0	0.903518596
71	57	0	0.916426004
72	58	0	0.929333413
73	59	0	0.942240821
74	59	0	0.95514823
75	60	0	0.968055638
76	61	0	0.980963047
77	62	0	0.993870455
78	63	0	1.00677786
