Iteration	CPUTime	PhysTime	Travels
1	0	0	0.00192307692
5	1	0	0.00961538462
10	1	0	0.0192307692
15	1	0	0.0288461538
20	2	0	0.0384615385
25	2	0	0.0480769231
30	2	0	0.0576923077
35	3	0	0.0673076923
40	3	0	0.0769230769
45	3	0	0.0865384615
50	4	0	0.0961538462
55	5	0	0.105769231
60	5	0	0.115384615
65	6	0	0.125
70	7	0	0.134615385
75	8	0	0.144230769
80	9	0	0.153846154
85	9	0	0.163461538
90	10	0	0.173076923
95	11	0	0.182692308
100	12	0	0.192307692
105	13	0	0.201923077
110	14	0	0.211538462
115	15	0	0.221153846
120	16	0	0.230769231
125	17	0	0.240384615
130	17	0	0.25
135	18	0	0.259615385
140	19	0	0.269230769
145	20	0	0.278846154
150	20	0	0.288461538
155	21	0	0.298076923
160	22	0	0.307692308
165	23	0	0.317307692
170	23	0	0.326923077
175	24	0	0.336538462
180	25	0	0.346153846
185	25	0	0.355769231
190	26	0	0.365384615
195	27	0	0.375
200	28	0	0.384615385
205	29	0	0.394230769
210	30	0	0.403846154
215	31	0	0.413461538
220	31	0	0.423076923
225	32	0	0.432692308
230	33	0	0.442307692
235	34	0	0.451923077
240	35	0	0.461538462
245	35	0	0.471153846
250	36	0	0.480769231
255	37	0	0.490384615
260	38	0	0.5
265	39	0	0.509615385
270	40	0	0.519230769
275	40	0	0.528846154
280	41	0	0.538461538
285	42	0	0.548076923
290	43	0	0.557692308
295	44	0	0.567307692
300	44	0	0.576923077
305	46	0	0.586538462
310	47	0	0.596153846
315	48	0	0.605769231
320	49	0	0.615384615
325	49	0	0.625
330	50	0	0.634615385
335	51	0	0.644230769
340	52	0	0.653846154
345	53	0	0.663461538
350	54	0	0.673076923
355	55	0	0.682692308
360	55	0	0.692307692
365	56	0	0.701923077
370	57	0	0.711538462
375	58	0	0.721153846
380	59	0	0.730769231
385	59	0	0.740384615
390	60	0	0.75
395	61	0	0.759615385
400	62	0	0.769230769
405	63	0	0.778846154
410	63	0	0.788461538
415	64	0	0.798076923
420	65	0	0.807692308
425	66	0	0.817307692
430	67	0	0.826923077
435	67	0	0.836538462
440	68	0	0.846153846
445	69	0	0.855769231
450	70	0	0.865384615
455	70	0	0.875
460	71	0	0.884615385
465	72	0	0.894230769
470	73	0	0.903846154
475	73	0	0.913461538
480	74	0	0.923076923
485	75	0	0.932692308
490	76	0	0.942307692
495	77	0	0.951923077
500	77	0	0.961538462
505	78	0	0.971153846
510	79	0	0.980769231
515	80	0	0.990384615
520	81	0	1
525	81	0	1.00961538
530	82	0	1.01923077
535	83	0	1.02884615
540	84	0	1.03846154
545	84	0	1.04807692
550	85	0	1.05769231
555	86	0	1.06730769
560	87	0	1.07692308
565	88	0	1.08653846
570	88	0	1.09615385
575	89	0	1.10576923
580	90	0	1.11538462
585	91	0	1.125
590	91	0	1.13461538
595	92	0	1.14423077
600	93	0	1.15384615
605	94	0	1.16346154
610	95	0	1.17307692
615	95	0	1.18269231
620	96	0	1.19230769
625	97	0	1.20192308
630	98	0	1.21153846
635	98	0	1.22115385
640	99	0	1.23076923
645	100	0	1.24038462
650	101	0	1.25
655	102	0	1.25961538
660	102	0	1.26923077
665	103	0	1.27884615
670	104	0	1.28846154
675	105	0	1.29807692
680	105	0	1.30769231
685	106	0	1.31730769
690	107	0	1.32692308
695	108	0	1.33653846
700	109	0	1.34615385
705	110	0	1.35576923
710	111	0	1.36538462
715	112	0	1.375
720	113	0	1.38461538
725	113	0	1.39423077
730	114	0	1.40384615
735	115	0	1.41346154
740	116	0	1.42307692
745	117	0	1.43269231
750	118	0	1.44230769
755	118	0	1.45192308
760	119	0	1.46153846
765	120	0	1.47115385
770	121	0	1.48076923
775	121	0	1.49038462
780	122	0	1.5
785	123	0	1.50961538
790	124	0	1.51923077
795	125	0	1.52884615
800	125	0	1.53846154
805	126	0	1.54807692
810	127	0	1.55769231
815	128	0	1.56730769
820	129	0	1.57692308
825	129	0	1.58653846
830	130	0	1.59615385
835	131	0	1.60576923
840	132	0	1.61538462
845	133	0	1.625
850	133	0	1.63461538
855	134	0	1.64423077
860	135	0	1.65384615
865	136	0	1.66346154
870	136	0	1.67307692
875	137	0	1.68269231
880	138	0	1.69230769
885	139	0	1.70192308
890	139	0	1.71153846
895	140	0	1.72115385
900	141	0	1.73076923
905	142	0	1.74038462
910	143	0	1.75
915	144	0	1.75961538
920	144	0	1.76923077
925	145	0	1.77884615
930	146	0	1.78846154
935	147	0	1.79807692
940	148	0	1.80769231
945	148	0	1.81730769
950	149	0	1.82692308
955	150	0	1.83653846
960	151	0	1.84615385
965	151	0	1.85576923
970	152	0	1.86538462
975	153	0	1.875
980	154	0	1.88461538
985	155	0	1.89423077
990	155	0	1.90384615
995	156	0	1.91346154
