Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,-3.846341420092586490e-13,0.000000000000000000e+00,-1.188262023708437632e-13
2.500000000000000052e-03,9.999986426872613521e+00,-1.929416745565836963e-02,-1.104597730562217154e-11,0.000000000000000000e+00,-1.026971377991515878e-13
5.000000000000000104e-03,9.999930505666545955e+00,-2.821817915976711916e-02,7.888885222084225492e-12,0.000000000000000000e+00,9.029153306599819086e-13
7.499999999999999722e-03,9.999858161906972853e+00,-2.677180148392644191e-02,-2.220392727343334367e-12,0.000000000000000000e+00,1.619721699065028283e-12
1.000000000000000021e-02,9.999795321305352758e+00,-1.495550159276002808e-02,-2.864214858468405655e-12,0.000000000000000000e+00,2.838997796616602146e-12
1.250000000000000069e-02,9.999767908400510663e+00,7.230244826054700591e-03,-2.617510636860209426e-11,0.000000000000000000e+00,5.010521097256523999e-12
1.500000000000000118e-02,9.999801846537119232e+00,3.978495308548631038e-02,-3.244626000485370310e-10,0.000000000000000000e+00,9.925424534362409146e-12
1.750000000000000167e-02,9.999923057842826424e+00,8.270812880586841942e-02,-4.496203726455858549e-10,0.000000000000000000e+00,3.386214105947800342e-11
2.000000000000000042e-02,1.000015746320356946e+01,1.359992670375846924e-01,-2.580619944232791626e-10,0.000000000000000000e+00,8.812748692300113055e-11
2.249999999999999917e-02,1.000053098223655113e+01,1.996578511235530540e-01,-2.286627787482076919e-10,0.000000000000000000e+00,1.731967384666136153e-10
2.499999999999999792e-02,1.000107035279866707e+01,2.705131075897665438e-01,2.171472155791967723e-10,0.000000000000000000e+00,2.988613413985782265e-10
2.749999999999999667e-02,1.000178709296314494e+01,3.419581628604725920e-01,-6.150572933267910406e-10,0.000000000000000000e+00,4.611056577092219607e-10
2.999999999999999542e-02,1.000268267662909238e+01,4.138093807959382087e-01,-8.701074484638373225e-10,0.000000000000000000e+00,6.822928031297724625e-10
3.249999999999999417e-02,1.000375811859886177e+01,4.860656898931737802e-01,-5.171022587101857906e-10,0.000000000000000000e+00,9.866222690866865496e-10
3.499999999999999639e-02,1.000501443098944065e+01,5.587260068212709374e-01,-1.757639258264042116e-09,0.000000000000000000e+00,1.378001173654822510e-09
3.749999999999999861e-02,1.000645262320264628e+01,6.317892360477723734e-01,-1.210659251309692231e-09,0.000000000000000000e+00,1.886899877585373405e-09
4.000000000000000083e-02,1.000807370189447276e+01,7.052542695421742946e-01,-2.857374397147840080e-09,0.000000000000000000e+00,2.529066427730798583e-09
4.250000000000000305e-02,1.000987867094363182e+01,7.791199863698590189e-01,-4.966581391024951861e-10,0.000000000000000000e+00,3.350999684779808917e-09
4.500000000000000527e-02,1.001186853141905253e+01,8.533852523106998378e-01,7.512361867467654130e-10,0.000000000000000000e+00,4.336714216359633329e-09
4.750000000000000749e-02,1.001404428154648407e+01,9.280489195099694832e-01,-6.002939642906529041e-10,0.000000000000000000e+00,5.483330421606288937e-09
5.000000000000000971e-02,1.001640691667417649e+01,1.003109826034245478e+00,-5.142858966968345754e-10,0.000000000000000000e+00,6.826273139223739562e-09
5.250000000000001193e-02,1.001895742934843270e+01,1.078569292009298186e+00,-5.267830867005643348e-10,0.000000000000000000e+00,8.388863044437415585e-09
5.500000000000001416e-02,1.002169681811939306e+01,1.154429253794198695e+00,-2.354405184469377177e-09,0.000000000000000000e+00,1.019182798896459765e-08
5.750000000000001638e-02,1.002462608409677358e+01,1.230689510090213323e+00,-3.539537751657787890e-09,0.000000000000000000e+00,1.227115816363791647e-08
6.000000000000001860e-02,1.002774622792106562e+01,1.307349917983156473e+00,-6.806324514647556204e-10,0.000000000000000000e+00,1.467023371299586444e-08
6.250000000000001388e-02,1.003105824990734796e+01,1.384410389127116447e+00,6.818997559473514857e-11,0.000000000000000000e+00,1.737446075632989151e-08
6.500000000000001610e-02,1.003456315017950651e+01,1.461870885982933910e+00,-1.154460147121855260e-09,0.000000000000000000e+00,2.039070576954476422e-08
6.750000000000001832e-02,1.003826192879521706e+01,1.539731418235402494e+00,-4.552198663986163399e-10,0.000000000000000000e+00,2.375639641391346418e-08
7.000000000000002054e-02,1.004215558586199641e+01,1.617992039313835839e+00,1.302054167246308950e-09,0.000000000000000000e+00,2.748676898890077710e-08
7.250000000000002276e-02,1.004624512164460270e+01,1.696652843019637036e+00,6.069301369745349370e-09,0.000000000000000000e+00,3.158312574587879282e-08
7.500000000000002498e-02,1.005053153666416144e+01,1.775713960347923503e+00,5.532252577423365597e-09,0.000000000000000000e+00,3.603089150412543790e-08
7.750000000000002720e-02,1.005501583178933167e+01,1.855175556335820541e+00,7.273707539156966370e-09,0.000000000000000000e+00,4.085206241591486317e-08
8.000000000000002942e-02,1.005969900831967934e+01,1.935037827064102656e+00,9.893016382467882014e-09,0.000000000000000000e+00,4.604224433539937934e-08
8.250000000000003164e-02,1.006458206806161826e+01,2.015300996745238216e+00,9.475478736743934430e-09,0.000000000000000000e+00,5.159287196926324202e-08
8.500000000000003386e-02,1.006966601339711076e+01,2.095965314899591370e+00,1.752414704312871323e-09,0.000000000000000000e+00,5.752922336180023708e-08
8.750000000000003608e-02,1.007495184734539073e+01,2.177031053682462414e+00,-6.684060077047822296e-10,0.000000000000000000e+00,6.392253515986407845e-08
9.000000000000003830e-02,1.008044057361806445e+01,2.258498505286429481e+00,-1.386520314700099199e-09,0.000000000000000000e+00,7.081706313083914947e-08
9.250000000000004052e-02,1.008613319666776142e+01,2.340367979437424584e+00,-4.800647671122303273e-10,0.000000000000000000e+00,7.822970168051281484e-08
9.500000000000004274e-02,1.009203072057150585e+01,2.422641545311367661e+00,-1.662362516342172686e-09,0.000000000000000000e+00,8.616157868554238893e-08
9.750000000000004496e-02,1.009813416177368595e+01,2.505326253537676795e+00,-3.517522367374146660e-09,0.000000000000000000e+00,9.464490515921627781e-08
1.000000000000000472e-01,1.010444454850484775e+01,2.588423056335571903e+00,6.334015766256592884e-09,0.000000000000000000e+00,1.037090179878080773e-07
1.025000000000000494e-01,1.011096290895919481e+01,2.671881228689543697e+00,1.729335633281222747e-09,0.000000000000000000e+00,1.133294076395577483e-07
1.050000000000000516e-01,1.011769009518788209e+01,2.755668839394832315e+00,-4.694515491788888510e-09,0.000000000000000000e+00,1.235706285467949614e-07
1.075000000000000538e-01,1.012462693978743644e+01,2.839786304111578286e+00,9.870201037357833518e-09,0.000000000000000000e+00,1.345096467457745700e-07
1.100000000000000561e-01,1.013177426297330896e+01,2.924225598074744248e+00,-3.556364076636496158e-10,0.000000000000000000e+00,1.461159532838102982e-07
1.125000000000000583e-01,1.013913286462924823e+01,3.008978206670510414e+00,4.102203005024825558e-09,0.000000000000000000e+00,1.584923521314463782e-07
1.150000000000000605e-01,1.014670352306739609e+01,3.094035097499947984e+00,3.127974143318502766e-09,0.000000000000000000e+00,1.716680913582408440e-07
1.175000000000000627e-01,1.015448699371748020e+01,3.179386690444910180e+00,1.089628523596432611e-08,0.000000000000000000e+00,1.857131825554474289e-07
1.200000000000000649e-01,1.016248400773994121e+01,3.265022825718124189e+00,1.722687640852003275e-11,0.000000000000000000e+00,2.006533169778862746e-07
1.225000000000000672e-01,1.017069527055815925e+01,3.350932729899825269e+00,1.262571342874541765e-08,0.000000000000000000e+00,2.166077638771665053e-07
1.250000000000000555e-01,1.017912146030456633e+01,3.437104979950871275e+00,2.622582409702267049e-08,0.000000000000000000e+00,2.336041150942865449e-07
1.275000000000000577e-01,1.018776322617564389e+01,3.523527465199950637e+00,2.876361060116659627e-08,0.000000000000000000e+00,2.516409060109040666e-07
1.300000000000000600e-01,1.019662118669076811e+01,3.610187347235212396e+00,5.219115129462262213e-08,0.000000000000000000e+00,2.707581449690853801e-07
1.325000000000000622e-01,1.020569592784962865e+01,3.697071017876316201e+00,4.906056804372081622e-08,0.000000000000000000e+00,2.909354185245207438e-07
1.350000000000000644e-01,1.021498800118337691e+01,3.784164055112570146e+00,4.668898973289327422e-08,0.000000000000000000e+00,3.122728512093437117e-07
1.375000000000000666e-01,1.022449792169472005e+01,3.871451177291231449e+00,3.200268226886624696e-08,0.000000000000000000e+00,3.348690449139450626e-07
1.400000000000000688e-01,1.023422616568236165e+01,3.958916195271677818e+00,6.414580394747965711e-09,0.000000000000000000e+00,3.588936479488451436e-07
1.425000000000000711e-01,1.024417316844473014e+01,4.046541962806077031e+00,3.207115024983517156e-08,0.000000000000000000e+00,3.846012413805657007e-07
1.450000000000000733e-01,1.025433932185858232e+01,4.134310325221551174e+00,4.082421610644364420e-08,0.000000000000000000e+00,4.119995431570244698e-07
1.475000000000000755e-01,1.026472497182846766e+01,4.222202066039541180e+00,4.945584375650040076e-08,0.000000000000000000e+00,4.412600744838469502e-07
1.500000000000000777e-01,1.027533041560163696e+01,4.310196852214123631e+00,7.319572715337226049e-08,0.000000000000000000e+00,4.724251090887468134e-07
1.525000000000000799e-01,1.028615590834371396e+01,4.398442892342950827e+00,5.598555028455516462e-08,0.000000000000000000e+00,5.053559025580824581e-07
1.550000000000000822e-01,1.029720225089440611e+01,4.487103469988622528e+00,3.061518173500781864e-08,0.000000000000000000e+00,5.402513673405166872e-07
1.575000000000000844e-01,1.030847048058613602e+01,4.576180474986593083e+00,3.770273396544057741e-08,0.000000000000000000e+00,5.772899165347844317e-07
1.600000000000000866e-01,1.031996163966026181e+01,4.665676099141172983e+00,5.306431968242447884e-08,0.000000000000000000e+00,6.164954318624992304e-07
1.625000000000000888e-01,1.033167677599187506e+01,4.755592784481152080e+00,6.036702754362184706e-08,0.000000000000000000e+00,6.578245142762516032e-07
1.650000000000000910e-01,1.034361694368730333e+01,4.845933174908574337e+00,1.038437800080609307e-07,0.000000000000000000e+00,7.012671681400319925e-07
1.675000000000000933e-01,1.035578320356244220e+01,4.936700070914872285e+00,7.126625639568391057e-08,0.000000000000000000e+00,7.466761837253549545e-07
1.700000000000000955e-01,1.036817662350942015e+01,5.027896386999739953e+00,1.125428432858642132e-07,0.000000000000000000e+00,7.942359192490227264e-07
1.725000000000000977e-01,1.038079827875834660e+01,5.119525111788018279e+00,1.352420620010512746e-07,0.000000000000000000e+00,8.438066859379325813e-07
1.750000000000000999e-01,1.039364925204099599e+01,5.211589270966666909e+00,1.426097566068004996e-07,0.000000000000000000e+00,8.952610558495200474e-07
1.775000000000001021e-01,1.040673063366321927e+01,5.304091892521013207e+00,1.570809427150411301e-07,0.000000000000000000e+00,9.486168673252721900e-07
1.800000000000001044e-01,1.042004352149180590e+01,5.397035974337041964e+00,1.529367983584251383e-07,0.000000000000000000e+00,1.003770201580113631e-06
1.825000000000001066e-01,1.043358902086144191e+01,5.490424453916504355e+00,1.608651590408583805e-07,0.000000000000000000e+00,1.060780924853168765e-06
1.850000000000001088e-01,1.044736824440735745e+01,5.584260180123649775e+00,2.182764886430529200e-07,0.000000000000000000e+00,1.119677300216860212e-06
1.875000000000001110e-01,1.046138231182831646e+01,5.678545886995080672e+00,2.515284286920338505e-07,0.000000000000000000e+00,1.180177225444099602e-06
1.900000000000001132e-01,1.047563234958528433e+01,5.773284169374251817e+00,2.809122006525597200e-07,0.000000000000000000e+00,1.242135446480044040e-06
1.925000000000001155e-01,1.049011949054015425e+01,5.868477460211525276e+00,2.515611352444411075e-07,0.000000000000000000e+00,1.305453181881073221e-06
1.950000000000001177e-01,1.050484487353872431e+01,5.964128009578567813e+00,2.359333589258993122e-07,0.000000000000000000e+00,1.370197293360414479e-06
1.975000000000001199e-01,1.051980964294205734e+01,6.060237865214975983e+00,2.503863607193787676e-07,0.000000000000000000e+00,1.436425145680131851e-06
2.000000000000001221e-01,1.053501494811004235e+01,6.156808854432244793e+00,2.137601788575805590e-07,0.000000000000000000e+00,1.504105342350073665e-06
2.025000000000001243e-01,1.055046193013877698e+01,6.253614370030891934e+00,2.187613615879933530e-07,0.000000000000000000e+00,1.573455981938237579e-06
2.050000000000001266e-01,1.056615092685514767e+01,6.350406875638523907e+00,2.533973065169299677e-07,0.000000000000000000e+00,1.644548132284569181e-06
2.075000000000001288e-01,1.058208188858904997e+01,6.447155534785549591e+00,2.770959721238554467e-07,0.000000000000000000e+00,1.717337858279595792e-06
2.100000000000001310e-01,1.059825468793668080e+01,6.543828356296744531e+00,3.677695371627866349e-07,0.000000000000000000e+00,1.791835633431560663e-06
2.125000000000001332e-01,1.061466918506364543e+01,6.640273218340315253e+00,3.494391606093813446e-07,0.000000000000000000e+00,1.867848943971053517e-06
2.150000000000001354e-01,1.063132441105564574e+01,6.735973574427147170e+00,3.649284051010345768e-07,0.000000000000000000e+00,1.945569928644856163e-06
2.175000000000001377e-01,1.064821842503812377e+01,6.830840720867669802e+00,3.748411933051179699e-07,0.000000000000000000e+00,2.025090236267473569e-06
2.200000000000001399e-01,1.066534912369835553e+01,6.924838167013426471e+00,3.372493842261862994e-07,0.000000000000000000e+00,2.106456987477664755e-06
2.225000000000001421e-01,1.068271431177115183e+01,7.017928114302853793e+00,3.343467297711728543e-07,0.000000000000000000e+00,2.189948840276401376e-06
2.250000000000001443e-01,1.070031169874618193e+01,7.110071413997481216e+00,2.815276474803854664e-07,0.000000000000000000e+00,2.275767900869137021e-06
2.275000000000001465e-01,1.071813889546780096e+01,7.201227522662969172e+00,4.300450102716585212e-07,0.000000000000000000e+00,2.364121918077732682e-06
2.300000000000001488e-01,1.073619341062266663e+01,7.291354455774938792e+00,4.210717496157672136e-07,0.000000000000000000e+00,2.454755179158464539e-06
