Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,3.105507684342362331e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.999986426757857316e+00,-1.929407309481142099e-02,2.499276462142596729e-14,0.000000000000000000e+00,1.440207271217952807e-15
5.000000000000000104e-03,9.999930505830331384e+00,-2.821725974319228003e-02,2.155996710035774654e-14,0.000000000000000000e+00,4.108367792476373756e-15
7.499999999999999722e-03,9.999858165144724254e+00,-2.676830504580720790e-02,3.220658793867449289e-13,0.000000000000000000e+00,2.813067295508833692e-17
1.000000000000000021e-02,9.999795335373693916e+00,-1.494664492059502060e-02,1.548380560447262638e-13,0.000000000000000000e+00,-3.619568218120295381e-14
1.250000000000000069e-02,9.999767948602556800e+00,7.248286071480649143e-03,-5.398000689913856021e-15,0.000000000000000000e+00,-1.098002429616594638e-13
1.500000000000000118e-02,9.999801938328936046e+00,3.981705271006952956e-02,-9.250847126561390258e-14,0.000000000000000000e+00,-2.178360273905110366e-13
1.750000000000000167e-02,9.999923239463083036e+00,8.276022049909653733e-02,-6.117221276176518805e-13,0.000000000000000000e+00,-3.769097729521268117e-13
2.000000000000000042e-02,1.000015778832854529e+01,1.360783542756399123e-01,-5.791698802281080961e-13,0.000000000000000000e+00,-5.762483752402887627e-13
2.249999999999999917e-02,1.000053152266026402e+01,1.997720176214434207e-01,3.001614810539875300e-14,0.000000000000000000e+00,-8.152623953207835404e-13
2.499999999999999792e-02,1.000107120113976933e+01,2.706715249605624596e-01,-9.555542373700959147e-14,0.000000000000000000e+00,-1.124470510031385330e-12
2.749999999999999667e-02,1.000178836538377247e+01,3.421710938451776318e-01,-5.614833861940062970e-13,0.000000000000000000e+00,-1.497452181894374397e-12
2.999999999999999542e-02,1.000268451556977034e+01,4.140881896859700539e-01,4.867792598001356437e-13,0.000000000000000000e+00,-1.933990457815930834e-12
3.249999999999999417e-02,1.000376069553629321e+01,4.864228498406866774e-01,-3.553784705520387845e-13,0.000000000000000000e+00,-2.459897403165326332e-12
3.499999999999999639e-02,1.000501794921245136e+01,5.591751066125884018e-01,-3.044827326065264168e-13,0.000000000000000000e+00,-3.069490886997051759e-12
3.749999999999999861e-02,1.000645732060479709e+01,6.323449863426173767e-01,-4.045604090914476749e-13,0.000000000000000000e+00,-3.765338881023975471e-12
4.000000000000000083e-02,1.000807985378184739e+01,7.059325083568801507e-01,-6.165961871851354350e-13,0.000000000000000000e+00,-4.548084914847405850e-12
4.250000000000000305e-02,1.000988659285588867e+01,7.799376837548910313e-01,-6.385768097046480007e-13,0.000000000000000000e+00,-5.417940903006519152e-12
4.500000000000000527e-02,1.001187858196166047e+01,8.543605140325472025e-01,-1.697857442496317244e-13,0.000000000000000000e+00,-6.372274761539990449e-12
4.750000000000000749e-02,1.001405686523151672e+01,9.292009895521092799e-01,7.825984461634488060e-13,0.000000000000000000e+00,-7.415067077170326599e-12
5.000000000000000971e-02,1.001642248676670377e+01,1.004459087907434878e+00,2.390581449103905435e-13,0.000000000000000000e+00,-8.558475507131296451e-12
5.250000000000001193e-02,1.001897649060162543e+01,1.080134667801980086e+00,5.446492431011288862e-13,0.000000000000000000e+00,-9.797852221400880176e-12
5.500000000000001416e-02,1.002171992025829184e+01,1.156227432273226441e+00,8.264602410933770187e-14,0.000000000000000000e+00,-1.113186117977923194e-11
5.750000000000001638e-02,1.002465381852078607e+01,1.232737041481939633e+00,2.121386034475731195e-13,0.000000000000000000e+00,-1.255438600457497431e-11
6.000000000000001860e-02,1.002777922726538762e+01,1.309663219047666249e+00,-8.873857451658449122e-14,0.000000000000000000e+00,-1.406477931050961460e-11
6.250000000000001388e-02,1.003109718787286297e+01,1.387007164973652396e+00,-3.470863600598587022e-13,0.000000000000000000e+00,-1.565772957961286268e-11
6.500000000000001610e-02,1.003460874733011465e+01,1.464769647058263180e+00,-7.161563333488375714e-13,0.000000000000000000e+00,-1.733962174806214663e-11
6.750000000000001832e-02,1.003831494825238480e+01,1.542948164914170972e+00,-3.340018911332754974e-13,0.000000000000000000e+00,-1.910524261184446318e-11
7.000000000000002054e-02,1.004221683261678244e+01,1.621544891387663112e+00,-4.706753046792879054e-13,0.000000000000000000e+00,-2.094802175811990502e-11
7.250000000000002276e-02,1.004631544645587127e+01,1.700560304859990879e+00,-2.145974146485241284e-12,0.000000000000000000e+00,-2.287428053544810140e-11
7.500000000000002498e-02,1.005061183656997059e+01,1.779994467941460323e+00,-2.253662151557504697e-12,0.000000000000000000e+00,-2.486795370992529351e-11
7.750000000000002720e-02,1.005510704982220638e+01,1.859847356715210509e+00,-5.666723273020758928e-12,0.000000000000000000e+00,-2.691771573775759496e-11
8.000000000000002942e-02,1.005980213300786730e+01,1.940118945549625717e+00,-1.220758351241956919e-11,0.000000000000000000e+00,-2.898971274598757186e-11
8.250000000000003164e-02,1.006469813286540216e+01,2.020809223564325574e+00,-1.581437918113197413e-11,0.000000000000000000e+00,-3.102737842466412884e-11
8.500000000000003386e-02,1.006979609611494197e+01,2.101918194486084523e+00,-1.340183320455968963e-11,0.000000000000000000e+00,-3.298856651655999133e-11
8.750000000000003608e-02,1.007509706949365302e+01,2.183445874164596123e+00,-1.442475483469085654e-11,0.000000000000000000e+00,-3.485042947795754335e-11
9.000000000000003830e-02,1.008060209978459199e+01,2.265392288199666648e+00,-1.744694571177431788e-11,0.000000000000000000e+00,-3.656887596270867536e-11
9.250000000000004052e-02,1.008631223383988207e+01,2.347757470076450748e+00,-1.092393667251959523e-11,0.000000000000000000e+00,-3.809537876908845852e-11
9.500000000000004274e-02,1.009222851859949088e+01,2.430541459730778620e+00,-2.241736502685466029e-11,0.000000000000000000e+00,-3.939131595433485080e-11
9.750000000000004496e-02,1.009835200110662967e+01,2.513744302377037165e+00,-1.168619154018159473e-11,0.000000000000000000e+00,-4.037068306051618981e-11
1.000000000000000472e-01,1.010468372851971530e+01,2.597366046949828089e+00,-1.640339021171315390e-11,0.000000000000000000e+00,-4.098648218071934133e-11
1.025000000000000494e-01,1.011122474810563787e+01,2.681406505449474675e+00,-7.963454612117016383e-12,0.000000000000000000e+00,-4.120394712280673737e-11
1.050000000000000516e-01,1.011797610640425837e+01,2.765865465710297233e+00,3.497612811268810003e-13,0.000000000000000000e+00,-4.120394712280673737e-11
1.075000000000000538e-01,1.012493884968799840e+01,2.850742952391724927e+00,1.684755751108705791e-11,0.000000000000000000e+00,-4.062699842879616564e-11
1.100000000000000561e-01,1.013211402428528451e+01,2.936038986201280121e+00,2.025647715035089271e-11,0.000000000000000000e+00,-3.959413744031861156e-11
1.125000000000000583e-01,1.013950267656901083e+01,3.021753582302623364e+00,6.010473286991845880e-11,0.000000000000000000e+00,-3.806892744900159015e-11
1.150000000000000605e-01,1.014710585295742185e+01,3.107886758890682444e+00,3.811402986870246603e-11,0.000000000000000000e+00,-3.588524977033992965e-11
1.175000000000000627e-01,1.015492459991030216e+01,3.194438530539277732e+00,3.353262308686876457e-11,0.000000000000000000e+00,-3.300108557431612173e-11
1.200000000000000649e-01,1.016295996392343071e+01,3.281408911584890120e+00,4.106980955329887546e-11,0.000000000000000000e+00,-2.937517701172772869e-11
1.225000000000000672e-01,1.017121299152422331e+01,3.368797906324199065e+00,3.417383652124117551e-11,0.000000000000000000e+00,-2.493731923935764790e-11
1.250000000000000555e-01,1.017968472925026191e+01,3.456605521584708463e+00,3.296223357943956502e-11,0.000000000000000000e+00,-1.971714513030271226e-11
1.275000000000000577e-01,1.018837622365587947e+01,3.544831760391589981e+00,5.871297377523816838e-11,0.000000000000000000e+00,-1.378822347591690343e-11
1.300000000000000600e-01,1.019728852129974683e+01,3.633476620944191104e+00,4.314806739684993149e-11,0.000000000000000000e+00,-6.801301074951060557e-12
1.325000000000000622e-01,1.020642266873364612e+01,3.722540097033254280e+00,4.457623068503961930e-11,0.000000000000000000e+00,8.603056860560171298e-13
1.350000000000000644e-01,1.021577971249118200e+01,3.812022177558327396e+00,4.953494394172534562e-11,0.000000000000000000e+00,9.050276143964925676e-12
1.375000000000000666e-01,1.022536069907527079e+01,3.901922845997154887e+00,5.159859202674810296e-11,0.000000000000000000e+00,1.773010931899844022e-11
1.400000000000000688e-01,1.023516667494426180e+01,3.992242079825236267e+00,5.002366999980032418e-11,0.000000000000000000e+00,2.647834827530289590e-11
1.425000000000000711e-01,1.024519868649659138e+01,4.082979849887359514e+00,5.470284133899831969e-11,0.000000000000000000e+00,3.449562796591359964e-11
1.450000000000000733e-01,1.025545778005557729e+01,4.174136108987146265e+00,5.736082444905531337e-11,0.000000000000000000e+00,4.143918073941916601e-11
1.475000000000000755e-01,1.026594500179700375e+01,4.265710785928405357e+00,6.204735195339256463e-11,0.000000000000000000e+00,4.733178857174406423e-11
1.500000000000000777e-01,1.027666139773560161e+01,4.357703823807933752e+00,7.623478996358107671e-11,0.000000000000000000e+00,5.203704007119962876e-11
1.525000000000000799e-01,1.028760801372121314e+01,4.450114945120897225e+00,5.375025890771802748e-11,0.000000000000000000e+00,5.469880083959930888e-11
1.550000000000000822e-01,1.029878589468978589e+01,4.542943874241631264e+00,1.445508089341586361e-11,0.000000000000000000e+00,5.574149471599164983e-11
1.575000000000000844e-01,1.031019608512830033e+01,4.636190555112693623e+00,4.947794189212484414e-11,0.000000000000000000e+00,5.665324197502280660e-11
1.600000000000000866e-01,1.032183962938357524e+01,4.729854931570171672e+00,1.419681253548028891e-11,0.000000000000000000e+00,5.597941691666925284e-11
1.625000000000000888e-01,1.033371757166191074e+01,4.823936947176326484e+00,8.212135917060821065e-11,0.000000000000000000e+00,5.444644160067917759e-11
1.650000000000000910e-01,1.034583095602830838e+01,4.918436545064587939e+00,8.360430260568942236e-11,0.000000000000000000e+00,5.051258795622649036e-11
1.675000000000000933e-01,1.035818082640532012e+01,5.013353667799091085e+00,1.389169466839581199e-10,0.000000000000000000e+00,4.394579928832521404e-11
1.700000000000000955e-01,1.037076822657154906e+01,5.108688257246865483e+00,1.919370566911685114e-10,0.000000000000000000e+00,3.279951496975217990e-11
1.725000000000000977e-01,1.038359420015984114e+01,5.204440254465676041e+00,1.040446362242782464e-10,0.000000000000000000e+00,1.606191957136295595e-11
1.750000000000000999e-01,1.039665979065520141e+01,5.300609599603632205e+00,1.883591223463214004e-10,0.000000000000000000e+00,-5.144830511169847423e-12
1.775000000000001021e-01,1.040996604139247239e+01,5.397196230545784346e+00,3.655509381866629267e-10,0.000000000000000000e+00,-3.249086983819277747e-11
1.800000000000001044e-01,1.042351399555062486e+01,5.494200085237253006e+00,3.113950974066252764e-10,0.000000000000000000e+00,-6.911047710456064912e-11
1.825000000000001066e-01,1.043730469615653078e+01,5.591621102268841348e+00,4.883722811366744397e-10,0.000000000000000000e+00,-1.145886075374613194e-10
1.850000000000001088e-01,1.045133918607224821e+01,5.689459202440406926e+00,2.097179785839921328e-10,0.000000000000000000e+00,-1.719976704135072648e-10
1.875000000000001110e-01,1.046561850796302906e+01,5.787714319192879486e+00,4.115798676398663346e-10,0.000000000000000000e+00,-2.385730598949662784e-10
1.900000000000001132e-01,1.048014370433177156e+01,5.886386385086343154e+00,2.437725732512012402e-10,0.000000000000000000e+00,-3.172061984999049214e-10
1.925000000000001155e-01,1.049491581751210845e+01,5.985475331480412109e+00,2.341508079868293864e-10,0.000000000000000000e+00,-4.069092951713751828e-10
1.950000000000001177e-01,1.050993588966541559e+01,6.084981088541363548e+00,3.983352985274390039e-11,0.000000000000000000e+00,-5.081563507642685697e-10
1.975000000000001199e-01,1.052520496277783302e+01,6.184903585261415593e+00,4.267096430305477540e-11,0.000000000000000000e+00,-6.197135760643537932e-10
2.000000000000001221e-01,1.054072407865734640e+01,6.285242749488870295e+00,3.051736012718454078e-11,0.000000000000000000e+00,-7.417500130621318351e-10
2.025000000000001243e-01,1.055649427893150261e+01,6.385998515543465537e+00,1.430826033650205309e-10,0.000000000000000000e+00,-8.743387942833799453e-10
2.050000000000001266e-01,1.057251660507103708e+01,6.487170817314509286e+00,9.951270205380728116e-11,0.000000000000000000e+00,-1.018905239410898349e-09
2.075000000000001288e-01,1.058879209837275326e+01,6.588759580260283855e+00,-1.154930968432236226e-10,0.000000000000000000e+00,-1.175215517058479464e-09
2.100000000000001310e-01,1.060532179994659074e+01,6.690764728921798188e+00,3.372878151763853230e-10,0.000000000000000000e+00,-1.342700986055772460e-09
2.125000000000001332e-01,1.062210681940739754e+01,6.793066380470316190e+00,7.287423666149442050e-10,0.000000000000000000e+00,-1.524513659211266442e-09
2.150000000000001354e-01,1.063914751534009362e+01,6.895178617433606938e+00,8.087364274765828266e-10,0.000000000000000000e+00,-1.724475790799053666e-09
2.175000000000001377e-01,1.065644335368458151e+01,6.997047449329864222e+00,7.169626130363326171e-10,0.000000000000000000e+00,-1.942751419599474861e-09
2.200000000000001399e-01,1.067399372585292916e+01,7.098672743611112779e+00,1.080165207811462872e-09,0.000000000000000000e+00,-2.180262816861252232e-09
2.225000000000001421e-01,1.069179802292670622e+01,7.200054369265773246e+00,5.505035483754898682e-10,0.000000000000000000e+00,-2.438806200409821058e-09
2.250000000000001443e-01,1.070985563566088139e+01,7.301192196913419252e+00,2.680050962438942553e-10,0.000000000000000000e+00,-2.715956290263650186e-09
2.275000000000001465e-01,1.072816595448795240e+01,7.402086098901108357e+00,-2.376520013239365550e-10,0.000000000000000000e+00,-3.009940052020659201e-09
2.300000000000001488e-01,1.074672836952231947e+01,7.502735949400871185e+00,-5.688301368532820023e-11,0.000000000000000000e+00,-3.318179865154494105e-09
2.325000000000001510e-01,1.076554227056490198e+01,7.603141624510130647e+00,-3.147009237230333059e-10,0.000000000000000000e+00,-3.642579838721581361e-09
2.350000000000001532e-01,1.078460704710800933e+01,7.703303002350591733e+00,-1.434963054454058715e-10,0.000000000000000000e+00,-3.981401564891467871e-09
2.375000000000001554e-01,1.080392208834045853e+01,7.803219963168566586e+00,-7.290255419193991983e-10,0.000000000000000000e+00,-4.334851511478309980e-09
2.400000000000001577e-01,1.082348678315293888e+01,7.902892389437813137e+00,-7.551675212077670373e-10,0.000000000000000000e+00,-4.700507065924754827e-09
2.425000000000001599e-01,1.084330052014364121e+01,8.002320165960677301e+00,-1.073757444210202899e-09,0.000000000000000000e+00,-5.078366941301474113e-09
2.450000000000001621e-01,1.086336268762413582e+01,8.101503179969030910e+00,-1.624940992929917198e-09,0.000000000000000000e+00,-5.467043467257006764e-09
2.475000000000001643e-01,1.088367267362549917e+01,8.200441321226417557e+00,-1.843054692276299267e-09,0.000000000000000000e+00,-5.862798472247128021e-09
2.500000000000001665e-01,1.090422987211506722e+01,8.299129119357004924e+00,-1.917094414266751087e-09,0.000000000000000000e+00,-6.268346121863536439e-09
2.525000000000001688e-01,1.092503364491061291e+01,8.397576953435557101e+00,-1.746911336218749686e-09,0.000000000000000000e+00,-6.680763768673673830e-09
2.550000000000001710e-01,1.094608339895453675e+01,8.495781921777528112e+00,-1.621688070532046185e-09,0.000000000000000000e+00,-7.103276781800353669e-09
2.575000000000001732e-01,1.096737852653675382e+01,8.593741816404024902e+00,-1.969761899370703546e-09,0.000000000000000000e+00,-7.538729017746309880e-09
2.600000000000001754e-01,1.098891841440027051e+01,8.691455554873682487e+00,-1.244918098435529415e-09,0.000000000000000000e+00,-7.988559627380718708e-09
2.625000000000001776e-01,1.101070244649180729e+01,8.788921891190135227e+00,-6.089498695665576601e-10,0.000000000000000000e+00,-8.456950826041053635e-09
2.650000000000001799e-01,1.103273000354695377e+01,8.886139403374011536e+00,-7.760789522547284467e-10,0.000000000000000000e+00,-8.950035352133172662e-09
