Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997797171108260e+00,-8.962182430810832282e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999987008914928310e+00,-1.626524355746050352e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999969294423886268e+00,-2.190887017938984369e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999946313140698706e+00,-2.589302613066568268e-02,2.474322797799235039e-17,0.000000000000000000e+00
5.000000000000000104e-03,9.999919724544248822e+00,-2.821767530292746892e-02,-2.676197227651875926e-15,0.000000000000000000e+00
6.000000000000000125e-03,9.999891188149682364e+00,-2.888278117869036432e-02,5.245680698682781702e-15,0.000000000000000000e+00
7.000000000000000146e-03,9.999862363508380980e+00,-2.788830784479704936e-02,1.257781652854014542e-15,0.000000000000000000e+00
8.000000000000000167e-03,9.999834910207635374e+00,-2.523421965918968765e-02,3.419491059716895178e-14,0.000000000000000000e+00
9.000000000000001055e-03,9.999810487870449904e+00,-2.092048104876446241e-02,5.050573043101137441e-14,0.000000000000000000e+00
1.000000000000000194e-02,9.999790756155483962e+00,-1.494705547938504978e-02,6.438020272272061155e-14,0.000000000000000000e+00
1.100000000000000283e-02,9.999777374757897519e+00,-7.313906840096372035e-03,1.233432308460980212e-13,0.000000000000000000e+00
1.200000000000000372e-02,9.999772003408960330e+00,1.979000985661190544e-03,-6.953880194911572073e-14,0.000000000000000000e+00
1.300000000000000461e-02,9.999776301876124762e+00,1.293170424855312819e-02,-1.228923259772495970e-13,0.000000000000000000e+00
1.400000000000000550e-02,9.999791929962970727e+00,2.554423895164588398e-02,-1.865800158841857233e-13,0.000000000000000000e+00
1.500000000000000638e-02,9.999820547509139956e+00,3.981664121918365717e-02,-3.235906465445661923e-13,0.000000000000000000e+00
1.600000000000000727e-02,9.999863814390337780e+00,5.574894704992196248e-02,-2.838116722543963391e-13,0.000000000000000000e+00
1.700000000000000816e-02,9.999923390518322464e+00,7.334119255197825427e-02,-2.775284136255368666e-13,0.000000000000000000e+00
1.800000000000000905e-02,1.000000093584097982e+01,9.259341364862976043e-02,-5.495613034260198075e-13,0.000000000000000000e+00
1.900000000000000994e-02,1.000009811034193596e+01,1.135056467027923677e-01,-7.542644692807874343e-13,0.000000000000000000e+00
2.000000000000001082e-02,1.000021657404152720e+01,1.360779277643320573e-01,-7.892507545280038622e-13,0.000000000000000000e+00
2.100000000000001171e-02,1.000035798699593670e+01,1.603102928421820950e-01,-1.155000198312655696e-12,0.000000000000000000e+00
2.200000000000001260e-02,1.000052400929734375e+01,1.862027778916000853e-01,-1.659260179901912740e-12,0.000000000000000000e+00
2.300000000000001349e-02,1.000071630107386689e+01,2.137554187993341015e-01,-1.161095768118458256e-12,0.000000000000000000e+00
2.400000000000001438e-02,1.000093650257248434e+01,2.421715456906285979e-01,-1.688633787094416756e-12,0.000000000000000000e+00
2.500000000000001527e-02,1.000118513536549436e+01,2.706544667904381973e-01,-2.828521270396350612e-12,0.000000000000000000e+00
2.600000000000001615e-02,1.000146226624776880e+01,2.992041850311621953e-01,-2.994779734007624206e-12,0.000000000000000000e+00
2.700000000000001704e-02,1.000176796201710161e+01,3.278207032924245756e-01,-2.566430038634281535e-12,0.000000000000000000e+00
2.800000000000001793e-02,1.000210228947415381e+01,3.565040243997437686e-01,-3.292634292519803635e-12,0.000000000000000000e+00
2.900000000000001882e-02,1.000246531542239836e+01,3.852541511232004390e-01,-3.028143906838493055e-12,0.000000000000000000e+00
3.000000000000001971e-02,1.000285710666806516e+01,4.140710861761110473e-01,-3.417787254926624062e-12,0.000000000000000000e+00
3.100000000000002059e-02,1.000327773002008414e+01,4.429548322136874772e-01,-2.634507846508568196e-12,0.000000000000000000e+00
3.200000000000002148e-02,1.000372725229002846e+01,4.719053917986553714e-01,-2.071693146024838801e-12,0.000000000000000000e+00
3.300000000000002237e-02,1.000420574029201859e+01,5.009227674986992396e-01,-1.987171492177241836e-12,0.000000000000000000e+00
3.400000000000002326e-02,1.000471326084273116e+01,5.300069617867716465e-01,-2.632559771307574509e-12,0.000000000000000000e+00
3.500000000000002415e-02,1.000524988076125155e+01,5.591579769793117993e-01,-2.518304491463688389e-12,0.000000000000000000e+00
3.600000000000002504e-02,1.000581566686906143e+01,5.883758155134141132e-01,-1.778384967061629638e-12,0.000000000000000000e+00
3.700000000000002592e-02,1.000641068599001748e+01,6.176604796678863973e-01,-2.391801424079014745e-12,0.000000000000000000e+00
3.800000000000002681e-02,1.000703500495024123e+01,6.470119716541679056e-01,-3.804050413241397750e-12,0.000000000000000000e+00
3.900000000000002770e-02,1.000768869057804977e+01,6.764302936150285994e-01,-5.649811283429116313e-12,0.000000000000000000e+00
4.000000000000002859e-02,1.000837180970388651e+01,7.059154476232814002e-01,-4.108909995519037523e-12,0.000000000000000000e+00
4.100000000000002948e-02,1.000908442916025187e+01,7.354674356805031010e-01,-3.586417068815528723e-12,0.000000000000000000e+00
4.200000000000003036e-02,1.000982661578163047e+01,7.650862597157673806e-01,-2.949272351446312131e-12,0.000000000000000000e+00
4.300000000000003125e-02,1.001059843640442004e+01,7.947719215843970231e-01,-3.913065939831598069e-12,0.000000000000000000e+00
4.400000000000003214e-02,1.001139995786685866e+01,8.245244230667260199e-01,-5.793436819547137539e-12,0.000000000000000000e+00
4.500000000000003303e-02,1.001223124700894296e+01,8.543437658668852075e-01,-4.504617427571452061e-12,0.000000000000000000e+00
4.600000000000003392e-02,1.001309237067236069e+01,8.842299516116076674e-01,-4.676236470082218862e-12,0.000000000000000000e+00
4.700000000000003481e-02,1.001398339570040541e+01,9.141829818490538884e-01,-5.372882462090390733e-12,0.000000000000000000e+00
4.800000000000003569e-02,1.001490438893790191e+01,9.442028580476646837e-01,-6.482642971256334465e-12,0.000000000000000000e+00
4.900000000000003658e-02,1.001585541723112449e+01,9.742895815950400884e-01,-8.044856573337089245e-12,0.000000000000000000e+00
5.000000000000003747e-02,1.001683654742771701e+01,1.004443153796848565e+00,-8.443119627599490059e-12,0.000000000000000000e+00
5.100000000000003836e-02,1.001784784637665915e+01,1.034663577479133512e+00,-8.323829188651424932e-12,0.000000000000000000e+00
5.200000000000003925e-02,1.001888938093047265e+01,1.064950855896197979e+00,-8.565972379177383120e-12,0.000000000000000000e+00
5.300000000000004013e-02,1.001996121794429762e+01,1.095304990838196879e+00,-5.871431931855159215e-12,0.000000000000000000e+00
5.400000000000004102e-02,1.002106342427505759e+01,1.125725984067333041e+00,-8.749792659307029462e-12,0.000000000000000000e+00
5.500000000000004191e-02,1.002219606678143293e+01,1.156213837318127657e+00,-8.705656779934910301e-12,0.000000000000000000e+00
5.600000000000004280e-02,1.002335921232383065e+01,1.186768552297659207e+00,-9.488230263204248973e-12,0.000000000000000000e+00
5.700000000000004369e-02,1.002455292776435947e+01,1.217390130685780614e+00,-6.084168725008528670e-12,0.000000000000000000e+00
5.800000000000004458e-02,1.002577727996680323e+01,1.248078574135318197e+00,-3.214938165857018994e-12,0.000000000000000000e+00
5.900000000000004546e-02,1.002703233579659070e+01,1.278833884272241317e+00,-2.373297160476187089e-12,0.000000000000000000e+00
6.000000000000004635e-02,1.002831816212077065e+01,1.309656062695810474e+00,1.729120337889829463e-12,0.000000000000000000e+00
6.100000000000004724e-02,1.002963482580798704e+01,1.340545110978711429e+00,-8.445294693871953744e-13,0.000000000000000000e+00
6.200000000000004813e-02,1.003098239372844880e+01,1.371501030667156673e+00,3.170247226278394874e-12,0.000000000000000000e+00
6.300000000000004208e-02,1.003236093275390495e+01,1.402523823280975357e+00,3.592983407367196326e-12,0.000000000000000000e+00
6.400000000000004297e-02,1.003377050975761975e+01,1.433613490313690786e+00,8.362535034548384498e-12,0.000000000000000000e+00
6.500000000000004385e-02,1.003521119161434427e+01,1.464770033232564161e+00,5.369365170192860279e-12,0.000000000000000000e+00
6.600000000000004474e-02,1.003668304520029153e+01,1.495993453478630109e+00,8.150876191784866175e-12,0.000000000000000000e+00
6.700000000000004563e-02,1.003818613739310805e+01,1.527283752466712219e+00,1.113534027739841730e-11,0.000000000000000000e+00
6.800000000000004652e-02,1.003972053507185080e+01,1.558640931585426159e+00,1.108023045693732569e-11,0.000000000000000000e+00
6.900000000000004741e-02,1.004128630511695874e+01,1.590064992197162130e+00,8.104693827402834531e-12,0.000000000000000000e+00
7.000000000000004829e-02,1.004288351441022797e+01,1.621555935638049784e+00,9.712091351885892674e-12,0.000000000000000000e+00
7.100000000000004918e-02,1.004451222983478331e+01,1.653113763217910481e+00,1.303305455633636009e-11,0.000000000000000000e+00
