Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.917351932856928805e-15,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,9.999986426757638824e+00,-1.929407323191346599e-02,-2.853299362758041683e-14,0.000000000000000000e+00,-2.444880270132844523e-15
5.000000000000000104e-03,9.999930505829620841e+00,-2.821726138168542328e-02,-7.134164915332724815e-14,0.000000000000000000e+00,-8.072716004523796114e-15
7.499999999999999722e-03,9.999858165136997101e+00,-2.676831202229417936e-02,-6.871444519469180869e-13,0.000000000000000000e+00,-4.181827719037178196e-14
1.000000000000000021e-02,9.999795335344138891e+00,-1.494666177397664664e-02,-3.731974314758871992e-13,0.000000000000000000e+00,-4.988461888798909044e-14
1.250000000000000069e-02,9.999767948523128780e+00,7.248252213421242651e-03,4.941113278061788851e-14,0.000000000000000000e+00,-1.618945924839547223e-14
1.500000000000000118e-02,9.999801938152794278e+00,3.981699283347662349e-02,1.088964126711807056e-12,0.000000000000000000e+00,3.623698384552057394e-14
1.750000000000000167e-02,9.999923239119173246e+00,8.276012277734035028e-02,2.424515827835318126e-12,0.000000000000000000e+00,7.539134581297538475e-14
2.000000000000000042e-02,1.000015778771484420e+01,1.360782043960327981e-01,2.931273575417620725e-12,0.000000000000000000e+00,4.407865159310054342e-14
2.249999999999999917e-02,1.000053152163779835e+01,1.997717992797899966e-01,6.623203080894639748e-12,0.000000000000000000e+00,-8.345259314607017471e-14
2.499999999999999792e-02,1.000107119952820156e+01,2.706712207647923307e-01,4.546935786243353112e-12,0.000000000000000000e+00,-4.780712900391687580e-13
2.749999999999999667e-02,1.000178836295968132e+01,3.421706869753400881e-01,4.343683521144797064e-12,0.000000000000000000e+00,-1.116296037397256468e-12
2.999999999999999542e-02,1.000268451206851061e+01,4.140876654602155815e-01,8.755433515297021568e-13,0.000000000000000000e+00,-2.053885327085637337e-12
3.249999999999999417e-02,1.000376069065998053e+01,4.864221993013427836e-01,-1.573562953234407561e-12,0.000000000000000000e+00,-3.275785523473824669e-12
3.499999999999999639e-02,1.000501794264566513e+01,5.591743295866374863e-01,-6.775524095316938910e-12,0.000000000000000000e+00,-4.801933636657256433e-12
3.749999999999999861e-02,1.000645731203895572e+01,6.323440958120861710e-01,-5.904617110918108648e-12,0.000000000000000000e+00,-6.551708756984958909e-12
4.000000000000000083e-02,1.000807984295106934e+01,7.059315358665287921e-01,2.633635678687360338e-13,0.000000000000000000e+00,-8.555059316948874307e-12
4.250000000000000305e-02,1.000988657958702355e+01,7.799366860174072880e-01,9.335330951231582782e-12,0.000000000000000000e+00,-1.092707948602622833e-11
4.500000000000000527e-02,1.001187856624157568e+01,8.543595808979028705e-01,2.316342118549369296e-11,0.000000000000000000e+00,-1.388962607594788740e-11
4.750000000000000749e-02,1.001405684729513368e+01,9.292002534954015847e-01,2.006707181896664506e-11,0.000000000000000000e+00,-1.770804844140351475e-11
5.000000000000000971e-02,1.001642246720962781e+01,1.004458735141076087e+00,1.585763054501355621e-11,0.000000000000000000e+00,-2.247132253080639538e-11
5.250000000000001193e-02,1.001897647052442686e+01,1.080135038961467897e+00,1.749918936795685670e-11,0.000000000000000000e+00,-2.820779593005580090e-11
5.500000000000001416e-02,1.002171990179359895e+01,1.156229171349375973e+00,3.139708970387898562e-11,0.000000000000000000e+00,-3.516724262978961506e-11
5.750000000000001638e-02,1.002465380559859298e+01,1.232741148382981544e+00,7.651457318946906609e-12,0.000000000000000000e+00,-4.362503448771185247e-11
