Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg),Angular Position (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,-5.087991684296636547e-11,0.000000000000000000e+00,2.778715784429896225e-12
2.500000000000000052e-03,9.999986431466448167e+00,-1.929796214982828703e-02,-1.507866926127607221e-10,0.000000000000000000e+00,1.951667935778299249e-11
5.000000000000000104e-03,9.999930498600569706e+00,-2.825286190300590333e-02,-7.464381992057682703e-10,0.000000000000000000e+00,1.338021985968741769e-10
7.499999999999999722e-03,9.999858039357508943e+00,-2.689645140512941096e-02,-9.193980001685524560e-10,0.000000000000000000e+00,4.941682734557780066e-10
1.000000000000000021e-02,9.999794815902024681e+00,-1.525444275660998474e-02,1.680273032444441012e-09,0.000000000000000000e+00,1.252013866881581590e-09
1.250000000000000069e-02,9.999766529687109440e+00,6.653471350986558605e-03,2.129106908431828916e-09,0.000000000000000000e+00,2.467177749283852524e-09
1.500000000000000118e-02,9.999798836116681855e+00,3.881295120002199034e-02,5.739762011306628246e-09,0.000000000000000000e+00,4.230489520316315386e-09
1.750000000000000167e-02,9.999917357567536413e+00,8.121438947986453494e-02,1.017200471156240327e-08,0.000000000000000000e+00,6.581170143177262911e-09
2.000000000000000042e-02,1.000014769488294597e+01,1.338523316420727194e-01,4.438498427133392520e-09,0.000000000000000000e+00,9.541154324231629461e-09
2.249999999999999917e-02,1.000051543744240945e+01,1.967249377826068291e-01,-5.335185465334478360e-09,0.000000000000000000e+00,1.336063705309822047e-08
2.499999999999999792e-02,1.000104699141973441e+01,2.666633263553708777e-01,-1.551470015169892955e-08,0.000000000000000000e+00,1.848772078191497987e-08
2.749999999999999667e-02,1.000175354976668274e+01,3.370654185941486247e-01,-1.500826132244008326e-08,0.000000000000000000e+00,2.537776313058133337e-08
2.999999999999999542e-02,1.000263627458959803e+01,4.077546285175709939e-01,-1.784156175247235383e-08,0.000000000000000000e+00,3.432762788239786151e-08
3.249999999999999417e-02,1.000369588772998775e+01,4.787389037327309249e-01,2.810854370168403938e-10,0.000000000000000000e+00,4.560022267848642313e-08
3.499999999999999639e-02,1.000493313189627465e+01,5.500278082592729989e-01,1.512164606619330971e-08,0.000000000000000000e+00,5.900988785144959281e-08
3.749999999999999861e-02,1.000634877451980920e+01,6.216322059501525610e-01,1.284365315835920290e-08,0.000000000000000000e+00,7.444301014663761277e-08
4.000000000000000083e-02,1.000794361083348250e+01,6.935639701923570488e-01,6.991027666016915828e-09,0.000000000000000000e+00,9.212804741727977128e-08
4.250000000000000305e-02,1.000971846624018546e+01,7.658357192739415620e-01,1.200939410326118448e-08,0.000000000000000000e+00,1.122553690450821873e-07
4.500000000000000527e-02,1.001167419803275216e+01,8.384605741286461633e-01,3.803953074983647000e-08,0.000000000000000000e+00,1.348563975193826410e-07
4.750000000000000749e-02,1.001381169652040271e+01,9.114519380614810595e-01,5.739940048595281250e-08,0.000000000000000000e+00,1.597569780771957956e-07
5.000000000000000971e-02,1.001613188561685774e+01,9.848232962829900350e-01,4.020678481564610296e-08,0.000000000000000000e+00,1.868832378106578910e-07
5.250000000000001193e-02,1.001863572006268832e+01,1.058532036957165801e+00,4.830934250937833323e-08,0.000000000000000000e+00,2.164141646057288587e-07
5.500000000000001416e-02,1.002132398887179932e+01,1.132527089311635926e+00,6.371431030509464704e-08,0.000000000000000000e+00,2.483762885525849049e-07
5.750000000000001638e-02,1.002419740822980643e+01,1.206809229414958162e+00,8.717061480565060623e-08,0.000000000000000000e+00,2.828061651310339201e-07
6.000000000000001860e-02,1.002725669632814487e+01,1.281379344675645848e+00,1.047685614381424552e-07,0.000000000000000000e+00,3.195309185854842589e-07
6.250000000000001388e-02,1.003050257363654296e+01,1.356238423542446059e+00,9.966156797746845104e-08,0.000000000000000000e+00,3.584364398551147254e-07
6.500000000000001610e-02,1.003393576314990732e+01,1.431387545559748897e+00,9.127401982746127496e-08,0.000000000000000000e+00,3.996978035868203331e-07
6.750000000000001832e-02,1.003755699061065343e+01,1.506827871998468682e+00,1.045962680415068231e-07,0.000000000000000000e+00,4.434547895828638305e-07
7.000000000000002054e-02,1.004136698470771094e+01,1.582560636785077746e+00,9.855699923437272945e-08,0.000000000000000000e+00,4.896772682463399094e-07
7.250000000000002276e-02,1.004536647725324983e+01,1.658587137784297338e+00,7.362608814801371548e-08,0.000000000000000000e+00,5.385572547322629123e-07
7.500000000000002498e-02,1.004955620333767108e+01,1.734908728316778559e+00,7.038831477576840815e-08,0.000000000000000000e+00,5.903584813511091815e-07
7.750000000000002720e-02,1.005393690146340369e+01,1.811526808947734768e+00,8.761469074575649454e-08,0.000000000000000000e+00,6.451565468179433002e-07
8.000000000000002942e-02,1.005850931365870338e+01,1.888442819761142921e+00,4.082414731841647269e-08,0.000000000000000000e+00,7.029598954633306013e-07
8.250000000000003164e-02,1.006327418557197539e+01,1.965658232820590046e+00,2.295600413534665200e-08,0.000000000000000000e+00,7.641927626173478168e-07
8.500000000000003386e-02,1.006823226654772618e+01,2.043174544975381757e+00,8.192800392312107494e-09,0.000000000000000000e+00,8.290292535278387946e-07
8.750000000000003608e-02,1.007338430968424703e+01,2.120993270794852226e+00,2.827001819110303413e-08,0.000000000000000000e+00,8.976525245534124089e-07
9.000000000000003830e-02,1.007873107187439032e+01,2.199115936071829758e+00,5.389372826556387268e-08,0.000000000000000000e+00,9.700403441799420381e-07
9.250000000000004052e-02,1.008427331382974046e+01,2.277544071354949295e+00,5.954834216058251263e-08,0.000000000000000000e+00,1.046177957950261080e-06
9.500000000000004274e-02,1.009001180008910126e+01,2.356279205872510385e+00,7.604943807621316146e-08,0.000000000000000000e+00,1.126092404385403041e-06
9.750000000000004496e-02,1.009594729901166232e+01,2.435322861529548355e+00,8.635237856257117198e-08,0.000000000000000000e+00,1.209786157273887380e-06
1.000000000000000472e-01,1.010208058275551224e+01,2.514676547272405749e+00,1.026019028332577395e-07,0.000000000000000000e+00,1.297186783698362638e-06
1.025000000000000494e-01,1.010841243189563343e+01,2.594420299724629508e+00,1.081676897197938843e-07,0.000000000000000000e+00,1.388300161740593688e-06
1.050000000000000516e-01,1.011494390723160919e+01,2.674637217650474685e+00,1.194052832009069213e-07,0.000000000000000000e+00,1.483164383265483967e-06
1.075000000000000538e-01,1.012167619510116090e+01,2.755333114128181382e+00,1.804705512762571894e-07,0.000000000000000000e+00,1.581686594370726737e-06
1.100000000000000561e-01,1.012861049609355391e+01,2.836513291306547391e+00,1.906032264845550728e-07,0.000000000000000000e+00,1.683587433358370437e-06
1.125000000000000583e-01,1.013574802375460315e+01,2.918182510787530770e+00,2.391709273781598888e-07,0.000000000000000000e+00,1.788807459631309520e-06
1.150000000000000605e-01,1.014309000321940779e+01,3.000344966874255004e+00,2.418001919057660655e-07,0.000000000000000000e+00,1.897091611744150813e-06
1.175000000000000627e-01,1.015063766977963589e+01,3.083004262492775371e+00,2.139864285250761065e-07,0.000000000000000000e+00,2.008441146908935470e-06
1.200000000000000649e-01,1.015839226739225154e+01,3.166163387787625183e+00,2.063183143691111859e-07,0.000000000000000000e+00,2.122969641574014461e-06
1.225000000000000672e-01,1.016635504713607752e+01,3.249824701003586114e+00,1.900668312917359079e-07,0.000000000000000000e+00,2.240693185968907590e-06
1.250000000000000555e-01,1.017452725557561699e+01,3.334018864017368688e+00,1.751234861749344740e-07,0.000000000000000000e+00,2.361630427150768389e-06
1.275000000000000577e-01,1.018291030427285015e+01,3.418854933126255435e+00,1.441651980104819776e-07,0.000000000000000000e+00,2.485798803974121754e-06
