Iteration	CPUTime	PhysTime	Travels
1	8	0	0.00897271101
2	9	0	0.017945422
3	11	0	0.026918133
4	12	0	0.035890844
5	14	0	0.0448635551
6	15	0	0.0538362661
7	16	0	0.0628089771
8	18	0	0.0717816881
9	19	0	0.0807543991
10	20	0	0.0897271101
11	22	0	0.0986998211
12	23	0	0.107672532
13	24	0	0.116645243
14	26	0	0.125617954
15	27	0	0.134590665
16	29	0	0.143563376
17	30	0	0.152536087
18	31	0	0.161508798
19	33	0	0.170481509
20	34	0	0.17945422
21	35	0	0.188426931
22	37	0	0.197399642
23	38	0	0.206372353
24	40	0	0.215345064
25	41	0	0.224317775
26	43	0	0.233290486
27	44	0	0.242263197
28	46	0	0.251235908
29	47	0	0.260208619
30	49	0	0.26918133
31	50	0	0.278154041
32	51	0	0.287126752
33	53	0	0.296099463
34	54	0	0.305072174
35	56	0	0.314044885
36	58	0	0.323017596
37	59	0	0.331990307
38	61	0	0.340963018
39	62	0	0.349935729
40	64	0	0.35890844
41	65	0	0.367881151
42	67	0	0.376853862
43	68	0	0.385826573
44	70	0	0.394799284
45	71	0	0.403771995
46	73	0	0.412744707
47	75	0	0.421717418
48	76	0	0.430690129
49	78	0	0.43966284
50	79	0	0.448635551
51	81	0	0.457608262
52	83	0	0.466580973
53	84	0	0.475553684
54	86	0	0.484526395
55	87	0	0.493499106
56	89	0	0.502471817
57	90	0	0.511444528
58	92	0	0.520417239
59	93	0	0.52938995
60	95	0	0.538362661
61	96	0	0.547335372
62	98	0	0.556308083
63	99	0	0.565280794
64	101	0	0.574253505
65	102	0	0.583226216
66	104	0	0.592198927
67	105	0	0.601171638
68	107	0	0.610144349
69	108	0	0.61911706
70	110	0	0.628089771
71	111	0	0.637062482
72	113	0	0.646035193
73	114	0	0.655007904
74	116	0	0.663980615
75	117	0	0.672953326
76	118	0	0.681926037
77	120	0	0.690898748
78	121	0	0.699871459
79	123	0	0.70884417
80	124	0	0.717816881
81	126	0	0.726789592
82	127	0	0.735762303
83	128	0	0.744735014
84	130	0	0.753707725
85	131	0	0.762680436
86	133	0	0.771653147
87	134	0	0.780625858
88	136	0	0.789598569
89	137	0	0.79857128
90	138	0	0.807543991
91	140	0	0.816516702
92	141	0	0.825489413
93	143	0	0.834462124
94	144	0	0.843434835
95	146	0	0.852407546
96	147	0	0.861380257
97	148	0	0.870352968
98	150	0	0.879325679
99	151	0	0.88829839
100	153	0	0.897271101
101	157	0	0.906243812
102	159	0	0.915216523
103	160	0	0.924189234
104	162	0	0.933161945
105	163	0	0.942134656
106	164	0	0.951107367
107	166	0	0.960080078
108	167	0	0.969052789
109	168	0	0.9780255
110	170	0	0.986998211
111	171	0	0.995970922
112	173	0	1.00494363
113	174	0	1.01391634
114	175	0	1.02288906
115	177	0	1.03186177
116	178	0	1.04083448
117	179	0	1.04980719
118	181	0	1.0587799
119	182	0	1.06775261
120	183	0	1.07672532
121	185	0	1.08569803
122	186	0	1.09467074
123	188	0	1.10364345
124	189	0	1.11261617
125	190	0	1.12158888
126	192	0	1.13056159
127	193	0	1.1395343
128	195	0	1.14850701
129	196	0	1.15747972
130	197	0	1.16645243
131	199	0	1.17542514
132	200	0	1.18439785
133	201	0	1.19337056
134	203	0	1.20234328
135	204	0	1.21131599
136	205	0	1.2202887
137	207	0	1.22926141
138	208	0	1.23823412
139	209	0	1.24720683
140	211	0	1.25617954
141	212	0	1.26515225
142	213	0	1.27412496
143	215	0	1.28309767
144	216	0	1.29207039
145	218	0	1.3010431
146	219	0	1.31001581
147	220	0	1.31898852
148	222	0	1.32796123
149	223	0	1.33693394
150	224	0	1.34590665
151	226	0	1.35487936
152	227	0	1.36385207
153	228	0	1.37282478
154	230	0	1.3817975
155	231	0	1.39077021
156	232	0	1.39974292
157	234	0	1.40871563
158	235	0	1.41768834
159	237	0	1.42666105
160	238	0	1.43563376
161	239	0	1.44460647
162	241	0	1.45357918
163	242	0	1.46255189
164	243	0	1.47152461
165	245	0	1.48049732
166	246	0	1.48947003
167	247	0	1.49844274
168	249	0	1.50741545
169	250	0	1.51638816
170	251	0	1.52536087
171	253	0	1.53433358
172	254	0	1.54330629
173	255	0	1.552279
174	256	0	1.56125172
175	258	0	1.57022443
176	259	0	1.57919714
177	260	0	1.58816985
178	261	0	1.59714256
179	263	0	1.60611527
180	264	0	1.61508798
181	265	0	1.62406069
182	266	0	1.6330334
183	268	0	1.64200612
184	269	0	1.65097883
185	270	0	1.65995154
186	271	0	1.66892425
187	273	0	1.67789696
188	274	0	1.68686967
189	275	0	1.69584238
190	277	0	1.70481509
191	278	0	1.7137878
192	279	0	1.72276051
193	281	0	1.73173323
194	282	0	1.74070594
195	283	0	1.74967865
196	284	0	1.75865136
197	286	0	1.76762407
198	287	0	1.77659678
199	288	0	1.78556949
200	290	0	1.7945422
201	294	0	1.80351491
202	296	0	1.81248762
203	297	0	1.82146034
204	298	0	1.83043305
205	299	0	1.83940576
206	301	0	1.84837847
207	302	0	1.85735118
208	303	0	1.86632389
209	305	0	1.8752966
210	306	0	1.88426931
211	307	0	1.89324202
212	309	0	1.90221473
213	310	0	1.91118745
214	311	0	1.92016016
215	313	0	1.92913287
216	314	0	1.93810558
217	315	0	1.94707829
218	316	0	1.956051
219	318	0	1.96502371
220	319	0	1.97399642
221	320	0	1.98296913
222	321	0	1.99194184
223	323	0	2.00091456
224	324	0	2.00988727
225	325	0	2.01885998
226	326	0	2.02783269
227	328	0	2.0368054
228	329	0	2.04577811
229	330	0	2.05475082
230	331	0	2.06372353
231	333	0	2.07269624
232	334	0	2.08166895
233	335	0	2.09064167
234	336	0	2.09961438
235	338	0	2.10858709
236	339	0	2.1175598
237	340	0	2.12653251
238	342	0	2.13550522
239	343	0	2.14447793
240	344	0	2.15345064
241	346	0	2.16242335
242	347	0	2.17139606
243	348	0	2.18036878
244	349	0	2.18934149
245	351	0	2.1983142
246	352	0	2.20728691
247	353	0	2.21625962
248	354	0	2.22523233
249	356	0	2.23420504
250	357	0	2.24317775
251	358	0	2.25215046
252	359	0	2.26112317
253	361	0	2.27009589
254	362	0	2.2790686
255	363	0	2.28804131
256	365	0	2.29701402
257	366	0	2.30598673
258	367	0	2.31495944
259	369	0	2.32393215
260	370	0	2.33290486
261	371	0	2.34187757
262	373	0	2.35085028
263	374	0	2.359823
264	375	0	2.36879571
265	376	0	2.37776842
266	378	0	2.38674113
267	379	0	2.39571384
268	380	0	2.40468655
269	382	0	2.41365926
270	383	0	2.42263197
271	384	0	2.43160468
272	386	0	2.4405774
